run_number,subrun_number,event_number
5154,44,2221
5179,135,6760
5029,189,9477
5059,85,4284
5092,21,1099
5333,43,2188
5235,32,1650
5354,3,191
5095,38,1938
5024,12,639
5024,13,698
5024,15,776
5262,179,8968
5046,58,2914
5205,24,1240
4971,125,6262
5216,3,164
5203,78,3947
5169,97,4859
4977,33,1682
5191,77,3899
5337,75,3777
4971,45,2275
5337,29,1459
5005,90,4503
4953,65,3258
5215,42,2132
5155,121,6100
5203,58,2902
5051,115,5756
5031,110,5533
5075,22,1143
5141,2,128
5005,157,7858
5005,158,7941
5169,220,11031
5211,43,2187
5341,106,5316
5051,8,405
5154,60,3027
5340,72,3636
5332,57,2864
5187,161,8083
5262,43,2194
5262,194,9743
5262,195,9765
5171,29,1500
4978,48,2413
5092,180,9010
5042,18,934
5043,1,91
5227,6,337
5227,10,546
5364,197,9869
4962,32,1629
5029,102,5127
5342,1,77
5275,21,1052
5190,3,196
4955,47,2382
5204,95,4772
5204,95,4789
4958,9,489
4958,11,566
5280,138,6905
5164,47,2380
5157,109,5478
5034,54,2749
4986,42,2148
5029,72,3628
4992,108,5435
5125,19,996
5092,88,4410
5092,89,4480
4966,1,52
5216,18,901
5002,48,2413
4962,145,7253
5333,22,1143
5333,24,1226
5084,87,4352
4955,97,4870
5273,96,4824
5337,59,2995
4992,139,6963
5093,50,2543
4982,35,1753
5151,60,3009
5211,45,2290
4957,66,3307
4987,25,1261
5263,34,1724
5005,124,6240
5332,62,3104
5235,64,3237
4974,11,584
5214,44,2239
5203,42,2112
4962,4,222
4962,7,391
5273,155,7794
5087,0,9
5041,44,2234
5233,52,2602
4957,132,6616
5013,116,5808
5013,119,5957
4952,56,2813
5029,136,6842
5229,43,2160
5331,192,9644
5331,195,9763
5147,1,55
5147,5,255
4981,28,1440
4952,64,3232
4955,114,5745
5207,9,481
5049,5,259
5331,92,4621
4957,6,338
5190,21,1057
5216,11,553
4974,10,537
5203,64,3236
4992,72,3616
4982,152,7634
5344,60,3040
5093,122,6110
5187,35,1790
5187,143,7156
4953,29,1468
5361,215,10757
5203,97,4876
5331,224,11245
5157,103,5163
5240,4,211
4967,22,1147
4967,25,1279
5091,29,1491
5091,30,1515
5091,31,1559
5341,35,1775
5013,88,4410
5093,127,6374
5341,60,3048
5164,53,2654
5164,55,2789
5164,55,2794
4955,117,5900
4955,118,5937
5091,19,989
5187,134,6729
5031,78,3916
5090,104,5248
5090,106,5334
5093,78,3908
4975,21,1079
5153,109,5484
5179,159,7989
5179,161,8056
5151,110,5541
5280,70,3503
5361,188,9439
4983,47,2377
5275,52,2641
5127,74,3727
5025,15,781
5278,84,4234
5079,12,648
5179,122,6147
5363,4,235
5274,3,199
5142,22,1149
5049,24,1210
5127,30,1520
5127,33,1663
5229,55,2753
5204,149,7452
5050,3,184
5269,31,1561
5059,45,2293
5270,24,1210
5270,28,1429
5208,132,6616
5090,189,9492
4979,120,6017
4982,102,5107
5204,133,6689
5361,95,4761
5005,34,1710
5019,24,1235
5207,108,5435
5366,12,648
5014,1,75
5154,5,261
5338,1,95
5266,14,738
4974,8,403
4974,8,409
5016,32,1631
4962,152,7641
5099,39,1963
5059,16,802
4966,0,36
5151,45,2263
5154,73,3679
5348,17,875
5171,65,3295
5261,19,951
5237,6,345
5237,7,377
5194,0,48
5124,51,2560
5195,8,417
4955,28,1431
5099,65,3259
4962,157,7856
5005,123,6163
5002,8,418
5341,155,7790
5047,5,300
5151,39,1973
4955,24,1217
5278,97,4888
5060,94,4711
5168,6,331
5332,74,3722
5041,55,2791
5147,2,109
5078,8,449
5092,29,1455
5100,2,138
5100,3,189
5262,136,6836
5262,138,6938
5361,10,534
5263,17,881
5099,41,2096
5191,99,4990
4962,50,2508
5019,96,4807
5019,96,4839
5019,96,4844
5090,126,6346
4986,66,3338
5155,105,5259
5041,30,1509
5154,45,2271
5151,65,3297
5051,99,4976
5217,44,2203
5235,17,857
5002,30,1527
5133,20,1005
5133,20,1046
5133,22,1143
5102,32,1606
4971,72,3602
5034,88,4410
5199,5,281
4962,127,6363
5169,168,8417
4992,92,4611
5263,3,165
5021,44,2202
5233,120,6027
5263,54,2709
5361,68,3413
5208,109,5470
5157,45,2265
5185,31,1568
5277,6,302
4983,0,40
4983,4,203
4975,34,1718
5146,45,2293
5169,91,4551
5029,52,2648
5078,14,722
4962,75,3772
5280,43,2162
5185,21,1065
4969,117,5885
5124,43,2167
4955,89,4453
5087,5,299
5151,226,11335
5074,29,1453
5029,114,5718
4987,42,2131
4992,100,5039
5005,154,7737
5344,33,1657
5179,25,1262
5013,179,8975
5154,82,4124
5092,84,4205
5082,4,222
5187,120,6023
5187,121,6080
5341,126,6314
5217,52,2620
4983,33,1693
5154,137,6894
5153,54,2731
5337,187,9395
5179,13,693
5169,150,7542
5090,94,4740
4998,30,1503
4978,51,2589
5216,23,1189
5046,24,1210
5271,0,22
5084,91,4586
5262,17,888
5071,24,1214
5051,173,8685
5106,182,9146
4987,9,484
5090,152,7639
5144,28,1417
5364,130,6502
5046,56,2812
5212,40,2011
5227,16,850
5340,83,4180
5095,31,1557
5046,79,3998
4998,119,5992
5091,45,2276
5203,49,2478
5127,106,5307
5239,18,926
5215,2,118
5029,123,6190
4998,32,1630
5153,56,2837
5331,220,11009
5331,220,11031
5136,52,2603
5155,73,3674
5082,18,907
5034,2,128
4952,99,4972
5278,26,1309
5340,33,1654
5340,35,1768
5133,40,2005
5031,105,5287
5016,43,2164
5133,5,286
4955,55,2751
5031,37,1883
5278,48,2422
5084,138,6908
5084,137,6851
4954,2,115
5009,9,495
5031,79,3960
5031,91,4556
5144,26,1339
5144,26,1341
5146,14,702
5146,15,782
5263,32,1619
5157,35,1776
5179,96,4821
5099,2,132
5195,35,1781
5366,2,118
4981,39,1965
5041,73,3676
5093,20,1036
5090,28,1435
4971,68,3428
4962,161,8069
4979,111,5555
5278,39,1989
5278,39,1994
5154,47,2385
5337,80,4009
5084,30,1523
5010,3,158
5159,12,605
5038,66,3312
5092,49,2459
5092,49,2485
5071,60,3031
5362,27,1383
5207,86,4331
4981,47,2357
4962,23,1151
5275,17,866
5187,220,11041
5331,121,6063
5005,104,5206
5208,63,3166
5142,5,291
5084,128,6401
4957,101,5098
4955,131,6580
5266,2,113
5051,75,3770
4962,36,1824
4957,47,2373
5269,23,1152
5091,55,2779
5229,77,3889
5184,6,311
5070,21,1058
5154,181,9073
5217,49,2454
4962,10,513
5059,9,462
5059,9,480
5013,126,6348
4982,153,7698
5184,15,761
5024,8,419
5280,100,5032
5011,31,1551
5364,137,6878
5198,17,870
5364,66,3310
4955,10,510
4955,11,563
4955,11,576
5269,8,410
5093,167,8383
5001,19,982
5214,24,1243
5005,208,10424
5005,212,10636
5364,97,4865
5099,13,692
5217,12,601
4971,78,3923
5127,137,6894
4969,24,1242
5124,47,2384
5024,16,822
5135,0,21
5177,22,1122
4969,114,5711
5281,26,1322
5281,26,1343
5029,163,8185
5099,71,3593
5051,103,5156
5018,0,4
5344,54,2707
5364,55,2774
4977,25,1284
5019,86,4337
4998,169,8489
5157,116,5802
5334,39,2000
5341,49,2452
5942,23,1181
6596,77,3851
6479,22,1118
6479,23,1159
5749,15,761
5367,17,879
5835,425,21290
5455,95,4761
5187,166,8328
5157,90,4514
5831,3,171
5051,199,9987
6338,42,2140
5656,29,1489
5102,5,251
4999,63,3183
6626,15,782
5102,54,2739
4997,15,763
6696,43,2153
6185,1,83
6011,49,2477
5746,34,1726
5191,36,1848
5106,32,1626
6526,19,974
6347,84,4244
5985,125,6291
5044,5,290
6683,165,8289
6096,46,2324
5625,170,8512
6282,0,28
6548,31,1592
5957,22,1131
6352,2,124
6352,3,192
6282,43,2168
6461,90,4539
6666,72,3641
6217,60,3026
4957,39,1989
6417,192,9613
5191,84,4205
5211,65,3290
5900,9,499
6192,79,3993
5399,67,3388
5368,48,2418
5368,48,2424
5632,35,1792
6667,62,3128
6609,17,855
6592,155,7794
6341,79,3979
6298,35,1777
4977,24,1222
6423,165,8257
5192,21,1072
4971,152,7647
4962,19,960
6571,85,4280
6300,100,5005
6658,6,316
6199,2,142
5767,21,1051
4975,35,1780
4975,36,1812
6033,49,2464
6033,50,2519
6286,106,5326
6282,57,2877
6320,72,3632
4991,39,1974
5344,47,2379
5606,58,2915
5606,58,2945
6590,65,3268
5935,11,552
6030,23,1174
6387,39,1983
4989,0,16
4989,2,107
5201,47,2351
5332,71,3559
5332,73,3697
5960,30,1537
5042,26,1315
6436,11,588
5842,36,1842
5832,140,7031
5616,4,229
6076,136,6850
5102,39,1967
5875,362,18120
5433,37,1877
5783,107,5358
5783,129,6476
5169,214,10735
5386,69,3475
6168,80,4044
5624,73,3667
5977,125,6300
6007,80,4050
5716,0,5
5836,122,6134
6581,0,37
6581,3,198
6281,11,572
5653,102,5146
6482,44,2228
5875,48,2437
6021,13,696
6021,14,722
6698,27,1363
4981,21,1054
5625,26,1320
6360,107,5389
5845,43,2195
5262,168,8428
6637,21,1076
6637,22,1138
5909,40,2014
5192,15,772
5819,105,5260
5455,14,703
5933,63,3151
6653,95,4775
5090,58,2942
6309,29,1459
6376,57,2897
6383,34,1722
6190,127,6376
5364,156,7820
5071,37,1895
5412,6,318
6583,180,9029
5025,146,7347
6341,43,2165
6446,23,1185
5184,12,614
5971,117,5881
5091,11,577
4982,100,5034
6483,46,2326
6483,48,2419
5427,23,1178
6004,136,6805
5339,84,4230
6529,83,4188
5214,18,913
6106,34,1737
6549,67,3370
6664,106,5313
6664,106,5342
5705,88,4419
6615,139,6968
6666,50,2525
5781,11,600
4988,8,429
6642,31,1592
6642,31,1594
6562,64,3216
6649,74,3703
5625,160,8001
6617,9,459
5071,66,3342
6425,179,8983
5144,17,861
6428,19,1000
6428,21,1092
6647,26,1319
5046,6,304
5201,19,951
5051,144,7243
6463,15,773
6059,50,2527
5985,88,4442
6534,51,2597
5341,116,5823
5932,41,2054
6352,18,902
5154,114,5710
6462,60,3035
5001,25,1259
5101,1,78
5835,307,15372
6359,72,3605
5041,18,930
5985,157,7876
6616,55,2775
6123,2,109
5823,255,12777
5208,136,6823
6234,2,104
6219,76,3826
6283,30,1524
6647,167,8390
5588,43,2151
6685,4,244
5364,155,7782
5625,58,2931
6201,21,1051
6058,32,1617
5382,66,3318
5034,47,2363
6046,113,5674
6625,30,1538
5055,27,1398
5092,74,3707
6300,10,550
5915,105,5273
5971,127,6372
6412,72,3603
6412,75,3795
5929,53,2661
6382,103,5198
6478,54,2706
5169,65,3266
5169,67,3359
5753,21,1089
5753,21,1098
6683,206,10336
6091,207,10354
6467,160,8038
5752,114,5727
6508,22,1147
6362,61,3077
6600,88,4437
6100,2,150
6404,86,4310
5614,33,1683
6375,23,1165
5179,137,6854
5869,199,9957
6334,102,5109
6235,84,4244
5444,12,631
6439,78,3929
5340,7,355
5341,141,7093
5341,143,7186
5272,41,2090
6564,43,2165
6327,45,2263
6453,100,5046
6482,59,2961
6668,85,4270
6226,149,7465
6448,90,4526
5826,19,979
6468,62,3101
6446,39,1982
6653,90,4530
6583,22,1140
5086,42,2130
6551,153,7654
5977,22,1118
6402,39,1984
6358,67,3399
5341,52,2611
5959,8,437
5025,59,2954
6369,145,7254
5782,30,1550
6123,29,1491
6004,52,2649
6118,103,5189
6070,50,2524
6490,49,2499
6379,180,9006
5979,123,6173
4962,70,3537
5693,5,254
6606,98,4949
5968,22,1118
5204,49,2472
5051,153,7678
5171,44,2215
6081,4,218
5045,3,174
6298,36,1812
6176,171,8564
6529,106,5315
6549,150,7502
5960,1,91
5908,20,1004
6542,157,7885
5099,52,2608
6324,90,4520
5397,54,2730
6327,56,2816
6667,44,2245
6558,123,6156
6201,45,2269
5019,84,4208
5019,84,4247
5211,24,1233
5211,25,1267
6525,54,2722
6423,55,2758
6314,64,3216
6534,9,472
6671,27,1374
6671,27,1389
6300,11,554
5095,105,5266
6205,64,3208
6226,118,5911
6594,15,793
5207,150,7537
6633,29,1462
6381,92,4610
6489,130,6524
6329,17,876
6027,48,2438
5918,9,457
6656,46,2312
6092,96,4830
5382,112,5629
5184,20,1013
5729,82,4105
6341,75,3795
6219,5,288
5895,42,2145
6596,56,2802
6596,58,2918
5455,73,3677
6168,97,4868
6168,100,5018
5278,69,3453
6233,2,131
6233,18,903
5179,33,1691
5363,14,742
5092,134,6746
5092,135,6765
5013,81,4069
6163,31,1583
5654,28,1435
5654,29,1482
5269,82,4137
5706,34,1715
5371,2,113
5804,22,1136
6027,119,5955
4955,92,4634
6463,145,7283
6052,87,4373
6004,110,5514
4982,87,4375
6379,71,3580
5910,86,4312
6377,43,2181
5971,61,3087
5971,62,3121
5933,115,5758
6482,101,5097
6300,143,7173
6201,47,2399
6280,58,2922
6280,59,2972
5160,5,288
6630,113,5692
6183,14,713
6558,15,770
6609,49,2477
6649,7,378
6658,12,636
5041,58,2936
6640,8,401
5444,2,146
5340,97,4870
6165,20,1039
6467,59,2977
6467,63,3151
4962,142,7105
4957,156,7831
6160,35,1773
5966,201,10059
5354,4,211
5854,143,7163
5136,19,993
6605,61,3068
6004,46,2339
6534,2,140
6690,135,6764
6589,30,1547
5154,35,1768
6489,102,5115
6380,103,5175
5331,185,9287
4982,13,670
5340,48,2441
5920,26,1318
5920,26,1339
6163,15,796
5187,169,8458
5227,26,1312
6369,140,7019
5776,52,2636
5625,66,3343
5090,162,8119
5904,50,2504
6644,19,966
6105,50,2523
6105,51,2563
5029,157,7883
5029,158,7937
6698,86,4321
6478,52,2625
6478,53,2688
5340,105,5278
5725,42,2121
5835,119,5951
5370,29,1499
6326,105,5267
5977,99,4991
6218,79,3991
5437,138,6927
5366,7,374
6463,50,2544
4979,105,5275
6600,127,6399
5851,17,877
5636,37,1878
6529,48,2412
5215,44,2228
5351,110,5514
5597,38,1939
6115,44,2242
6027,96,4814
5586,132,6616
6080,126,6345
5853,101,5075
5095,16,840
6381,119,5995
6381,120,6026
6551,159,7974
6622,50,2511
5986,34,1713
5409,20,1019
5420,0,33
6375,96,4845
6354,11,554
6521,54,2705
5761,6,321
5371,10,538
5371,11,557
5454,112,5601
6423,190,9538
5440,21,1087
5848,91,4578
6327,31,1570
6407,155,7795
6439,60,3037
6634,165,8289
5418,86,4343
6553,3,199
5849,18,947
5853,345,17254
5853,347,17352
5932,24,1216
6479,26,1322
6571,127,6356
5822,33,1669
5774,35,1755
6633,49,2482
6663,169,8451
6544,281,14061
6687,206,10349
6349,40,2015
6489,3,182
6504,9,458
6652,8,427
5143,20,1003
6446,92,4617
6676,63,3182
5650,54,2735
6448,104,5247
6056,34,1738
5825,10,507
5985,79,3972
6343,18,948
6621,16,805
6621,16,827
5921,48,2417
6206,35,1792
6074,31,1563
6506,155,7792
6304,89,4484
6379,112,5623
6444,23,1174
5384,34,1727
6490,115,5772
6145,53,2672
6145,54,2721
6015,86,4306
6631,94,4724
5376,35,1778
6313,45,2300
6574,9,491
6479,30,1533
6187,11,578
6298,17,885
5418,130,6537
6325,50,2549
6356,25,1257
6614,82,4140
6407,140,7017
6666,66,3338
6528,114,5716
5946,23,1159
6664,231,11583
6599,108,5410
5382,116,5835
5445,6,338
6687,40,2015
6300,179,8954
6611,56,2835
5411,141,7078
6406,133,6686
5044,106,5319
6199,122,6110
6366,34,1713
5887,9,464
5887,11,557
5056,56,2812
5935,34,1740
6007,103,5178
6490,119,5990
6425,138,6930
6162,156,7820
5758,74,3702
6571,199,9972
6341,107,5386
6341,111,5582
6653,132,6634
6653,133,6692
5854,118,5906
6092,148,7449
5437,9,495
5437,10,530
6190,99,4974
6190,99,4988
6102,82,4114
6462,64,3229
5449,36,1822
5639,106,5341
5733,41,2095
5606,13,668
6387,29,1461
6359,63,3161
6015,13,690
5588,49,2500
5139,105,5281
6404,72,3627
6375,81,4100
5933,199,9987
6634,160,8024
6356,40,2002
5947,88,4446
6146,50,2541
6546,70,3511
6630,75,3770
6630,75,3796
5437,96,4801
5437,96,4841
6571,114,5719
5456,0,2
5976,15,759
5746,0,3
6552,48,2402
5399,37,1858
5708,4,246
5708,6,346
6444,50,2530
6621,31,1597
6679,119,5966
5011,15,770
5767,73,3654
5767,75,3757
6506,108,5414
5418,103,5196
6184,46,2334
6031,56,2814
6031,56,2818
6021,171,8591
6176,213,10694
6080,158,7938
6206,57,2879
6475,16,830
6334,31,1551
5377,40,2022
6596,156,7838
5848,150,7510
6579,0,30
6573,24,1224
6366,21,1051
5835,113,5670
6640,47,2398
6640,48,2448
6667,55,2773
6564,194,9728
5653,42,2138
6094,21,1077
6022,22,1131
5044,23,1158
6299,15,774
6421,25,1266
5619,2,128
5617,43,2162
6098,29,1486
6565,198,9912
6356,133,6685
6592,96,4806
6592,103,5167
6192,53,2690
5624,17,895
6647,226,11337
5853,324,16223
5929,50,2512
6379,150,7521
6140,54,2742
6406,24,1241
6353,109,5471
5611,87,4369
6640,102,5135
5735,10,511
5949,22,1114
6551,159,7974
6527,43,2180
6439,7,351
6021,91,4592
6344,14,721
6198,41,2084
6448,26,1316
5762,99,4978
5639,123,6167
6314,15,795
6210,18,931
6341,17,874
5600,145,7271
5419,35,1790
6058,153,7669
5618,23,1165
6282,77,3864
5971,92,4601
5971,121,6093
6324,138,6928
6540,19,984
5767,121,6095
6407,5,299
5929,97,4888
6407,53,2692
6596,85,4294
6321,57,2871
6321,9,482
6339,74,3723
6303,72,3603
6303,95,4781
6318,35,1764
6649,51,2593
5605,49,2470
5869,67,3372
6619,12,622
5091,52,2631
5643,31,1572
5957,3,178
6616,77,3868
6192,94,4735
6572,134,6733
5966,152,7636
6599,14,701
6022,129,6470
5385,103,5196
5418,134,6720
6347,114,5724
6551,62,3143
5710,68,3406
5597,48,2404
6507,97,4879
5587,14,741
5906,138,6913
6147,19,971
6608,25,1262
5433,134,6750
6664,75,3758
5824,113,5674
6366,13,667
6666,44,2247
5890,0,21
6631,96,4808
6663,100,5005
5727,66,3333
6381,183,9178
6286,9,483
5979,40,2046
6138,78,3926
5639,32,1647
5639,33,1697
6340,167,8375
6577,85,4270
6577,87,4377
6153,3,172
6195,38,1941
5600,177,8890
6149,23,1181
6695,56,2804
6412,0,41
6301,19,957
6583,148,7410
6082,10,506
5953,8,414
5691,21,1092
6324,10,523
6324,10,535
5961,99,4989
6619,17,891
6486,25,1270
6486,25,1277
6631,61,3070
5824,307,15380
5721,3,151
6397,2,104
5455,66,3339
6487,45,2264
5451,31,1574
5370,17,894
6507,168,8432
5925,54,2723
6341,71,3593
6359,48,2412
5412,95,4778
5412,95,4786
5959,5,283
6036,10,549
6535,50,2520
6162,115,5794
6303,33,1667
6336,31,1561
5848,56,2835
6525,29,1478
6304,110,5501
6304,113,5675
5925,33,1684
5925,35,1769
6217,116,5842
6542,33,1678
5722,17,879
6640,80,4020
5705,187,9375
6184,19,996
6544,169,8481
6362,68,3442
6606,81,4071
6657,6,307
6657,7,384
6657,7,398
6653,74,3735
5963,4,233
5758,9,476
6301,151,7552
5830,182,9111
6426,72,3650
6608,26,1344
6387,15,792
6609,51,2551
6114,60,3037
4999,113,5662
4999,116,5846
6151,5,283
6549,21,1074
6297,16,829
6118,138,6904
6110,14,714
6021,89,4468
6417,79,3962
6343,47,2363
6425,9,474
5975,27,1398
6524,22,1109
5774,93,4684
5774,94,4747
5125,15,766
6146,1,52
6326,26,1325
5822,40,2013
6626,20,1001
5824,193,9651
5824,193,9694
6527,65,3299
6583,125,6294
5719,69,3488
6234,20,1006
5418,62,3150
5602,81,4077
6507,7,361
6479,52,2630
5384,66,3343
5894,110,5517
5611,50,2516
5654,59,2994
6140,71,3583
6110,111,5571
5984,7,364
5984,7,365
6606,28,1449
6517,19,980
6517,20,1010
6299,42,2133
6565,8,424
5697,21,1096
5697,23,1172
6173,100,5012
5377,30,1526
6664,219,10954
6341,4,232
6153,19,997
5925,10,526
6490,89,4497
6589,12,617
6633,31,1555
6046,32,1643
6046,36,1819
6155,4,250
6534,34,1741
6004,172,8640
5914,73,3655
6332,100,5016
6332,100,5035
6521,14,724
5371,22,1124
5371,24,1235
5385,156,7818
5709,117,5881
5765,62,3122
6367,28,1419
6529,63,3196
6015,91,4555
6562,187,9390
6092,176,8824
6510,20,1022
6114,149,7468
5876,60,3027
6281,81,4085
5767,57,2867
6201,70,3522
6448,52,2627
6683,235,11781
5986,34,1713
6640,135,6794
6583,85,4293
5411,138,6905
5727,49,2484
6457,75,3788
5647,34,1738
6354,11,554
6138,79,3966
5703,50,2522
6548,42,2117
6548,44,2236
6467,55,2760
6686,25,1255
6565,189,9478
6380,32,1626
5625,29,1461
6319,44,2250
6410,92,4639
6623,16,817
6517,0,14
6517,0,30
6517,1,54
5892,49,2485
6444,54,2742
6111,61,3096
6478,143,7192
6441,59,2984
6021,215,10770
6583,185,9254
5840,54,2749
6440,182,9141
6598,114,5711
6634,88,4425
5914,61,3082
6640,1,84
6640,1,98
6030,15,786
6340,40,2023
5725,35,1781
6319,21,1054
6490,62,3142
6553,89,4500
6478,76,3819
6679,70,3547
6698,111,5568
6578,67,3384
5385,140,7015
6096,48,2424
6098,131,6588
6547,43,2196
6148,19,996
6299,59,2967
5697,8,422
6412,128,6417
5858,91,4576
6382,173,8695
6486,30,1516
6486,30,1543
6145,71,3599
6091,83,4178
6091,85,4286
6370,55,2800
6350,135,6787
6028,4,208
6028,7,378
5834,19,965
6637,18,920
5384,108,5419
5589,84,4242
5749,32,1650
5749,35,1753
5762,6,320
6211,34,1711
5850,116,5848
6690,45,2293
6184,38,1943
5833,306,15321
5418,106,5335
6367,47,2380
6030,10,503
6030,10,543
6180,0,6
6487,42,2137
6551,63,3184
5869,38,1905
5911,4,241
6579,106,5324
5849,58,2929
6022,48,2401
6535,48,2446
6318,118,5930
6318,120,6042
5588,129,6491
5805,6,314
5455,22,1143
6334,8,418
6092,59,2954
5912,53,2666
6649,24,1219
6572,102,5132
6609,64,3240
6388,41,2062
6343,32,1640
6343,33,1667
5743,13,678
5637,122,6114
6354,123,6190
6183,101,5064
6563,85,4279
5914,63,3168
6383,11,556
6573,67,3354
6573,67,3391
6417,42,2116
5875,33,1693
6369,43,2170
6369,44,2232
6600,79,3959
6348,153,7691
6490,101,5051
5804,37,1898
6090,121,6077
6598,165,8252
6336,107,5389
6336,109,5470
5879,50,2510
6285,14,706
5858,17,886
5986,21,1098
6598,110,5542
6146,53,2690
5410,28,1439
6341,62,3109
6341,62,3138
5000,29,1474
5093,56,2850
6605,166,8316
5386,53,2655
5779,26,1305
5977,192,9630
6563,33,1698
6549,136,6803
5705,35,1762
5767,185,9268
6336,19,992
5762,217,10887
6524,52,2622
6329,5,264
5915,25,1287
5915,26,1321
5412,18,903
5412,18,907
6058,51,2565
4999,85,4252
4999,87,4378
4992,185,9296
6107,2,141
6641,42,2135
6641,43,2158
6425,137,6886
5837,74,3721
6299,23,1188
6427,133,6682
5900,6,330
6153,44,2203
5782,85,4294
6644,27,1393
5923,34,1727
6328,21,1074
6123,73,3657
6490,132,6647
6490,133,6688
6329,15,758
5021,23,1184
5938,43,2155
6451,6,321
5875,81,4095
6387,59,2951
6092,129,6459
5892,15,775
5896,42,2140
6611,76,3806
5056,8,401
6580,1,53
6110,31,1557
6653,49,2481
6535,195,9785
6118,171,8555
5657,1,98
5657,2,110
5657,2,116
5824,78,3943
5393,22,1118
6324,129,6464
6616,60,3030
6563,64,3219
5827,24,1209
6219,147,7374
5618,0,47
5618,7,398
6611,36,1810
6611,36,1815
6611,38,1949
5845,30,1545
6288,13,692
6288,15,761
6417,163,8173
6475,41,2093
6122,171,8556
6687,198,9905
6182,114,5718
6162,102,5122
6407,171,8576
5197,33,1693
6021,233,11673
6616,152,7636
5036,52,2617
6199,141,7066
6360,33,1664
6030,93,4682
5637,90,4506
5712,14,706
6427,61,3061
5704,39,1980
6503,79,3995
6659,45,2262
5604,78,3929
6444,114,5708
6348,105,5291
5588,64,3225
5614,3,199
5691,110,5507
6591,103,5153
5830,22,1128
6605,139,6993
5600,10,511
5368,2,111
6598,82,4112
5623,6,322
6043,128,6421
6544,248,12436
6509,6,307
6634,162,8117
6634,162,8125
6118,22,1131
6317,8,405
6647,241,12091
5938,52,2626
5938,53,2687
6647,113,5679
6333,41,2099
6650,28,1446
6594,70,3516
6628,29,1465
6162,79,3984
6527,79,3963
6527,80,4012
5758,107,5400
5758,108,5449
6457,34,1712
6453,24,1206
6312,104,5208
5449,42,2111
6343,185,9300
5892,32,1627
5428,14,717
5910,49,2489
6583,16,803
6551,101,5053
6623,27,1391
5968,9,481
5409,15,789
6027,30,1538
6339,43,2160
6647,144,7202
6647,147,7352
5394,49,2458
6444,46,2349
5933,130,6513
5385,86,4314
5758,68,3407
5758,79,3993
5810,113,5690
6529,3,173
5891,76,3844
6451,23,1162
6451,23,1163
6379,58,2903
5996,2,116
5940,31,1591
6002,20,1025
6173,205,10285
5869,314,15734
5433,72,3639
6356,26,1301
6356,27,1395
6533,131,6556
5637,100,5008
6080,39,1965
5910,6,335
6510,19,975
6176,141,7098
6565,152,7646
6608,0,14
5755,14,725
6184,70,3519
5853,130,6517
6690,57,2894
6022,111,5573
5845,75,3785
5712,19,954
6480,92,4605
6480,94,4730
5756,15,762
6535,189,9471
5971,3,199
6043,144,7214
6360,49,2464
6332,78,3910
6591,93,4672
5915,133,6670
6098,88,4403
5377,25,1263
6592,21,1060
6021,199,9970
6021,199,9997
6198,151,7599
5933,124,6244
6162,140,7037
6632,4,243
5440,4,241
6564,83,4165
6380,100,5004
6686,29,1492
6453,43,2191
6307,8,424
5722,16,832
6376,90,4514
