run_number,subrun_number,event_number
16935,37,1876
15118,182,9105
15118,186,9334
16525,58,2939
15975,171,8570
18226,25,1280
15447,165,8274
15774,174,8747
14557,104,5245
16964,69,3482
14134,248,12449
14884,38,1927
16428,196,9811
15447,69,3489
17726,138,6909
17144,124,6242
16916,52,2612
17312,246,12314
15834,181,9098
16453,317,15884
18957,271,13558
18957,499,24978
15960,24,1227
16315,77,3874
17177,6,315
18463,245,12280
14764,7,388
14764,73,3665
17203,53,2690
16118,22,1145
16118,160,8017
16693,193,9696
18957,315,15762
18054,228,11435
15930,141,7067
16036,225,11270
15593,88,4416
15222,13,663
16167,232,11639
14729,151,7590
15465,76,3825
17992,22,1104
16115,19,985
14790,147,7366
16731,438,21909
16731,506,25319
15872,47,2351
15872,47,2389
16816,55,2794
15315,42,2131
18610,10,515
18931,28,1429
14788,23,1168
16384,30,1501
14726,37,1900
14775,105,5299
16242,68,3421
17249,12,648
14313,166,8341
18653,187,9395
15927,281,14073
18951,496,24819
15502,16,832
16891,205,10277
18935,69,3480
18701,26,1347
18603,119,5997
15463,269,13481
15463,432,21619
15528,336,16831
16453,137,6872
14367,203,10157
14901,178,8906
14901,196,9804
17120,84,4230
14874,182,9114
18588,58,2924
14117,39,1982
16864,255,12798
16198,15,756
14438,20,1045
14537,87,4382
16476,5,296
17204,80,4024
18469,9,489
15002,0,4
16279,16,824
14432,80,4027
18781,34,1712
15603,203,10189
17861,205,10253
17108,16,833
15901,161,8091
14246,121,6095
16888,9,486
15264,123,6170
16216,1,60
16094,31,1599
14713,63,3179
18719,171,8554
16242,298,14944
18752,360,18002
16843,68,3436
14771,235,11776
14771,292,14627
14909,7,355
18953,496,24828
14152,111,5577
15979,71,3564
17766,33,1673
15976,18,947
16565,15,781
14516,79,3971
16109,37,1871
15678,30,1548
16433,3,200
16038,58,2925
18643,7,369
16101,203,10199
14293,90,4549
18796,19,980
18790,91,4555
15762,102,5121
16805,116,5848
14211,24,1240
14211,35,1766
14211,35,1800
15591,25,1265
17087,211,10583
18862,521,26099
15286,169,8470
15286,213,10677
15872,62,3105
15875,92,4616
18032,134,6712
14445,109,5466
14202,103,5187
17960,208,10433
16823,111,5565
17762,11,560
16909,131,6552
16036,107,5393
18779,23,1186
18631,311,15567
18631,329,16465
17267,176,8823
16470,135,6784
17829,145,7265
17849,193,9671
16874,251,12560
16874,254,12739
16874,300,15040
17171,24,1232
15014,209,10469
18709,299,14968
17237,123,6191
17081,8,402
16805,27,1400
17693,89,4472
17693,89,4483
17693,89,4490
17978,33,1676
17695,163,8169
18603,97,4874
15851,22,1144
17120,35,1782
16965,182,9124
15762,93,4686
16944,176,8823
18646,207,10373
15894,29,1482
16441,63,3157
15882,145,7275
16823,109,5499
18516,298,14935
14550,77,3890
16017,26,1333
16573,192,9643
17345,19,966
17345,23,1182
17318,42,2118
17231,37,1889
14212,154,7745
14212,156,7835
16974,1,92
17217,99,4953
15343,10,513
17754,26,1335
15411,195,9758
15411,233,11671
15411,249,12492
14220,53,2679
16352,437,21888
17835,179,8991
17835,251,12573
17753,45,2256
15482,26,1324
17232,3,158
15762,337,16896
16993,114,5728
15486,74,3747
16275,6,315
16890,11,577
15940,309,15489
16071,99,4969
15880,44,2234
16173,74,3704
16112,429,21489
17129,5,269
17131,223,11180
15421,212,10621
18469,142,7122
17989,185,9273
17989,189,9451
17219,0,48
14975,192,9643
14527,111,5572
15083,6,331
15640,98,4947
16864,136,6836
18615,459,22980
18615,529,26478
16869,113,5700
18059,83,4193
14436,125,6299
18574,1,87
18767,12,644
18767,19,970
18933,75,3761
18953,488,24415
15917,297,14894
15482,73,3671
15482,74,3701
15550,16,828
15550,16,837
16104,100,5020
14981,36,1816
16874,50,2533
16874,179,8970
17239,290,14515
18863,186,9327
15592,109,5470
14782,140,7037
14904,24,1210
17840,237,11867
18515,126,6314
15657,30,1535
17265,143,7179
15241,4,208
14256,5,262
17169,182,9123
18694,13,690
16944,209,10497
16242,269,13486
18779,180,9046
14321,4,248
14542,93,4661
17041,89,4469
17302,73,3672
16186,107,5355
16339,132,6636
17719,26,1346
17249,91,4566
16788,41,2056
17683,0,11
15721,7,356
14153,57,2891
17168,95,4773
16286,183,9177
15155,35,1774
16493,65,3298
15919,3,155
15919,3,178
16089,297,14895
15785,50,2519
14297,1,93
14297,105,5270
16886,70,3534
18603,376,18842
18054,7,366
17965,40,2030
15097,117,5888
15955,47,2354
18044,263,13195
18712,265,13261
17090,59,2988
15989,272,13649
18632,67,3400
18632,110,5526
18031,274,13749
18031,280,14050
16697,122,6130
15592,109,5470
17974,108,5426
17974,134,6730
16283,99,4975
18862,142,7122
15800,206,10350
18937,9,451
15708,34,1727
16949,129,6473
18574,164,8201
18225,2,132
14369,14,713
14369,100,5026
14707,7,395
16021,265,13263
16340,260,13019
16947,85,4253
17390,13,679
14631,6,348
15151,11,598
15151,235,11777
14431,39,1990
16186,309,15471
15318,79,3985
16243,83,4161
17876,144,7214
18763,8,415
15959,33,1664
15981,483,24173
17256,155,7769
17256,155,7790
15931,49,2496
16499,203,10173
18496,6,335
16065,35,1799
16017,39,1961
16850,121,6062
15751,52,2609
14356,191,9560
16118,250,12518
18910,155,7765
18609,135,6787
16835,82,4150
16835,177,8872
14379,29,1454
14379,132,6648
14379,198,9912
14582,23,1157
15017,54,2713
14562,122,6113
18630,107,5365
18790,240,12011
14399,82,4137
16158,121,6058
15828,534,26712
17011,62,3123
17011,62,3136
14828,114,5708
18777,20,1004
18644,150,7540
18644,162,8109
15940,201,10066
18037,12,617
17331,11,564
14475,26,1339
16676,224,11240
17155,33,1665
16114,30,1505
18588,16,818
15149,117,5867
14891,37,1868
17029,154,7710
14324,14,738
14324,31,1562
17309,62,3138
14641,154,7734
16473,106,5349
17302,92,4627
18958,9,459
18958,23,1170
18044,50,2534
15931,113,5674
18028,181,9073
18028,286,14324
16028,295,14761
18027,17,878
14729,131,6582
17635,268,13411
15840,31,1596
15840,66,3331
16964,540,27031
15407,331,16571
14148,1,75
14148,14,703
14148,227,11388
17087,350,17536
16934,1,71
15792,120,6025
17322,5,268
18245,244,12240
15986,21,1087
15897,49,2489
14632,17,851
17100,46,2311
18685,51,2564
14989,321,16082
16489,31,1589
16489,146,7313
16948,269,13483
17861,439,21997
16132,0,8
18748,224,11216
17135,40,2014
14543,292,14625
15297,224,11227
14290,110,5509
18712,169,8451
15151,309,15487
18623,65,3273
18685,496,24819
16008,147,7368
18919,66,3347
15463,116,5811
18010,269,13489
18115,0,21
17056,339,16959
17005,20,1022
16949,477,23871
18496,57,2894
18496,18,916
14801,205,10263
16075,134,6709
18699,148,7422
14542,135,6769
16797,36,1840
14801,211,10556
14174,102,5122
15464,38,1902
15464,225,11278
16935,286,14342
14165,9,464
14165,46,2312
14191,146,7312
18510,115,5795
18636,11,594
18955,349,17474
14467,15,791
15450,94,4705
17070,36,1824
14977,2,143
16095,71,3563
16788,26,1327
18035,85,4271
15877,163,8181
17152,101,5051
15688,14,747
17205,160,8033
15469,155,7758
16521,6,338
14223,263,13193
17030,69,3470
18469,117,5877
15160,369,18468
14991,155,7792
16072,11,570
16188,207,10374
15828,242,12139
15828,242,12146
14153,48,2446
18753,207,10367
18512,169,8452
16011,54,2713
16011,145,7259
14897,104,5241
14980,203,10163
14760,199,9962
17132,78,3945
17990,329,16479
17695,138,6928
16006,93,4656
18482,13,689
15485,27,1386
18511,292,14645
17220,20,1029
16219,31,1555
14551,164,8215
18900,84,4237
17388,5,276
17990,29,1496
17990,73,3694
15862,89,4461
14797,28,1430
16113,25,1251
16113,79,3983
18699,1,51
14857,184,9247
15116,291,14590
18219,114,5730
16228,146,7331
18024,506,25348
18253,144,7249
18646,513,25654
17098,127,6395
18474,17,882
14912,317,15860
16508,31,1567
15713,193,9653
15960,322,16148
16545,12,613
16545,24,1219
17990,159,7952
16883,31,1586
17044,131,6568
18632,52,2635
15588,142,7133
18469,173,8699
15916,162,8103
14206,69,3491
17316,7,387
18685,135,6792
14516,22,1120
17208,100,5035
14455,205,10287
14452,100,5023
17985,299,14961
16378,270,13535
14427,279,13980
15827,46,2337
15511,115,5755
18502,45,2263
14772,92,4636
18665,189,9488
18031,233,11691
15836,58,2907
15836,58,2908
17335,61,3068
17335,98,4940
16750,58,2950
18847,35,1761
15987,472,23617
15987,477,23892
15064,18,940
14975,40,2027
17267,1,53
16874,41,2078
14957,40,2001
14575,12,626
15683,57,2897
14743,158,7950
16585,91,4568
18625,78,3926
16073,152,7650
18615,188,9449
16266,223,11183
14410,94,4708
16964,265,13293
18915,236,11847
17753,119,5981
14467,161,8053
14935,40,2007
16946,127,6398
16946,222,11132
17158,30,1543
17851,146,7329
18753,161,8052
15295,8,448
15295,27,1368
17824,36,1835
17170,19,952
15933,174,8704
15933,223,11181
17783,89,4488
15875,428,21434
15520,101,5057
15520,101,5067
14401,196,9845
18754,86,4303
15466,178,8950
14188,1,91
17172,38,1919
17172,54,2725
18927,62,3131
15931,205,10293
17232,43,2177
17232,123,6187
18283,54,2703
18779,410,20505
14790,108,5410
14229,63,3182
16052,414,20702
16910,177,8890
14325,43,2154
17665,60,3046
18933,84,4228
17787,18,904
16751,193,9654
16243,102,5117
17237,452,22611
14976,35,1794
18031,307,15370
17960,5,272
15986,256,12813
17003,16,816
14186,150,7521
17328,14,739
15154,118,5913
15154,261,13066
14191,52,2643
14191,105,5298
18468,20,1002
18272,74,3731
14226,8,443
16833,34,1710
15989,136,6831
16929,25,1294
18511,110,5521
18687,371,18555
18687,371,18559
16272,84,4226
15386,72,3607
16094,197,9897
14428,65,3256
14428,166,8343
14428,166,8350
14428,221,11081
16137,17,875
14455,255,12779
18951,286,14340
14421,5,279
16228,112,5612
18282,54,2735
18712,345,17289
14534,15,762
16852,87,4392
15909,154,7720
18687,60,3026
15368,21,1071
15976,36,1812
17311,57,2883
18874,19,986
18922,279,13956
18636,18,920
18636,134,6742
14754,13,664
15439,49,2451
18863,128,6437
16978,157,7875
17245,60,3033
18714,76,3813
16242,231,11551
16721,82,4126
17305,7,370
14259,60,3033
16205,252,12603
18697,2,103
16102,8,420
15484,33,1700
18261,0,5
17122,27,1392
18499,371,18594
17428,23,1190
18637,155,7765
15153,68,3435
16546,124,6216
15639,29,1454
14260,99,4968
16071,116,5803
18699,25,1269
17153,9,481
17153,63,3176
18679,146,7327
16122,160,8006
16122,160,8039
16514,46,2305
17277,7,385
15154,0,29
16428,215,10799
14790,51,2554
16126,25,1275
14706,60,3005
16301,21,1095
16301,226,11315
16008,369,18498
14902,156,7848
16219,176,8825
17169,223,11184
18492,299,14952
18463,261,13094
15430,171,8569
14721,144,7239
15361,207,10389
15954,176,8833
15479,150,7509
16112,417,20871
18910,8,421
16242,324,16240
18668,31,1590
18024,570,28521
14377,144,7226
18750,37,1881
18542,575,28774
15486,79,3991
15486,83,4158
15486,176,8818
17118,23,1170
18210,74,3731
15407,175,8781
15407,337,16886
14771,150,7523
14771,188,9414
16925,27,1388
16925,27,1389
15316,166,8311
18603,348,17450
18603,372,18607
15640,97,4900
18666,105,5251
18609,5,291
18609,72,3640
18609,172,8637
16479,7,363
18525,147,7388
16425,72,3617
14587,29,1469
18595,35,1773
18595,64,3216
18954,312,15604
18048,115,5783
14575,6,318
17240,406,20337
16089,401,20054
18514,40,2043
18631,121,6079
18953,272,13613
14716,66,3349
18938,43,2162
14807,138,6925
14807,138,6931
18218,300,15011
18054,520,26015
18054,520,26040
15701,43,2166
15989,1,88
15800,10,533
15800,23,1171
15966,117,5900
15966,274,13743
16199,467,23355
14209,146,7332
16506,95,4758
14749,255,12797
18923,173,8669
18923,424,21249
14231,15,794
17847,374,18735
17985,70,3542
17985,279,13979
14277,16,834
14277,16,840
18210,56,2837
17674,7,375
15792,146,7324
15792,146,7325
14410,134,6718
18754,30,1514
16849,74,3730
18952,78,3930
16495,0,20
18031,50,2528
18495,166,8332
15478,185,9291
15640,175,8773
15640,184,9235
14772,176,8832
17987,40,2013
15154,283,14184
14809,4,210
14809,5,264
14809,8,421
16772,61,3065
17985,151,7585
18923,376,18843
17075,83,4187
18646,32,1641
15291,8,403
15291,97,4899
14548,144,7229
16266,144,7249
16028,261,13053
18032,296,14820
15429,7,385
14891,136,6814
14329,247,12367
17960,194,9731
14428,228,11404
16776,110,5538
18673,261,13077
14741,240,12033
16910,79,3999
15106,190,9507
15916,510,25541
17301,11,554
17317,25,1268
16909,147,7396
18935,141,7053
16551,145,7270
14559,12,643
16458,51,2595
18491,54,2722
17693,256,12840
17023,318,15943
14539,252,12610
18874,22,1130
16312,2,146
17757,9,474
17757,37,1882
16095,279,13977
15762,149,7496
16041,110,5518
18712,262,13120
16466,26,1339
16935,135,6789
16727,16,847
16727,41,2083
18610,37,1873
14636,19,992
14636,118,5910
17254,8,439
18024,136,6848
14603,91,4595
14603,164,8201
18202,73,3697
16160,37,1855
16283,101,5085
14612,0,33
15762,146,7315
17956,194,9734
16239,49,2489
16481,55,2800
18024,10,524
17169,13,699
17169,25,1284
16060,185,9258
14277,213,10674
16583,93,4685
16744,110,5548
15590,180,9026
14758,184,9234
15353,149,7477
15489,175,8763
14959,197,9861
18687,233,11657
16060,60,3048
16169,247,12369
16021,284,14236
17990,148,7415
17990,502,25140
18922,115,5753
18941,67,3389
16835,194,9734
17150,27,1357
17150,29,1452
15728,4,233
17087,379,18998
16472,8,404
16158,377,18893
18631,149,7463
16161,6,303
14890,90,4547
15398,275,13794
17126,127,6380
17302,20,1044
16358,53,2670
17871,14,711
17871,71,3566
17093,35,1785
16159,98,4923
14224,13,652
16134,92,4607
14915,127,6354
14713,53,2651
16107,128,6443
18903,350,17509
16867,139,6979
18220,72,3639
16265,18,943
15293,27,1395
17206,180,9015
17206,412,20625
18841,74,3710
17327,65,3266
17730,24,1202
16492,4,236
16492,7,394
15940,204,10240
15274,13,681
17162,78,3918
14134,141,7091
18874,150,7512
17333,81,4065
16427,7,363
15391,199,9967
18225,7,368
16058,183,9199
15634,60,3023
16341,65,3299
16051,223,11186
18704,38,1906
18704,38,1922
17246,11,576
17246,13,696
14559,85,4251
18497,68,3448
14634,7,386
16115,104,5221
17990,9,473
14806,294,14707
14746,193,9672
16315,64,3233
15128,58,2902
16404,30,1511
14801,223,11184
16804,35,1762
18922,511,25591
15433,37,1858
15433,37,1884
18747,40,2049
16793,57,2900
14425,183,9160
15482,148,7407
15927,168,8449
14639,10,528
14583,83,4183
17155,160,8020
16467,183,9167
16467,221,11063
18685,348,17427
15264,97,4897
16150,309,15481
15296,235,11787
14542,292,14602
15465,4,232
15465,95,4787
18737,66,3313
17045,8,441
16125,7,362
16286,11,554
15669,37,1857
17237,154,7731
18636,387,19355
16840,10,513
14427,274,13711
14736,228,11444
17697,3,192
16161,61,3062
16161,90,4521
14401,42,2135
17487,13,659
15915,63,3173
15915,63,3183
17036,18,910
17875,416,20823
16916,64,3201
17802,0,26
14584,119,5998
18646,48,2448
14297,88,4409
16769,95,4756
18953,207,10358
18233,130,6544
18233,215,10784
16551,368,18408
14790,127,6373
16157,27,1356
16157,30,1531
14936,83,4165
14306,66,3339
15762,326,16316
15800,133,6664
16878,128,6448
15151,273,13660
14377,21,1074
15933,213,10686
18054,446,22331
17963,6,326
18588,159,7955
17271,163,8168
14392,93,4695
14403,10,549
14425,202,10110
17023,128,6445
14467,183,9180
15478,58,2924
16011,72,3618
16011,72,3627
17240,141,7087
18882,87,4395
16288,112,5625
18062,209,10475
17210,156,7827
18232,19,955
14539,245,12300
16028,310,15544
16304,174,8727
15145,275,13794
17760,1,75
14643,118,5922
14643,253,12660
17177,1,100
17313,212,10642
16486,149,7498
15960,517,25851
18957,385,19271
16272,312,15604
16952,66,3311
15442,35,1797
15442,53,2659
16846,82,4132
17858,89,4481
14390,22,1102
16094,21,1071
14272,54,2746
18922,453,22674
14441,6,348
16923,250,12503
14295,145,7297
18240,32,1641
14929,28,1419
16209,70,3518
18604,218,10935
15846,125,6298
15846,152,7614
15981,176,8807
15267,33,1654
14673,19,960
14367,263,13169
18732,343,17178
14658,19,992
14748,99,5000
15774,110,5533
15774,213,10688
17635,133,6690
15715,96,4834
16295,293,14652
15145,20,1048
16191,3,199
15789,50,2537
14675,27,1356
15330,76,3846
18687,529,26480
17683,104,5226
15296,134,6704
16585,74,3733
16150,294,14748
17692,71,3566
17776,6,334
18615,259,12993
18615,307,15366
16727,98,4944
17415,8,437
17415,83,4187
17415,85,4288
16439,99,4959
16439,113,5692
18479,96,4814
14774,180,9016
14774,204,10218
17100,32,1614
17875,262,13140
18548,257,12871
15509,90,4542
18685,400,20007
16770,82,4127
18748,147,7394
18696,0,6
18697,346,17343
18472,13,698
17990,25,1274
18953,272,13613
14929,28,1419
17168,74,3722
17210,94,4749
17325,55,2797
18032,309,15481
15279,136,6810
15801,136,6836
16743,30,1549
17754,7,361
18469,197,9894
18035,93,4665
17029,197,9895
17001,43,2154
16206,52,2637
16021,206,10332
16021,290,14506
16872,1,60
15916,17,852
16437,220,11011
17986,84,4202
17986,228,11440
14250,12,636
18639,143,7174
15236,47,2370
17124,26,1325
17124,46,2346
18054,160,8042
18054,565,28255
16011,59,2955
18754,160,8015
18754,160,8041
15800,280,14015
17869,1,63
15960,529,26461
16274,8,401
16274,8,439
18673,81,4098
18233,2,116
14720,3,178
17056,31,1584
18737,33,1697
14526,180,9027
15762,58,2927
18604,183,9195
15846,35,1780
15846,43,2200
16214,0,17
16680,25,1289
18679,86,4307
16115,80,4028
15259,29,1457
15322,144,7230
17680,6,349
15254,8,416
18024,467,23394
14993,6,318
14153,97,4861
16167,111,5575
14634,163,8200
16041,94,4713
18756,12,645
16506,47,2388
18954,264,13245
14123,111,5571
18644,56,2808
16750,69,3496
15637,12,605
16462,86,4305
15966,486,24311
15465,7,398
17333,163,8180
16715,151,7555
17218,61,3069
14212,201,10087
14212,252,12610
14550,187,9356
16759,183,9158
15989,263,13173
16389,32,1643
16389,144,7217
17686,306,15311
17036,219,10974
15469,53,2654
15469,53,2663
17011,98,4915
14959,60,3037
18631,86,4307
18631,200,10047
15800,143,7165
18779,568,28444
14270,165,8269
18752,252,12634
18752,468,23435
15748,7,370
15748,9,459
17877,42,2105
17056,54,2733
17242,41,2058
17861,51,2574
14878,119,5995
15054,132,6635
16113,109,5498
14774,224,11212
14774,263,13154
17055,230,11534
18210,89,4495
16469,44,2247
16184,43,2192
14790,35,1763
14257,169,8473
18639,46,2322
16104,129,6484
15777,25,1271
17990,273,13667
15287,43,2170
14913,49,2452
18929,288,14409
14902,130,6526
14824,242,12137
16965,109,5500
14206,32,1605
15439,3,170
15439,12,603
16889,262,13110
15160,247,12392
15927,90,4504
18603,120,6035
14138,103,5162
16843,79,3951
16843,261,13060
14760,109,5456
17974,68,3434
14578,60,3034
16733,99,4960
16733,100,5028
15415,287,14391
14171,37,1876
14944,13,676
15222,4,215
15603,152,7616
16001,2,127
17243,71,3558
15156,21,1060
18731,141,7094
18678,53,2676
16993,78,3925
16993,157,7882
14545,4,222
17313,61,3060
18790,184,9208
18687,276,13825
14771,136,6802
14771,239,11986
18497,233,11683
16553,61,3067
18743,135,6774
15398,277,13886
18764,8,404
16031,6,344
17986,109,5478
14122,37,1871
18677,336,16825
14464,74,3743
18634,69,3478
18750,1,78
18750,74,3702
17231,68,3419
18497,282,14138
14543,31,1564
15420,40,2030
15420,43,2176
15420,45,2251
16210,19,978
16210,184,9218
17974,166,8302
17974,166,8349
16446,7,394
18732,303,15172
18218,94,4726
18218,259,12960
14329,248,12445
14396,7,390
18242,214,10734
16340,217,10856
15640,133,6682
17210,126,6334
18677,445,22267
18588,100,5032
16272,287,14377
14712,19,951
17140,73,3662
14293,252,12605
16722,147,7389
16867,76,3824
16819,18,940
17248,200,10022
17248,232,11610
18910,46,2339
16741,509,25497
18267,19,951
15368,42,2144
15368,71,3591
14664,241,12076
14664,255,12768
16901,1,92
16901,79,3951
17087,110,5516
17087,325,16268
16470,37,1882
15987,339,16966
17693,53,2672
17349,76,3833
17853,33,1684
18508,260,13003
17306,48,2431
18685,447,22365
18685,525,26266
17153,83,4199
15927,194,9737
15927,405,20254
16835,3,158
15976,103,5155
15425,8,407
18024,335,16778
16023,414,20735
15251,7,360
16125,135,6797
16125,170,8528
16499,358,17918
18024,367,18400
15246,92,4649
15262,169,8471
14347,71,3574
16493,75,3782
15106,105,5270
15774,303,15166
15774,303,15197
16874,134,6719
16874,178,8934
16874,287,14355
15655,25,1286
15267,57,2866
17415,69,3485
16910,85,4284
18794,201,10093
18712,267,13366
18615,301,15066
16883,131,6579
16883,131,6596
16094,428,21408
18929,347,17395
16514,41,2080
16158,244,12245
14154,162,8115
15393,12,601
18225,46,2335
15151,285,14282
16835,109,5480
16220,106,5320
16809,192,9614
16227,25,1294
17237,131,6584
15677,154,7747
15501,152,7619
17851,339,16979
17697,10,536
15589,122,6140
15589,131,6575
17249,25,1296
17693,51,2590
18238,178,8950
17855,20,1021
14796,77,3852
14227,91,4592
15988,30,1527
14897,88,4408
15603,135,6752
16446,337,16858
16797,12,646
14965,108,5409
17975,28,1435
15150,9,478
15150,11,570
15150,24,1219
17248,106,5319
15427,41,2070
15486,92,4628
18754,1,82
16749,98,4938
16134,254,12710
15871,54,2740
18665,226,11304
18685,44,2244
15478,303,15177
18057,150,7545
16352,393,19657
16161,83,4181
18049,70,3533
17249,92,4643
16011,27,1363
14901,215,10793
18750,111,5577
18750,179,8990
17871,30,1540
18492,340,17019
15713,220,11001
17004,171,8566
15589,170,8508
18612,69,3489
17282,80,4026
18245,231,11591
15990,83,4151
16735,106,5320
18752,21,1080
14551,226,11350
15464,24,1220
15464,190,9535
15464,216,10817
18779,86,4326
16909,27,1370
18049,127,6362
15916,374,18749
18795,209,10456
16807,123,6181
17072,24,1234
16095,292,14637
17308,15,782
15318,196,9814
17023,104,5225
17986,128,6410
16817,98,4905
14870,309,15475
17985,195,9790
18244,249,12475
14924,74,3711
16232,49,2486
18603,343,17168
15479,114,5736
17686,316,15835
15662,13,680
18054,467,23361
14438,173,8654
15391,153,7669
17034,165,8300
18514,522,26119
18514,522,26144
15136,56,2814
15388,2,130
16434,23,1164
16797,97,4894
14276,36,1819
14977,18,911
15838,7,357
14603,80,4020
17035,24,1233
16834,125,6267
16462,28,1447
16473,133,6696
16966,65,3251
18732,476,23840
18030,13,694
16852,367,18372
18488,169,8461
15410,173,8652
15479,93,4689
16880,31,1588
14290,114,5739
14290,174,8715
15692,21,1090
16873,43,2196
14539,10,519
17829,87,4377
15234,142,7117
14578,49,2485
17400,2,126
18697,272,13641
14915,63,3170
15316,233,11699
16028,518,25939
18603,198,9937
14541,64,3222
14541,64,3240
16520,84,4224
15103,151,7598
14551,153,7668
15603,79,3958
16359,3,173
16359,3,186
15496,23,1153
15496,92,4607
16205,32,1602
17090,32,1619
17090,85,4255
14712,222,11108
16378,296,14827
18009,4,230
18009,46,2344
15790,32,1637
15428,295,14791
15097,109,5468
15316,71,3583
14633,20,1021
16113,241,12087
16948,173,8691
15859,301,15064
15859,309,15467
18765,321,16097
17984,67,3368
16266,19,971
16366,9,487
17974,128,6432
16874,402,20111
18062,236,11835
14223,3,179
17367,154,7734
17111,241,12067
14911,107,5374
15368,226,11342
15412,67,3380
16052,87,4392
16453,170,8506
15762,104,5214
16346,197,9873
17132,91,4589
16213,9,474
17420,2,118
18685,335,16800
14784,65,3285
17013,16,816
18631,7,395
18704,20,1046
15987,280,14015
16424,283,14183
16719,50,2509
15636,17,897
15442,70,3547
15426,139,6981
17056,350,17529
15902,218,10919
16826,189,9498
17205,67,3368
15082,50,2544
18910,72,3606
15335,150,7502
18951,226,11343
16211,30,1526
16211,34,1715
15316,158,7921
17262,3,196
17380,1,97
15106,144,7240
14758,187,9363
15877,62,3118
15877,87,4352
14329,130,6503
18668,64,3226
14464,72,3614
14464,220,11050
16021,502,25136
18526,105,5263
16023,66,3301
15900,159,7972
17850,39,1979
14379,101,5078
16352,134,6733
14279,58,2901
14279,248,12420
18488,327,16359
16888,395,19763
14452,168,8436
14291,108,5445
18495,64,3217
18724,14,728
15412,97,4887
16888,491,24590
18937,20,1032
15806,52,2633
15806,86,4321
16218,109,5473
17787,40,2010
14463,217,10870
18489,44,2232
18603,203,10200
17699,53,2665
17699,60,3008
16006,68,3406
18676,275,13778
17070,15,795
16113,202,10110
16542,33,1695
16821,22,1124
16821,27,1392
16956,15,774
18202,72,3612
17036,12,636
15708,61,3077
18643,12,640
18643,65,3279
17087,34,1749
17110,1,82
15940,170,8546
14533,6,326
16185,98,4933
15903,26,1308
14464,179,8962
14205,34,1750
14358,48,2422
16428,418,20929
18489,297,14885
18687,136,6825
17311,111,5558
17311,125,6261
16964,445,22268
16935,107,5356
14958,7,389
16470,87,4353
16874,504,25250
15111,192,9630
14559,146,7302
15870,21,1100
14376,24,1248
15460,60,3017
18516,295,14789
17036,93,4688
15986,51,2596
14768,66,3338
18265,6,313
15591,182,9118
15800,62,3122
16891,115,5795
18926,34,1747
16144,113,5691
15437,19,958
15437,19,978
16825,15,792
18492,415,20796
14357,32,1630
14357,42,2148
16208,6,334
16437,263,13171
16950,159,7976
16966,30,1526
18761,150,7532
14464,138,6934
15834,133,6683
17309,116,5810
14464,221,11065
14664,21,1054
15878,62,3107
16022,307,15388
15780,100,5040
15780,121,6074
16028,273,13668
15794,199,9973
16750,144,7233
16939,10,548
14385,0,10
14385,4,211
18795,78,3909
16011,105,5285
18653,365,18256
16200,67,3364
15227,161,8062
16850,212,10620
16221,9,484
17087,10,505
17087,346,17318
18647,12,614
15328,10,522
15328,71,3580
16022,228,11446
16526,32,1643
18615,557,27880
18242,80,4038
18619,121,6093
15978,27,1384
15328,171,8566
17056,278,13914
15519,8,421
15519,18,942
15875,342,17104
18245,8,407
18245,166,8332
17265,84,4221
16028,256,12812
17866,22,1150
16942,138,6937
14959,100,5045
15966,86,4324
18463,205,10260
16058,114,5706
16051,241,12077
16948,13,663
18712,336,16821
16066,20,1042
14609,4,219
17114,68,3422
17097,21,1060
17087,400,20004
18508,5,287
16711,136,6850
14148,156,7807
17703,46,2312
16947,15,790
18469,1,68
16262,82,4105
15554,172,8626
18509,41,2069
16188,69,3451
15145,168,8410
18743,156,7818
18862,164,8232
18862,486,24302
17265,17,859
17265,140,7042
18794,36,1834
15701,11,568
16965,117,5882
16965,186,9341
14271,176,8850
14272,90,4516
18923,163,8198
18779,446,22319
18923,439,21995
15783,332,16642
15882,105,5269
18699,65,3266
18032,271,13572
16089,490,24525
16119,216,10848
18856,12,618
18032,43,2198
18692,427,21379
16222,92,4614
14277,317,15871
14277,323,16192
15961,281,14097
15140,161,8068
18619,263,13154
16003,23,1164
15930,67,3371
18463,494,24726
16802,248,12406
16826,120,6040
18492,275,13772
18145,1,81
17972,204,10222
16101,112,5615
15403,1,62
17260,34,1719
14299,5,265
16453,240,12027
16425,117,5887
15973,72,3633
15640,188,9446
14306,196,9817
15893,104,5209
15530,112,5602
16186,122,6113
17699,56,2802
17955,293,14698
15877,125,6297
14313,126,6314
16081,81,4076
17871,190,9525
14157,12,616
17701,28,1403
17701,49,2469
14245,86,4342
18737,26,1341
18737,38,1903
14658,23,1187
15478,200,10045
18663,48,2449
15170,50,2543
16141,290,14539
18463,481,24099
16471,88,4440
16599,5,257
16599,6,304
18732,132,6602
14173,73,3662
15473,64,3206
16095,293,14687
14993,14,746
16290,51,2561
14989,36,1819
18261,10,531
16147,348,17447
17327,125,6281
17070,150,7542
16022,345,17294
16158,423,21178
17955,166,8345
15870,119,5998
16874,39,1959
18628,95,4767
14187,19,991
14187,128,6419
17056,203,10181
18024,384,19237
16555,4,229
14623,129,6472
17204,7,383
14989,251,12564
18492,520,26034
15231,47,2372
16834,155,7752
14768,184,9207
18874,132,6611
14726,135,6772
