run_number,subrun_number,event_number
17057,158,7935
17364,104,5228
17228,52,2621
17489,267,13377
17489,271,13570
17213,95,4751
17213,95,4768
17488,254,12712
17383,440,22011
17458,32,1637
17458,84,4237
17458,143,7187
15170,44,2232
15170,69,3472
17208,48,2424
17208,235,11787
15080,32,1642
17208,169,8468
14882,117,5900
17313,104,5220
17367,103,5166
17440,69,3491
17138,137,6875
14991,177,8877
17124,13,683
17282,5,289
15145,289,14460
17451,183,9192
17361,45,2292
15146,7,358
17503,37,1900
17372,21,1062
17146,44,2236
17194,41,2089
17514,48,2402
17333,170,8511
17534,16,840
17137,8,414
17137,177,8879
17131,53,2699
17131,55,2777
17103,83,4154
17304,17,864
17304,28,1411
14938,130,6509
15160,351,17592
17065,185,9272
17451,157,7892
17492,9,479
17132,26,1304
17144,170,8503
17265,19,986
17265,20,1027
17265,158,7928
17541,14,706
17541,39,1996
17488,143,7192
17406,24,1224
17506,60,3021
17506,60,3046
17335,8,401
17326,37,1866
17239,129,6482
17239,206,10340
17132,481,24054
17132,481,24057
14828,75,3788
14810,26,1327
17271,151,7563
17137,187,9363
17137,187,9393
17251,13,655
17251,80,4031
17251,173,8669
17396,34,1728
17414,92,4617
15014,131,6566
17524,196,9823
17524,290,14542
14802,200,10005
17077,145,7274
17077,181,9086
15135,18,939
15156,5,266
15156,11,583
17349,53,2663
17349,93,4657
17239,17,881
17239,215,10767
17503,17,862
17503,18,933
17503,47,2384
17162,55,2795
15099,152,7606
17205,169,8473
17206,133,6656
17308,81,4097
17120,45,2269
17311,9,453
17311,9,492
17311,32,1634
17440,18,940
17440,99,4995
17301,138,6908
17503,231,11563
17471,2,139
17471,12,616
17370,45,2258
17206,484,24209
17398,111,5566
17280,0,12
17413,340,17009
14901,192,9643
17447,150,7524
15160,86,4311
15160,374,18719
17552,15,779
17552,177,8855
17218,4,215
17218,70,3541
17110,72,3627
17239,19,986
17239,130,6534
17239,190,9549
15106,291,14554
17251,0,23
17251,114,5727
14991,120,6003
15162,62,3141
15113,20,1030
15113,126,6303
17343,2,132
17391,3,151
14802,45,2282
17306,78,3905
17128,84,4205
17367,104,5209
17091,78,3908
17497,99,4958
17327,32,1647
17327,62,3112
17327,62,3128
17327,113,5668
17406,4,218
17367,19,977
17367,36,1847
15146,76,3839
15146,128,6437
17426,20,1011
17087,70,3505
15106,192,9606
17333,40,2010
17556,116,5806
17415,263,13160
17353,47,2396
17561,61,3062
17561,168,8411
17561,206,10330
15146,2,106
17497,201,10061
15181,24,1230
17339,111,5558
15128,225,11284
15140,103,5167
15140,158,7905
15092,90,4542
17182,7,366
15115,107,5379
15115,107,5388
17194,56,2804
17194,65,3296
15128,101,5056
15128,129,6468
17301,40,2012
15053,78,3927
17155,136,6818
17387,30,1544
15130,3,171
15130,97,4870
17415,214,10714
17489,185,9251
15116,264,13243
17557,132,6626
17557,172,8610
17328,36,1844
17269,26,1323
17132,100,5031
17080,32,1641
17080,85,4262
15155,53,2688
17557,76,3829
17557,134,6702
17341,16,831
17109,113,5683
17144,79,3973
17389,6,302
17389,36,1808
17401,127,6373
17282,47,2378
17282,47,2380
17338,68,3434
14831,244,12223
14831,249,12482
15053,115,5755
17250,90,4536
17360,52,2604
17175,6,329
17175,11,595
17175,11,597
15053,62,3149
15053,167,8363
15154,163,8196
17287,46,2346
17287,73,3661
17493,116,5837
17493,159,7989
15086,94,4738
15117,137,6865
15151,307,15377
15141,13,665
15222,41,2061
17170,6,349
17170,8,440
17170,35,1799
15103,169,8476
15106,181,9080
17172,1,95
17383,366,18346
17269,85,4255
14968,7,379
14968,121,6062
17401,50,2518
17401,57,2853
17308,138,6926
17314,36,1801
17534,2,140
17534,128,6414
17488,330,16522
17334,142,7120
17090,48,2430
17521,52,2617
17524,309,15491
17380,36,1847
17517,110,5526
17517,110,5530
17517,156,7837
17517,156,7842
17311,101,5094
17087,401,20092
17193,12,650
17193,49,2473
17534,6,324
17534,95,4755
15111,9,470
15111,99,4953
15111,184,9239
17208,3,158
17138,3,192
15166,127,6371
15166,305,15262
17164,11,593
17164,11,594
17164,34,1729
15111,34,1726
17139,134,6712
17135,40,2007
17135,40,2014
17131,63,3175
17335,36,1835
17335,55,2786
15161,0,37
17383,242,12132
17383,449,22476
15000,4,207
17400,167,8351
17257,49,2483
17257,77,3863
17406,17,865
17406,87,4377
15013,283,14178
17352,309,15482
17352,327,16363
17313,21,1082
15118,69,3477
15002,96,4818
15116,236,11834
17451,270,13507
17451,305,15298
15122,43,2169
15122,78,3905
17560,43,2191
17320,36,1843
17320,40,2024
17138,78,3916
17140,55,2770
17140,114,5732
17155,83,4167
15147,55,2777
15147,123,6163
17327,110,5515
17407,4,249
17407,170,8549
15118,62,3129
17355,70,3530
17327,13,653
17327,13,691
17327,161,8087
17484,34,1702
17484,131,6591
17334,32,1640
17334,62,3131
17361,30,1506
17361,30,1525
17249,169,8472
17249,332,16618
17249,332,16649
15181,73,3668
15181,79,3952
17409,61,3098
15145,137,6878
17482,83,4159
17482,95,4785
17334,147,7389
17077,17,880
17077,25,1285
17077,146,7310
17371,196,9830
17371,223,11155
17371,333,16684
17552,54,2748
17552,180,9012
17552,200,10025
17451,133,6678
17341,42,2150
15174,98,4918
17057,81,4073
15013,63,3178
15130,77,3871
14801,102,5104
14801,102,5121
17100,100,5003
15099,138,6904
17210,131,6567
17210,172,8625
17255,46,2339
17326,4,242
17475,18,926
17495,260,13032
17160,22,1133
15097,69,3498
15097,220,11005
17360,92,4627
17491,33,1699
17491,40,2010
17232,65,3258
17208,53,2682
17169,306,15342
17413,365,18256
17530,36,1839
17530,36,1850
17371,411,20563
17371,411,20571
17361,371,18574
17494,98,4926
17075,23,1158
17075,23,1192
17075,116,5819
17250,54,2745
17250,85,4267
17120,54,2709
17120,72,3623
17196,0,28
17196,9,454
17196,49,2458
15111,232,11623
15118,131,6594
15161,199,9953
17109,76,3841
15086,109,5499
15086,176,8837
17240,143,7192
17240,396,19828
17560,25,1294
17164,79,3991
17164,131,6569
17164,131,6600
17077,124,6223
17077,149,7469
14824,162,8108
14824,310,15532
17155,188,9429
17155,188,9449
14901,191,9579
17169,151,7573
17459,157,7897
15012,6,316
17249,227,11372
17116,32,1645
15129,1,70
15182,39,1984
15182,123,6200
15182,132,6620
15182,132,6629
17075,22,1142
17075,144,7207
17237,246,12321
17110,96,4828
15057,11,556
15057,38,1947
17488,82,4150
17488,245,12289
15154,107,5378
15154,179,8958
17157,39,1992
17157,57,2865
17313,1,93
17469,27,1384
17155,97,4867
17181,44,2233
15140,248,12446
17457,88,4402
17339,103,5168
17087,280,14002
15013,12,645
17100,256,12839
17169,168,8433
17169,226,11315
15124,62,3143
15124,62,3147
17246,8,450
17246,23,1200
17383,239,11974
17369,31,1592
17369,40,2046
17511,10,501
17511,55,2768
15086,32,1645
17339,134,6737
17339,291,14589
17370,40,2013
17370,40,2026
17095,62,3142
17209,59,2961
17112,108,5404
17400,104,5226
17400,140,7032
17400,188,9436
17157,6,304
17157,32,1608
15064,24,1229
17530,34,1702
17530,34,1740
17530,84,4212
17099,6,347
17099,86,4309
17560,34,1704
17560,119,5962
15057,127,6382
15153,90,4513
17308,10,547
17482,65,3251
17482,65,3274
17459,151,7563
17429,22,1101
15151,219,10967
15086,188,9403
15086,188,9428
17371,155,7788
15106,85,4299
15106,167,8389
17307,84,4229
17307,93,4691
17089,67,3395
17195,89,4498
14824,156,7804
17561,13,696
17240,315,15783
15113,48,2402
15122,19,982
15122,116,5808
17139,190,9542
17139,224,11237
17139,290,14501
14991,232,11641
17383,173,8685
17383,269,13475
17448,113,5670
17308,25,1271
17091,71,3572
15154,72,3610
14824,147,7383
17203,51,2583
15136,51,2594
15174,61,3056
15106,195,9758
17205,9,469
17257,39,1984
17257,39,1991
17265,212,10621
17373,31,1572
17373,128,6449
17080,53,2658
17210,29,1500
17210,88,4434
17210,232,11642
17084,3,171
17065,90,4522
17131,28,1432
17406,48,2450
17355,122,6108
17497,79,3957
17488,267,13370
17432,9,496
15114,40,2011
15114,101,5068
17169,384,19248
17349,3,163
17349,3,178
15106,305,15268
17334,154,7716
17365,95,4798
15145,271,13571
17488,3,152
17141,42,2116
15133,2,147
17168,91,4579
17168,91,4593
17415,116,5806
17067,49,2480
17177,63,3151
17383,549,27465
17324,13,655
17324,17,862
17324,110,5530
17324,110,5543
17413,222,11101
15147,52,2636
17414,95,4789
17080,16,838
17249,126,6338
17361,276,13838
17489,34,1738
17355,6,347
15128,142,7141
15147,148,7410
17265,95,4760
17265,153,7665
17265,156,7839
17547,8,418
15141,4,242
15141,54,2721
17087,105,5255
15181,69,3466
17458,37,1863
17458,37,1877
17231,29,1465
17118,11,563
17560,13,692
15147,137,6863
15147,189,9474
17271,157,7880
17333,31,1597
17333,74,3703
17494,250,12543
17494,288,14442
17269,165,8299
17120,101,5080
17406,100,5005
17193,14,748
17193,20,1028
17400,111,5586
17206,186,9302
17459,97,4896
17198,24,1221
17409,35,1756
17238,38,1917
17306,107,5389
17306,123,6166
17208,43,2193
17170,34,1711
17459,189,9490
15106,4,204
15147,34,1748
17218,37,1891
17218,59,2984
14882,31,1562
14882,120,6040
15140,99,4958
17306,62,3136
17306,91,4553
17306,96,4824
15140,194,9736
17352,337,16885
17185,25,1264
17185,25,1297
17178,49,2457
17178,49,2495
17178,62,3144
17237,115,5786
17237,523,26151
15155,17,887
17394,168,8406
17394,168,8448
17251,128,6411
17251,128,6430
17545,67,3358
17545,67,3397
17135,66,3347
17099,67,3382
17099,105,5286
17414,103,5152
17537,21,1059
17415,166,8308
17415,166,8309
17090,21,1073
17410,47,2399
17410,57,2860
17410,57,2886
17314,13,686
15140,235,11780
17146,52,2612
15106,91,4552
15106,179,8982
15181,40,2001
17240,522,26123
17413,35,1774
17219,104,5235
17517,280,14048
17344,32,1615
17249,32,1620
17249,347,17376
17235,13,696
15074,53,2662
15074,122,6106
17400,27,1351
15014,248,12406
15117,106,5337
15117,161,8063
17140,110,5545
17193,17,899
17193,30,1523
17193,30,1540
17139,93,4693
15181,12,650
15181,31,1575
15116,231,11588
15116,295,14764
17414,136,6828
17198,92,4644
17198,96,4809
17557,166,8338
17306,102,5109
17306,102,5146
17489,235,11773
15118,127,6377
17295,10,505
17371,439,21973
15115,165,8300
17122,145,7264
17495,53,2655
17495,53,2686
17495,53,2690
17103,31,1584
17103,61,3052
15183,13,688
17371,538,26920
17349,88,4432
17312,25,1277
17206,448,22412
17186,50,2547
17186,67,3362
17494,51,2595
15111,85,4255
15111,142,7119
15136,111,5588
17100,45,2275
17249,29,1500
17249,173,8669
17448,5,296
17383,72,3612
17383,218,10923
17383,218,10924
17415,181,9070
15138,0,43
17517,311,15569
17356,163,8173
17352,186,9327
17503,140,7024
17503,221,11072
17494,198,9946
17552,182,9132
17108,7,358
17108,35,1777
17249,346,17320
17249,360,18039
17098,72,3639
17560,93,4651
17162,159,7977
17209,3,154
17352,81,4064
17352,81,4092
17398,217,10874
15122,142,7106
17185,43,2154
17509,27,1366
17509,68,3408
17271,117,5878
17103,35,1776
17103,60,3044
17313,252,12601
17164,57,2890
17140,1,70
17235,49,2493
17235,89,4461
15156,21,1100
17372,34,1721
17556,98,4925
15160,401,20071
17169,184,9231
14938,252,12623
14938,258,12920
14938,258,12930
17371,13,685
17371,13,693
17231,70,3533
17231,87,4367
15160,149,7464
15160,284,14229
17122,36,1809
17122,118,5948
17111,33,1682
17494,210,10536
17116,43,2156
17132,10,509
17132,10,531
17240,82,4120
17317,1,71
17317,1,87
17356,41,2084
17232,4,232
17232,57,2864
17232,61,3097
17132,139,6952
17132,159,7965
17132,159,7966
17505,67,3376
15222,238,11944
17401,3,196
17116,60,3025
15060,27,1364
15060,35,1799
15181,33,1668
15145,170,8528
17308,4,214
17308,140,7013
17149,15,789
17149,15,796
17119,95,4785
17314,33,1687
17314,33,1688
17314,74,3740
17232,89,4484
17440,9,454
17152,111,5561
17239,220,11025
17301,38,1938
17301,129,6457
17303,37,1868
15093,75,3778
17383,325,16258
14986,42,2141
14986,220,11016
17530,5,269
17251,234,11732
17251,241,12096
17400,203,10177
17413,326,16324
17249,166,8309
17534,105,5285
17486,2,125
17486,6,345
15099,28,1410
17371,357,17870
17371,413,20679
17371,471,23599
17235,17,894
15021,1,90
17371,232,11642
17371,459,22976
17194,28,1402
17194,76,3833
14802,80,4009
17249,380,19034
17194,73,3680
15161,147,7394
17228,5,252
17398,37,1870
17398,37,1880
17398,132,6605
17540,17,861
15149,29,1462
17238,10,517
17341,15,782
17341,67,3380
15017,17,894
17132,19,970
17414,177,8895
17498,32,1629
15103,80,4038
15103,80,4050
15103,247,12356
15106,51,2559
17413,25,1278
17413,99,4977
15154,279,13966
15154,292,14606
17206,172,8640
17313,203,10161
17112,119,5959
17112,132,6631
17458,29,1455
17484,21,1093
14831,27,1368
14831,163,8185
14831,193,9660
14831,210,10529
17075,56,2844
17169,94,4743
17311,155,7800
15125,118,5918
17348,0,44
17400,83,4163
17400,142,7113
17400,169,8497
17135,58,2945
17391,0,4
17391,1,78
17391,16,828
17391,38,1918
15166,262,13123
17265,96,4849
17265,96,4850
17070,153,7662
17070,260,13010
17070,267,13380
17269,150,7539
17269,171,8568
17371,184,9236
17371,252,12650
17185,85,4289
15154,272,13643
17431,3,160
15160,177,8895
17552,113,5696
17552,113,5700
17559,55,2762
17564,32,1610
17186,22,1114
17186,53,2670
17186,61,3095
17267,21,1069
15125,160,8003
17320,29,1467
17320,29,1499
17344,10,505
17344,10,549
17235,30,1521
17235,45,2270
17075,67,3380
17075,67,3393
17210,161,8077
17361,71,3592
17361,117,5854
15118,7,391
15001,11,575
15001,12,603
15001,13,684
17206,475,23777
17256,11,589
17256,25,1292
17256,65,3281
17172,75,3796
14938,7,397
17496,10,518
17496,41,2083
17156,65,3298
17156,116,5823
17371,44,2215
17371,94,4738
17239,41,2084
17394,239,11963
17242,74,3718
17083,70,3518
17083,115,5770
17364,132,6616
17129,17,873
17129,40,2001
17383,86,4321
17383,159,7977
17447,139,6991
17111,161,8076
17398,86,4316
17560,3,165
17560,76,3804
17560,83,4198
17231,2,111
15160,257,12862
17426,9,460
17426,29,1483
17522,56,2822
17208,20,1014
17352,79,3971
17352,216,10817
15114,31,1559
17398,136,6809
17398,153,7661
17259,7,369
17383,563,28199
14882,126,6327
15153,97,4861
15153,97,4865
17361,335,16755
17109,26,1328
17109,39,1991
15144,5,298
15144,7,381
17373,203,10172
17440,130,6540
17208,262,13120
17109,67,3378
17561,196,9819
15097,11,596
15097,126,6337
17327,42,2142
17352,24,1230
17352,74,3744
17352,228,11426
17139,300,15029
15060,14,739
15060,43,2175
17137,21,1072
17371,36,1804
17371,178,8936
17136,2,105
17136,44,2222
17210,78,3925
17210,129,6452
17419,39,1996
17419,69,3499
14802,303,15190
17383,91,4590
17383,135,6753
17383,446,22338
15103,93,4686
17563,48,2422
15136,12,618
17489,253,12685
17514,8,433
17250,105,5251
17250,105,5273
17203,84,4233
15116,200,10041
17316,6,323
17095,21,1061
17504,30,1503
14831,144,7248
14831,174,8704
14831,174,8714
17440,111,5573
15182,31,1579
17478,20,1013
17114,32,1617
17114,32,1644
17114,87,4392
17237,120,6048
17237,312,15610
17218,11,553
17302,20,1005
17205,59,2956
17517,49,2496
17517,102,5148
17517,244,12202
17463,3,179
17463,5,271
17463,6,314
17482,147,7399
14392,279,13970
14551,294,14729
14726,52,2608
14726,106,5304
14726,106,5340
14993,140,7038
14550,24,1214
14550,261,13095
14799,6,327
14799,7,372
14799,7,373
14558,270,13516
14911,149,7477
14551,158,7924
14551,195,9774
14459,44,2249
14464,97,4876
14790,1,91
14942,88,4423
14942,128,6402
14942,221,11081
14942,306,15338
14334,41,2097
14410,157,7876
14980,146,7337
14750,2,148
14750,58,2912
14584,85,4277
14710,33,1681
14917,33,1679
14490,7,371
14490,9,485
14490,10,513
14490,18,937
14985,52,2640
14908,34,1718
14812,44,2219
14671,26,1312
14623,191,9553
14401,113,5659
14401,143,7185
14455,77,3889
14455,186,9328
14425,82,4124
14425,82,4131
14425,165,8258
14549,38,1918
14623,239,11965
14555,278,13931
14555,292,14621
14301,102,5118
14372,128,6437
14497,5,290
14990,57,2860
14893,218,10904
14893,218,10920
14436,242,12105
14379,111,5553
14379,183,9178
14742,14,725
14742,20,1047
14742,31,1563
14300,169,8461
14432,37,1883
14919,9,490
14543,303,15181
14270,155,7797
14537,11,571
14537,29,1491
14301,4,247
14559,125,6285
14748,172,8631
14409,290,14547
14771,20,1002
14771,20,1038
14771,174,8709
14903,199,9999
14989,92,4603
14873,43,2168
14300,125,6289
14392,28,1446
14392,54,2719
14643,6,347
14643,202,10131
14643,223,11175
14338,287,14374
14425,171,8597
14516,16,816
14555,290,14506
14290,286,14309
14918,59,3000
14888,22,1107
14597,7,371
14597,57,2851
14555,46,2336
14542,116,5809
14542,154,7710
14923,41,2073
14392,89,4460
14965,112,5642
14965,126,6319
14903,306,15303
14396,62,3103
14459,79,3981
14459,104,5231
14552,133,6658
14469,73,3684
14338,148,7403
14338,176,8843
14459,51,2583
14459,51,2593
14736,185,9279
14340,69,3494
14584,156,7810
14973,4,230
14367,142,7111
14642,5,268
14642,5,299
14377,52,2604
14610,92,4605
14368,55,2780
14368,259,12972
14463,212,10638
14539,252,12610
14935,269,13466
14584,172,8606
14584,172,8632
14409,28,1409
14409,75,3790
14375,11,551
14399,147,7393
14529,23,1189
14418,220,11031
14948,2,147
14379,67,3371
14379,97,4861
14379,142,7125
14301,74,3737
14329,231,11595
14907,221,11067
14770,203,10198
14290,59,2982
14463,93,4698
14749,28,1450
14467,208,10424
14549,79,3968
14549,79,3998
14743,28,1411
14743,128,6428
14955,155,7794
14784,80,4024
14784,87,4366
14408,17,889
14671,4,229
14671,4,244
14940,91,4586
14575,70,3542
14575,71,3570
14575,71,3590
14920,129,6462
14884,166,8321
14884,166,8324
14586,21,1058
14947,9,465
14947,18,905
14911,169,8497
14975,67,3358
14975,130,6520
14335,243,12168
14772,204,10231
14772,204,10240
14772,250,12535
14223,83,4186
14931,32,1628
14931,32,1646
14556,123,6183
14556,222,11117
14958,19,955
14885,12,614
14521,106,5306
14708,71,3574
14934,109,5463
14410,46,2327
14410,192,9623
14368,82,4136
14956,228,11435
14336,62,3103
14597,50,2529
14736,42,2137
14438,289,14479
14438,291,14584
14807,170,8501
14438,67,3353
14438,67,3387
14553,195,9772
14682,32,1633
14790,127,6382
14878,85,4268
14885,6,321
14885,15,797
14885,19,991
14788,94,4728
15016,46,2308
14734,185,9254
14582,21,1094
14582,48,2423
14375,60,3028
14575,2,119
14575,30,1525
15103,193,9680
14368,98,4933
14812,61,3066
14367,40,2022
14918,15,798
14918,92,4632
14970,77,3868
14555,243,12159
14774,33,1657
14774,35,1796
14774,264,13249
14636,123,6181
14975,94,4703
14975,94,4707
14975,94,4719
14569,171,8575
14957,16,820
14957,27,1355
14729,73,3697
14427,117,5886
14427,205,10267
14811,3,179
14811,10,520
14811,14,704
14721,71,3553
14427,2,105
14427,108,5436
14427,165,8278
14464,256,12828
14597,111,5571
14914,27,1377
14526,92,4638
14948,259,12951
14760,6,340
14760,170,8528
14383,26,1312
14734,192,9640
14734,238,11931
14734,238,11940
14409,84,4230
14409,160,8037
14774,4,225
14338,22,1122
14338,206,10318
14911,106,5325
14758,63,3177
14545,169,8460
14755,7,396
14584,196,9806
14557,111,5557
14609,61,3083
14609,105,5300
14609,128,6450
14336,25,1297
14866,17,892
14991,33,1673
14991,270,13536
14774,249,12469
14544,288,14414
14736,102,5116
14736,156,7845
14774,236,11823
14754,33,1666
14577,27,1366
14577,74,3741
14338,36,1824
14338,162,8118
14458,132,6624
14539,79,3969
14539,148,7407
14539,148,7420
14418,45,2269
14558,162,8113
14409,242,12135
14758,54,2750
14235,111,5563
14235,113,5690
14758,93,4652
14369,146,7310
14734,27,1383
14734,170,8522
14734,180,9046
14899,151,7589
14763,76,3802
14874,168,8430
14936,33,1652
14936,69,3474
14401,251,12576
14997,39,1981
14806,167,8380
14550,81,4069
14775,65,3269
14903,47,2385
14903,198,9906
14919,114,5722
14527,35,1793
14527,104,5244
14959,265,13264
14911,21,1084
14911,121,6083
14911,144,7209
14623,8,402
14623,9,478
14623,9,489
14623,220,11033
14301,316,15820
14408,36,1843
14455,276,13812
14923,13,666
14644,238,11933
14976,2,114
14764,29,1460
14550,55,2796
14425,10,534
14425,10,543
14425,182,9143
14512,28,1447
14512,38,1938
14409,147,7375
14409,169,8478
14562,89,4498
14562,101,5080
14729,24,1202
14975,191,9582
14409,177,8891
14544,30,1528
14544,234,11727
14828,77,3872
14306,64,3231
14367,66,3308
14367,164,8201
14643,135,6790
14631,206,10337
14436,19,1000
14436,248,12433
14436,281,14084
14342,230,11517
14712,120,6011
14805,32,1620
14603,186,9342
14743,60,3044
14467,42,2123
14556,14,704
14556,14,727
14556,262,13141
14736,286,14306
14512,22,1104
14774,262,13102
14573,16,825
14573,76,3837
14712,243,12185
14812,285,14265
14546,133,6668
14912,215,10763
14455,286,14310
14372,86,4347
14372,192,9606
14450,150,7546
14934,18,937
14934,179,8958
14934,179,8980
14358,216,10801
14712,119,5998
14362,21,1086
14362,53,2658
14362,53,2672
14586,9,456
14870,99,4973
14870,99,4988
14456,0,18
14436,121,6062
14436,206,10314
14610,36,1815
14913,159,7987
14587,97,4886
14935,194,9705
14306,183,9172
14707,23,1180
14644,61,3086
14644,102,5124
14336,60,3005
14336,61,3095
14290,168,8419
14610,140,7047
14610,256,12803
14431,97,4892
14748,143,7181
14980,41,2081
14512,8,439
14512,17,885
14534,7,376
14534,29,1500
14990,182,9102
14990,216,10838
14559,294,14735
14559,299,14989
14974,15,753
14427,263,13171
14927,119,5965
14611,16,848
14611,138,6924
14367,135,6753
14367,289,14496
14948,224,11225
14609,112,5620
14758,195,9791
14631,5,264
14631,213,10675
14729,199,9966
14737,12,619
14795,12,628
14795,45,2260
14559,52,2650
14559,224,11241
14805,82,4145
14805,302,15101
14722,185,9290
14686,29,1451
14686,29,1490
14576,43,2155
14576,43,2172
14990,158,7927
14609,70,3536
14609,260,13026
14998,21,1070
14377,142,7123
14377,142,7130
14642,66,3317
14290,61,3076
14377,140,7018
14377,227,11400
14428,12,644
14428,39,1965
14428,44,2218
14535,70,3535
14535,131,6579
14990,39,1991
14749,216,10829
14995,0,16
14788,12,638
14788,26,1349
14564,43,2191
14564,90,4510
14694,13,672
14694,35,1792
14361,25,1274
14631,132,6647
14603,12,634
14392,224,11212
14500,1,94
14363,18,909
14363,67,3380
14363,81,4074
14957,7,356
14814,111,5571
14610,169,8479
14391,9,471
14391,30,1517
14676,2,123
14948,201,10074
14464,10,503
14464,13,667
14569,176,8843
14816,13,659
14454,18,942
14925,118,5939
14789,19,994
14789,105,5292
14907,226,11348
14586,56,2831
14283,55,2775
14812,108,5441
14812,143,7159
14643,33,1668
14643,277,13893
14772,94,4715
14772,253,12669
14559,265,13259
14805,313,15672
14667,2,123
14912,49,2458
14631,3,177
14428,98,4922
14428,99,4952
14428,192,9604
14459,93,4661
14920,114,5741
14920,121,6054
14667,94,4739
14893,160,8028
14631,290,14537
14918,36,1845
14918,77,3890
14918,101,5058
14403,11,576
14403,64,3240
14403,74,3732
14726,108,5446
14793,72,3626
14793,87,4356
14529,61,3095
14233,11,553
14235,80,4010
14806,273,13668
14329,313,15663
14692,15,794
14368,10,529
14368,119,5951
14375,53,2666
14726,99,4989
14726,146,7341
14551,257,12868
14912,47,2390
14590,23,1176
14590,117,5893
14550,70,3526
14550,195,9784
14343,142,7139
14343,283,14177
14878,107,5370
14998,69,3500
14573,68,3421
14592,35,1768
14592,35,1774
14592,71,3580
14959,280,14035
14920,115,5777
14749,139,6987
14688,29,1475
14828,190,9523
14890,48,2438
14890,101,5091
14556,25,1286
14556,167,8368
14580,108,5432
14805,297,14899
14805,309,15463
14743,15,784
14743,23,1196
14743,105,5277
14573,18,942
14573,79,3956
14881,130,6514
14290,259,12994
14636,27,1383
14893,158,7930
14382,26,1349
14516,29,1475
14913,161,8093
14539,78,3912
14539,204,10232
14428,117,5859
14546,8,421
14546,138,6902
14916,130,6536
14355,7,376
14388,50,2532
14556,5,289
14556,187,9366
14556,187,9391
14907,17,852
14539,4,212
14814,168,8415
14450,95,4787
14450,243,12194
14428,248,12429
14438,156,7813
14313,22,1109
14313,196,9826
14438,40,2012
14358,151,7560
14603,147,7357
14929,28,1419
14939,116,5843
14582,20,1033
14734,147,7362
14806,246,12318
14806,246,12323
14916,30,1532
14916,55,2788
14909,61,3062
14643,113,5692
14356,93,4668
14893,108,5450
14893,150,7502
14427,87,4369
14576,29,1487
14537,39,1970
14411,26,1332
14411,30,1509
14411,49,2480
14927,123,6197
14716,89,4455
14392,193,9700
14392,232,11634
14870,147,7371
14967,37,1884
14722,72,3605
14750,47,2384
14750,52,2635
14743,167,8359
14428,43,2170
14425,42,2130
14425,89,4459
14876,61,3094
14925,275,13762
14527,8,411
14805,235,11779
14716,23,1162
14716,97,4852
14564,97,4880
14631,162,8129
14631,193,9666
14293,128,6439
14920,132,6610
14469,76,3847
14469,112,5638
14329,232,11622
14873,168,8448
14609,25,1290
14609,48,2420
14609,251,12592
14635,0,37
14635,33,1657
14970,218,10918
14393,3,196
14393,24,1214
14463,157,7851
14463,221,11055
14463,221,11081
14436,89,4479
14436,89,4500
14436,174,8721
14708,1,63
14708,52,2616
14512,59,2967
14805,30,1537
14805,294,14702
14959,115,5799
14959,139,6989
14580,25,1257
14580,75,3770
14880,16,827
14814,165,8259
14543,98,4907
14543,154,7746
14575,58,2931
14575,64,3206
14573,0,48
14573,41,2099
14573,73,3690
14708,81,4095
14329,6,336
14329,6,347
14664,8,407
14458,62,3132
14427,60,3018
14940,274,13748
14551,181,9054
14406,17,892
14764,95,4757
14335,237,11887
14383,39,1954
14469,140,7049
14418,248,12429
14631,243,12154
14785,2,129
14379,167,8395
14539,131,6581
14293,82,4105
14293,254,12722
14603,34,1737
14363,207,10380
14805,255,12767
14729,44,2207
14772,233,11693
14235,149,7452
14427,82,4139
14428,21,1058
14428,206,10334
14516,12,638
14516,31,1589
14436,8,411
14552,23,1189
14793,120,6020
14572,33,1688
14981,108,5424
14981,256,12826
14664,0,49
14293,56,2808
14925,132,6638
14569,79,3981
14584,17,899
14584,45,2259
14626,57,2899
14464,111,5555
14464,111,5577
14464,111,5578
14587,64,3220
14634,94,4728
14634,144,7245
14634,156,7843
14603,17,900
14535,74,3720
14623,224,11247
14623,237,11894
14716,56,2824
14667,63,3182
14271,121,6063
14271,127,6377
14271,177,8858
14557,94,4717
14911,129,6468
14321,130,6536
14695,17,875
14667,43,2189
14223,108,5440
14223,174,8737
14541,52,2638
14314,2,124
14376,10,546
14376,19,962
14376,19,967
14664,83,4159
14664,156,7829
14913,175,8770
14712,23,1164
14712,157,7877
14543,232,11617
14356,47,2362
14955,67,3354
14955,123,6184
14729,58,2936
14729,180,9011
14729,183,9170
14368,278,13946
14584,154,7715
14745,50,2503
14884,145,7257
14334,6,323
14782,96,4802
14782,130,6537
14782,130,6546
14410,29,1497
14637,0,29
14702,0,30
14925,7,374
14925,7,387
14569,57,2871
14569,73,3677
14569,74,3724
14583,85,4278
14541,77,3893
14746,136,6839
14746,248,12406
14592,46,2303
14592,95,4788
14245,55,2784
14682,28,1434
14682,34,1740
14548,84,4238
14548,93,4669
14562,55,2795
14562,57,2852
14643,173,8698
14725,45,2281
14725,108,5449
14539,196,9823
14463,15,780
14377,278,13949
14524,23,1161
14919,26,1324
14621,37,1875
14734,231,11590
14768,125,6261
14539,176,8835
14774,121,6090
14914,270,13515
14428,158,7942
14428,201,10089
14418,91,4568
14553,83,4197
14553,301,15052
14553,301,15068
14830,52,2629
14979,19,964
14771,75,3783
14942,63,3163
