run_number,subrun_number,event_number
14631,297,14876
14805,81,4088
14805,92,4602
17398,8,433
17328,83,4180
14770,95,4784
14913,124,6235
14586,36,1811
17534,37,1869
15118,88,4422
15118,88,4446
17144,130,6548
17070,263,13152
17304,74,3743
17304,77,3889
17985,248,12437
17985,346,17317
17469,31,1560
17407,50,2513
17132,8,410
15106,189,9469
17695,33,1660
17695,49,2454
17647,24,1208
17647,24,1247
14956,83,4152
14956,83,4169
17239,70,3525
14425,19,983
14425,59,2957
17162,137,6897
17495,70,3514
17833,47,2371
14909,40,2044
17840,225,11300
17140,88,4422
17561,65,3252
17653,52,2617
14870,34,1706
17240,345,17261
17684,39,1962
14912,37,1899
14642,98,4937
14259,47,2390
14259,49,2500
17352,105,5268
14290,298,14950
14580,15,772
17846,24,1227
17111,62,3122
17111,62,3139
14335,255,12776
14882,1,95
14219,100,5001
14219,145,7284
17974,90,4535
17986,90,4545
17327,162,8133
14551,288,14443
14362,34,1702
17488,25,1272
17243,9,486
17243,9,489
17638,46,2350
14202,29,1486
17596,15,791
14438,11,588
17316,33,1665
17316,101,5086
14805,237,11860
14223,4,223
14455,251,12581
14455,258,12946
17823,46,2348
14399,106,5310
14399,106,5350
17194,81,4083
15162,50,2517
15222,57,2898
17090,65,3273
17090,65,3274
17394,93,4689
14550,293,14664
14634,8,434
14401,111,5578
17237,151,7574
15073,170,8517
17267,140,7028
14793,31,1585
14793,96,4803
14793,96,4823
14924,65,3266
14888,24,1222
14745,146,7332
14243,140,7031
17620,48,2433
14277,302,15141
14578,49,2461
17067,26,1335
15135,12,624
14716,70,3537
17830,33,1670
17552,176,8832
14524,6,314
17349,101,5067
17258,14,702
14564,59,2968
18010,207,10367
17391,19,993
14626,19,958
14544,245,12289
15103,151,7598
14212,23,1174
15152,0,31
18021,31,1581
18021,53,2698
17835,63,3179
17597,78,3923
14575,13,659
14372,28,1413
14239,9,474
15103,249,12492
18049,120,6018
15114,63,3168
17383,370,18511
14807,141,7085
14274,81,4079
14306,96,4840
14306,159,7986
17795,8,436
14991,41,2073
17357,45,2289
17217,6,325
17217,6,350
17835,254,12736
17100,139,6998
14224,2,135
14224,73,3662
14224,73,3696
17700,95,4788
17700,95,4797
15150,5,290
14455,40,2021
14774,100,5001
17307,40,2037
17849,200,10006
18026,170,8520
17169,265,13287
17206,399,19964
14913,149,7497
14740,24,1217
17658,19,974
17339,178,8950
14726,97,4883
17631,82,4149
17112,82,4112
17162,148,7432
14438,35,1752
17414,91,4590
17111,65,3258
17226,50,2504
14644,167,8354
17239,225,11270
14459,97,4883
14553,308,15442
14329,17,882
14329,295,14790
17414,181,9068
17361,176,8841
17361,273,13656
17662,218,10919
14673,6,336
14644,121,6072
15116,286,14322
17356,159,7989
17356,159,7997
17240,192,9610
14989,146,7311
17754,29,1460
14746,181,9066
14886,32,1643
14989,66,3301
17197,13,658
14336,93,4656
15061,37,1872
15061,101,5097
15061,136,6802
17668,95,4760
17365,50,2520
17365,50,2522
17858,27,1382
14597,139,6968
14597,139,6995
17132,25,1291
18009,37,1887
17666,239,11990
17829,236,11849
17440,65,3261
14337,43,2199
18007,41,2095
17070,216,10826
17373,10,533
14721,91,4554
14367,91,4582
14367,277,13884
18011,44,2203
14320,54,2712
14664,90,4530
14722,148,7434
15117,148,7447
15117,150,7526
17135,2,120
17990,229,11486
14874,136,6801
14550,104,5223
14550,131,6577
17978,225,11264
17334,15,770
14441,3,158
14785,65,3283
17872,59,2986
14418,76,3820
17390,6,308
17390,33,1680
17850,67,3390
14549,25,1254
17203,26,1344
17203,71,3596
17630,72,3636
17614,142,7119
14721,82,4123
14884,219,10983
14797,21,1060
17339,330,16540
17354,62,3102
14349,36,1832
15102,21,1073
14450,253,12662
14556,221,11085
17325,51,2558
14956,166,8349
14940,234,11701
17249,88,4405
17458,144,7215
17239,166,8339
14970,16,833
17307,98,4912
14218,191,9551
17447,55,2773
17447,59,2956
17686,346,17317
14712,241,12075
17875,81,4062
14259,181,9051
17972,68,3409
17598,51,2598
17666,83,4160
15153,9,494
15153,49,2483
17960,81,4053
17667,180,9046
14880,4,245
15166,275,13773
14903,142,7113
18014,17,891
17987,193,9695
14438,227,11356
14541,25,1295
14556,110,5506
17131,65,3263
17592,217,10881
14754,77,3888
15057,111,5561
17858,268,13447
17365,141,7069
14775,104,5211
18011,85,4281
14971,19,954
14746,244,12220
17825,2,119
14734,107,5398
17265,59,2982
17493,96,4816
14907,65,3293
14801,72,3604
14801,137,6854
17451,138,6919
15097,116,5831
14592,44,2245
14342,65,3299
17989,38,1917
14549,11,571
14708,12,612
14924,12,649
14455,104,5228
14455,146,7315
14590,0,15
14959,100,5018
14367,165,8277
14552,64,3250
14874,227,11361
17132,432,21619
17394,149,7458
14558,213,10662
14558,213,10669
14558,237,11864
17851,91,4587
17851,256,12848
17370,53,2678
14543,211,10589
14771,45,2280
18021,250,12505
18021,366,18322
14782,16,827
14782,99,4962
18021,186,9325
14375,235,11773
14245,202,10148
17312,91,4595
17312,91,4597
17626,10,536
17626,13,696
17561,183,9165
17137,104,5231
17550,62,3102
17550,62,3132
17087,5,251
17087,36,1829
17087,198,9925
14924,68,3421
14974,24,1202
18026,104,5216
14779,46,2342
17240,431,21593
17960,110,5537
17851,6,302
17093,4,238
17563,53,2662
17563,53,2698
14981,127,6366
14427,227,11364
14427,280,14017
17503,48,2412
15122,25,1264
14722,87,4399
14722,102,5105
17956,309,15495
17335,11,564
17413,359,17995
17662,74,3737
14376,43,2156
14828,108,5440
14828,108,5447
17406,158,7924
17847,314,15710
17840,450,22501
14947,6,328
14912,99,4978
17206,343,17196
14526,160,8013
14526,160,8050
14218,216,10830
17972,198,9931
17076,4,237
17206,526,26305
14790,202,10139
17114,73,3662
17451,277,13881
15098,46,2301
14873,127,6352
15140,116,5825
17418,32,1616
14901,52,2649
15103,251,12591
17783,114,5734
14824,220,11022
14870,322,16102
17875,305,15283
17134,43,2193
17158,73,3696
17077,93,4674
17077,93,4691
14939,115,5776
17869,71,3552
14569,132,6621
14569,150,7537
17559,87,4351
17361,118,5913
17089,106,5311
17850,72,3613
17503,105,5290
18024,367,18360
17210,114,5736
17489,103,5170
14789,158,7907
17057,84,4208
17313,222,11124
14770,93,4655
14770,267,13397
17380,56,2817
17722,122,6117
17544,15,769
17824,11,563
17317,10,536
17414,105,5297
17414,121,6089
17383,185,9273
17383,275,13754
17383,275,13772
17444,53,2663
14806,244,12225
14938,201,10069
14745,41,2070
17493,278,13914
17540,23,1156
14559,269,13460
17219,74,3747
14965,6,312
17333,135,6791
14768,132,6645
14228,18,936
15136,44,2232
15136,97,4894
14229,72,3638
14609,21,1096
14609,77,3857
14756,65,3262
14527,53,2657
14580,72,3630
14990,114,5707
17132,289,14466
14569,65,3285
17193,60,3038
17164,75,3759
18008,88,4421
18008,88,4443
17409,5,288
17232,62,3145
17232,80,4033
14802,238,11946
15146,136,6831
17327,17,898
17242,60,3005
14452,162,8106
14452,169,8463
17208,183,9167
14891,205,10267
17195,168,8445
17409,17,868
14779,94,4703
17698,36,1807
14445,134,6720
14445,143,7163
14271,246,12320
14372,150,7547
14615,63,3161
14527,121,6100
14634,13,663
17989,87,4366
14409,281,14092
17851,294,14736
17683,62,3133
17250,71,3577
14375,92,4624
14986,15,758
17572,15,791
14725,152,7629
17155,158,7927
17138,8,435
15145,7,357
17556,139,6996
14377,260,13011
14870,76,3805
17118,65,3273
14377,173,8681
17400,63,3197
17204,170,8535
14510,2,124
14510,4,245
14445,24,1211
17678,66,3305
14609,234,11748
14338,117,5865
17469,114,5731
17415,44,2236
17228,74,3704
14980,87,4353
14257,67,3376
14257,67,3390
17339,123,6169
14870,232,11604
17530,89,4486
15061,172,8643
17631,9,456
17631,9,459
17631,57,2878
17621,2,127
17413,74,3735
17413,74,3747
17128,100,5028
14944,48,2419
17511,25,1261
14748,26,1350
17641,38,1943
17641,107,5380
14798,39,1997
14900,62,3127
18010,91,4581
18010,96,4816
14228,67,3351
14302,4,226
14302,4,235
17258,35,1768
17267,12,615
17267,153,7678
17594,102,5117
17597,42,2149
17429,4,236
14697,74,3702
17482,0,9
17482,63,3179
14552,20,1042
14459,61,3055
17242,41,2073
14891,79,4000
17201,11,566
17771,21,1079
17343,28,1438
17482,138,6915
17780,43,2195
15160,162,8111
17520,10,521
17520,12,635
14343,149,7469
14212,242,12149
14587,118,5903
14888,249,12469
14888,249,12487
17361,184,9247
14981,14,711
14870,122,6139
17254,40,2029
17451,232,11650
17474,10,513
17474,26,1331
14575,90,4537
17566,136,6836
14299,64,3203
14299,64,3205
14455,96,4824
14455,108,5403
18039,65,3253
17343,19,980
17415,84,4239
17415,183,9166
17621,103,5200
17661,37,1861
17413,103,5168
17413,367,18373
14376,97,4884
17156,84,4218
17566,11,595
17963,49,2479
17493,6,338
17493,216,10805
17373,160,8011
15136,82,4124
14553,74,3717
17658,70,3509
14377,62,3104
14914,63,3166
14882,102,5125
14882,106,5329
14882,138,6938
17100,29,1483
17100,95,4799
17671,363,18199
17671,366,18336
17279,18,907
14812,287,14382
17835,262,13105
14463,151,7580
14637,105,5287
14729,116,5804
14729,118,5949
17678,64,3234
17441,25,1270
17122,126,6335
14216,78,3906
14392,52,2636
14338,72,3631
14939,103,5157
14553,57,2884
17430,7,364
14782,24,1233
14782,95,4757
14428,146,7308
14870,217,10888
17204,4,232
17990,371,18561
17325,20,1024
17249,119,5971
17390,63,3172
14929,1,87
17334,148,7425
17697,32,1612
14956,135,6796
17872,39,1975
17503,118,5931
17667,79,3998
17667,121,6070
17667,121,6098
14242,120,6012
17398,79,3964
14736,296,14834
14550,57,2892
18031,43,2196
17489,123,6165
17178,20,1034
17382,18,935
17494,99,4969
17494,152,7642
17858,59,2968
15061,259,12991
17391,14,719
17240,427,21387
15122,21,1097
14441,0,33
17996,11,569
17352,230,11537
14412,24,1246
14721,22,1132
18028,216,10850
17186,70,3510
17186,70,3533
17990,273,13672
14625,26,1340
17171,27,1374
17171,78,3917
17171,78,3933
17100,32,1650
