run_number,subrun_number,event_number
14454,22,1146
14445,49,2461
16298,192,9609
16411,204,10248
14927,19,968
14805,207,10364
17495,213,10685
17495,213,10697
15983,380,19027
14388,82,4125
15147,74,3715
17491,37,1851
17004,276,13815
15146,18,935
17212,15,776
15415,91,4592
17471,25,1282
15266,59,2967
15975,50,2522
17356,126,6339
14463,175,8772
14463,191,9554
17361,3,180
14338,147,7366
16076,0,23
16823,123,6176
14157,175,8755
15407,114,5720
16125,87,4382
16125,149,7492
15166,305,15286
14164,28,1430
17237,231,11591
16138,16,816
16148,25,1288
17522,125,6261
14645,51,2567
17447,16,825
17447,52,2601
16186,187,9400
17489,36,1802
16975,264,13205
16975,264,13221
17194,13,690
14418,150,7514
16472,58,2929
15316,144,7238
15014,236,11842
17314,54,2710
16947,264,13224
14824,11,587
15878,19,995
15878,51,2578
15314,40,2047
14768,121,6054
17111,236,11849
17556,53,2691
15774,212,10609
15343,88,4438
16909,26,1343
16909,78,3916
14235,103,5153
15407,216,10848
14334,99,4998
14814,85,4273
15965,102,5144
17073,11,582
15927,119,5965
16994,146,7346
14369,111,5589
14909,75,3796
14816,111,5600
14816,123,6175
14816,262,13144
14824,196,9850
17087,217,10900
14645,42,2106
15061,83,4196
17552,220,11006
15324,19,986
15324,32,1643
15002,51,2556
14888,208,10430
14888,253,12669
14552,26,1326
14904,33,1689
14904,45,2293
16250,26,1337
15504,228,11409
16722,115,5777
15993,46,2323
14139,201,10062
16715,281,14081
16946,149,7478
14857,130,6521
16346,128,6443
15497,360,18038
14758,88,4450
15514,94,4701
14293,193,9651
16518,34,1736
14291,1,62
14531,69,3499
16949,354,17707
17169,130,6506
16570,95,4792
17371,247,12399
14154,147,7379
16929,96,4843
15163,29,1471
16008,94,4745
16891,28,1422
17100,107,5390
14956,82,4136
15397,195,9779
16292,33,1665
16023,499,24955
15425,218,10941
17414,141,7060
15927,53,2677
16036,436,21829
15086,170,8518
14335,42,2135
14335,57,2876
14335,149,7462
15267,31,1599
15489,102,5110
15489,102,5115
15273,136,6806
16134,325,16279
16134,499,24961
17028,138,6919
17028,138,6930
17309,68,3446
17309,174,8705
16499,429,21486
15762,302,15131
15054,52,2638
14148,149,7472
17249,260,13025
16199,191,9584
14143,67,3367
16307,17,885
16834,51,2578
16834,109,5467
14970,188,9423
15416,7,393
14807,101,5051
16889,59,2957
17031,24,1217
14802,141,7088
17389,45,2297
17470,133,6697
16741,359,17977
14873,145,7262
14907,213,10667
14907,231,11595
16467,23,1200
16467,71,3580
14291,97,4856
17232,65,3285
17488,329,16488
15677,356,17845
14985,44,2208
14985,130,6524
15466,10,504
15466,57,2876
14327,38,1904
14453,185,9267
14213,49,2483
14213,51,2562
15334,3,157
14127,44,2217
14127,48,2420
17150,15,793
14934,170,8547
15407,43,2188
17237,55,2773
14148,164,8224
14277,245,12296
15469,321,16077
14912,135,6756
14912,253,12688
14634,55,2785
15970,495,24754
15014,140,7041
16228,272,13603
15930,124,6246
16119,409,20460
14764,65,3281
17057,146,7313
17324,84,4204
16858,101,5058
14259,98,4935
14259,258,12913
14165,49,2473
17517,17,860
14527,51,2582
15151,215,10759
14912,292,14630
14903,94,4712
15767,18,921
16226,136,6830
15474,6,348
15244,10,519
14262,5,255
14968,26,1308
16715,377,18868
17057,35,1788
14918,37,1890
16122,48,2419
17478,181,9061
16410,166,8334
17397,36,1808
14585,40,2044
14900,44,2239
14884,70,3502
15917,497,24879
16161,47,2369
16573,213,10657
17469,32,1615
16065,27,1362
16453,75,3772
15713,158,7907
14802,38,1934
14802,168,8439
15933,91,4586
14445,62,3143
14671,4,237
16109,124,6239
16075,471,23582
14639,37,1889
15792,159,7995
15859,268,13427
17438,29,1491
15946,376,18805
16931,5,294
14682,58,2937
14539,194,9718
16693,70,3545
14956,155,7769
14956,176,8803
17380,56,2809
16818,70,3550
14316,17,896
15420,35,1773
14754,79,3998
14770,105,5259
15491,250,12543
14685,31,1551
16551,343,17197
14375,218,10940
14171,1,56
14990,230,11525
17162,68,3408
16769,141,7067
16769,155,7755
14959,143,7154
17364,24,1236
14724,45,2293
16252,209,10465
16315,45,2259
14551,96,4843
14218,149,7500
15790,49,2494
14455,293,14667
16147,30,1503
16119,54,2736
14317,108,5424
17280,9,500
16874,452,22646
15800,164,8208
15254,29,1494
14526,37,1855
17370,17,896
17406,82,4150
16169,381,19063
16199,148,7436
16925,46,2338
15442,81,4082
15442,187,9352
15299,43,2161
17552,173,8664
17552,60,3040
16879,4,231
14409,189,9483
14793,9,453
14793,78,3942
15592,22,1128
16295,84,4203
17484,76,3802
17484,182,9131
15411,121,6086
16379,87,4353
15960,382,19128
17040,2,142
15436,348,17413
16894,216,10850
16499,73,3696
14652,3,162
16122,351,17568
14218,114,5719
16526,27,1381
16526,27,1384
16160,82,4104
17162,61,3069
15677,260,13039
14993,190,9541
14949,71,3569
14807,154,7727
17137,181,9066
15314,21,1082
15314,32,1626
16840,81,4055
14541,3,183
14541,84,4216
14222,3,176
16094,258,12923
15113,20,1032
15966,132,6615
14410,151,7595
16266,260,13023
17452,20,1004
14259,177,8889
16210,125,6288
15161,183,9192
14824,121,6060
15491,287,14391
15238,24,1242
14990,208,10422
14729,129,6487
16341,230,11542
15981,481,24068
17404,4,224
17404,10,539
15398,258,12929
14276,16,836
17522,121,6078
15771,13,688
14580,107,5363
16585,64,3246
16888,419,20953
16888,419,20991
15590,194,9720
14949,15,764
14270,260,13043
14270,260,13046
15498,59,3000
15498,164,8209
15428,133,6689
16472,27,1362
15106,180,9009
16373,0,23
16544,28,1443
16544,104,5229
17134,35,1757
17440,143,7160
17478,73,3653
17098,100,5042
14979,53,2651
17239,214,10703
16040,32,1604
16693,123,6196
17132,125,6279
16167,238,11944
15870,41,2088
15870,231,11597
16141,91,4597
14194,52,2619
14194,73,3670
14260,110,5504
15336,10,507
16410,170,8510
15875,409,20453
16731,450,22522
16921,106,5333
16867,40,2035
14979,105,5267
15783,170,8516
14363,95,4793
14363,305,15271
14610,34,1724
14610,35,1754
15840,41,2084
14909,35,1768
14909,83,4186
14909,155,7783
16949,424,21236
15322,78,3926
16499,233,11658
14557,36,1843
14878,68,3440
14796,23,1200
17309,56,2826
15308,72,3608
14934,62,3115
14934,98,4948
17139,144,7247
14789,73,3661
16585,43,2200
14925,117,5867
14925,117,5885
16741,460,23041
17157,31,1575
15915,8,424
15915,326,16327
16023,426,21301
16420,52,2646
14139,40,2041
14745,138,6911
14439,43,2184
16446,350,17521
14260,177,8888
17111,225,11291
15114,74,3712
15114,122,6134
17555,4,231
17455,5,251
17482,68,3408
15960,129,6498
15960,280,14042
14553,83,4170
14220,22,1125
15794,175,8755
15697,0,36
16076,25,1284
16076,28,1441
16817,212,10632
14857,60,3047
14667,10,546
14543,88,4449
14543,241,12079
14883,32,1601
14463,14,722
14463,95,4772
16134,135,6761
14235,7,376
16060,100,5016
15469,267,13387
17371,302,15125
17371,360,18017
14733,19,981
16173,50,2538
17240,76,3811
14873,142,7145
15954,310,15542
14246,127,6356
14463,61,3062
17397,17,851
15828,496,24827
15504,218,10938
15682,45,2254
17134,76,3835
15872,56,2821
15592,144,7235
14916,45,2281
14278,26,1336
17407,66,3334
16544,113,5685
17132,210,10523
14662,215,10767
15774,350,17522
14436,197,9878
16313,91,4583
17371,549,27474
16352,154,7716
16352,265,13265
14257,35,1799
14812,94,4724
16176,62,3139
16227,288,14405
16160,100,5041
15482,94,4736
16389,99,4986
14654,103,5165
15463,471,23566
14219,44,2229
16231,37,1885
15511,247,12373
15677,318,15946
16431,199,9985
14549,191,9573
15115,28,1413
15115,96,4803
15115,96,4841
14763,24,1202
17559,119,5955
15989,67,3364
15529,264,13249
17232,31,1572
15118,40,2041
15118,193,9696
17494,114,5731
16944,1,65
16944,96,4848
16944,105,5260
14550,196,9828
15249,99,4961
15528,176,8806
16648,2,107
15930,295,14800
16141,220,11012
14915,25,1279
15877,14,748
14263,183,9190
16210,86,4332
14664,159,7986
14246,73,3660
14246,97,4851
15530,47,2382
16052,413,20668
15395,96,4816
16107,108,5426
17239,5,252
17239,132,6621
14901,108,5426
16923,31,1565
17547,19,982
16797,76,3828
15930,66,3334
15930,155,7778
14806,103,5168
14814,114,5724
15496,4,242
17070,146,7301
17448,32,1650
15291,266,13301
16008,429,21483
17521,62,3133
14772,238,11925
15961,66,3339
16184,39,1962
14553,240,12038
14218,92,4642
15416,33,1686
15484,247,12400
15323,38,1901
16322,10,549
17373,61,3072
14548,194,9729
15960,424,21223
15497,35,1768
17087,205,10298
16036,34,1734
16036,189,9466
16036,189,9488
16798,148,7426
14564,147,7364
16232,130,6512
15462,20,1038
14942,19,962
14376,145,7290
17056,77,3851
15348,274,13750
14425,115,5773
15052,15,761
15052,25,1278
15966,126,6349
15115,105,5296
16428,467,23367
14438,185,9296
16949,273,13685
17494,175,8784
14653,58,2916
16883,7,391
16117,52,2628
15713,19,983
14469,3,158
14417,13,676
14297,298,14908
16052,105,5287
15412,116,5817
15516,77,3859
14610,130,6537
17463,3,198
17028,181,9068
15931,5,261
17488,93,4658
16843,13,693
16854,43,2199
16752,61,3074
15486,345,17286
16520,77,3852
14148,200,10033
15322,52,2607
14377,217,10881
14377,217,10898
16826,183,9195
16826,418,20948
17005,180,9028
16952,114,5750
16952,122,6141
15500,181,9061
14729,167,8360
14965,57,2853
14257,80,4002
15369,196,9806
14263,2,110
14263,174,8729
14693,44,2249
16389,54,2702
16389,149,7499
15259,36,1803
14527,25,1262
15279,25,1260
15154,147,7392
15590,315,15754
16313,346,17347
15145,90,4537
17186,38,1910
17092,16,808
16394,51,2587
16317,35,1784
14774,40,2014
15249,60,3041
17132,337,16883
17400,49,2456
14891,119,5959
14453,174,8706
14585,17,855
16846,197,9890
14127,259,12954
16511,78,3937
14459,47,2369
14459,80,4035
16786,105,5281
14903,246,12338
16489,110,5547
14135,37,1894
14135,52,2639
14912,176,8801
15279,94,4715
14468,15,786
15901,70,3532
16092,174,8704
14774,208,10402
14550,282,14122
15484,278,13925
14277,315,15764
14609,300,15047
16746,50,2520
16841,92,4606
17282,68,3443
17552,44,2235
14139,216,10813
15917,16,850
16965,192,9629
14707,43,2152
16058,62,3140
15074,12,649
15790,35,1789
16964,266,13321
14914,31,1594
14368,73,3669
14368,145,7275
16378,120,6043
17087,282,14101
14818,1,70
17220,5,271
17220,48,2449
14741,182,9130
16963,203,10169
14934,168,8413
14313,225,11269
17100,54,2716
14148,195,9764
16379,99,4994
14200,0,14
15897,32,1610
14583,4,208
14216,75,3794
15416,102,5107
14886,92,4603
14886,127,6382
14886,130,6513
14907,78,3938
14990,125,6297
14390,104,5208
14390,120,6038
15423,31,1555
14807,94,4733
16666,157,7854
16852,240,12035
14634,146,7337
17401,89,4452
16442,122,6105
16442,165,8263
16544,133,6688
15345,272,13649
15516,115,5777
15591,104,5244
15591,159,7985
14174,64,3248
15859,318,15914
17169,178,8920
15527,10,517
15527,32,1635
14450,98,4931
15345,139,6989
15345,163,8180
16078,36,1817
16960,76,3802
16263,20,1042
16301,68,3441
17005,143,7160
17005,196,9835
15345,0,32
14539,143,7163
15801,453,22659
14938,245,12275
16446,347,17399
15473,85,4278
14590,11,575
14334,103,5154
16821,383,19190
14806,1,74
14902,33,1693
14637,44,2238
16514,77,3862
14553,43,2185
15861,19,971
15861,46,2325
16798,64,3247
15287,66,3345
14222,53,2695
14772,229,11482
14218,107,5372
14927,0,18
14997,53,2654
15382,147,7358
14959,301,15073
14790,207,10361
14335,189,9482
16584,12,631
14260,33,1692
14550,124,6218
14692,3,184
14603,26,1315
15167,130,6513
15167,171,8570
17494,106,5326
16952,78,3916
15368,86,4330
15762,142,7114
15762,253,12670
15930,1,56
17406,113,5694
14886,49,2488
16225,120,6029
14243,42,2135
16889,86,4348
15923,426,21335
15588,359,17982
16013,40,2031
17352,202,10126
17352,285,14263
16317,138,6933
16782,0,49
14736,7,368
17488,138,6920
14196,4,208
14196,4,234
15803,104,5229
15161,199,10000
14644,102,5117
14644,252,12631
16410,59,2959
16379,132,6637
14138,40,2028
14138,74,3747
14165,72,3650
17103,44,2225
16232,57,2877
14551,139,6962
14603,90,4513
14603,211,10578
15792,28,1414
14154,10,524
14154,69,3453
15391,244,12206
16978,410,20504
15774,452,22617
16109,52,2637
16425,54,2733
16874,403,20152
16850,2,126
16850,213,10666
16850,213,10690
16939,9,494
17056,140,7019
14644,168,8440
14644,219,10967
14298,12,633
16158,227,11394
14976,37,1869
14976,60,3029
14789,123,6198
17497,103,5179
17311,140,7019
15266,54,2732
15266,58,2918
16428,121,6070
16051,179,8963
17256,6,344
17256,20,1023
15246,65,3279
16027,7,375
16741,332,16617
16022,40,2048
15061,108,5447
14148,206,10348
15862,304,15216
15497,89,4491
17349,84,4248
14587,119,5969
17478,53,2667
14342,299,14975
14438,95,4770
15895,7,373
14795,17,856
15931,448,22447
14428,89,4493
17095,34,1742
14940,1,55
16746,61,3070
16530,15,772
16975,196,9847
14379,62,3145
15877,65,3253
15509,42,2107
16298,27,1397
17410,21,1070
15484,45,2274
15484,45,2296
14217,4,223
14623,223,11152
16834,233,11656
14975,198,9910
16883,32,1641
16104,43,2191
16504,113,5681
15776,1,88
16332,48,2408
14789,100,5049
16666,147,7381
16666,147,7389
14938,151,7594
16656,2,121
16570,92,4611
14772,265,13277
15120,40,2027
14991,10,511
14235,36,1837
15989,162,8112
14824,318,15927
15383,207,10386
16797,154,7730
14782,48,2437
16205,14,750
17101,78,3935
16067,118,5933
16203,72,3636
14799,85,4263
14134,76,3847
14390,11,595
15318,162,8141
16962,64,3203
16962,174,8717
15415,311,15594
16250,49,2487
15102,50,2522
15986,226,11346
16006,308,15443
14423,23,1192
16051,74,3744
14816,69,3481
16520,36,1843
16331,66,3346
16331,102,5116
15348,227,11369
14281,255,12768
14812,229,11488
14942,131,6590
14942,324,16209
16167,256,12803
16205,212,10615
16467,9,477
15910,194,9719
15297,223,11183
15271,19,975
15466,73,3662
17451,39,1960
14785,47,2359
14785,58,2905
14372,305,15262
16864,44,2247
16668,114,5708
16668,114,5750
14335,179,8963
15391,66,3347
16935,128,6432
16096,81,4053
14427,180,9034
15392,82,4116
14425,13,678
14590,102,5144
14590,102,5147
16467,79,3957
14159,193,9690
16847,134,6730
16524,29,1495
15021,13,655
14621,71,3560
15098,37,1891
14367,269,13485
14631,222,11107
17493,62,3109
15900,221,11069
15799,234,11715
15922,20,1028
14455,95,4769
14940,39,1962
14902,72,3608
15339,72,3640
14965,302,15125
16060,164,8215
17132,78,3908
17132,472,23643
17132,474,23724
14569,132,6608
16134,44,2237
16851,259,12996
14756,113,5651
14756,113,5698
16507,68,3417
14174,167,8371
14632,43,2171
17370,1,51
17467,108,5441
14820,22,1106
14290,135,6766
16006,448,22417
16006,471,23578
14342,192,9606
14342,192,9646
14124,207,10361
15464,66,3348
15295,1,82
15295,7,389
15353,124,6244
14980,32,1646
17011,347,17373
16751,158,7906
17313,229,11464
16322,36,1803
14877,216,10822
14467,137,6869
17338,53,2667
14642,29,1491
15530,55,2796
17237,58,2939
14746,17,898
14423,6,306
16583,281,14090
15792,73,3685
14968,31,1562
16540,17,865
16125,32,1607
16125,32,1648
16650,3,175
14924,194,9749
16685,150,7504
16731,140,7039
17156,95,4763
16411,232,11608
16965,250,12532
16965,324,16233
17308,29,1497
17552,235,11760
15484,236,11824
16348,6,311
16348,17,873
16552,39,1987
16036,47,2359
17101,81,4057
14888,13,698
14143,50,2516
15394,54,2719
14445,21,1080
15319,20,1001
16425,9,464
16425,17,856
16425,92,4630
14745,0,19
14745,130,6529
16122,391,19551
15495,0,37
17178,72,3629
17178,92,4612
14543,286,14324
15398,134,6736
15367,96,4841
16122,182,9119
16122,313,15660
16340,279,13984
16759,221,11084
15592,179,8959
14634,47,2375
16511,163,8165
17517,42,2128
15073,167,8363
14734,8,409
14935,319,15997
14935,319,15999
14450,129,6495
16852,93,4661
16585,56,2842
15986,91,4600
15554,62,3115
14209,49,2484
16828,32,1645
14904,43,2154
15449,49,2495
16524,335,16762
15398,241,12060
15915,419,20955
14257,183,9168
15902,84,4250
14925,172,8602
14771,33,1692
16846,18,913
16846,120,6012
16846,170,8534
14321,56,2835
15242,9,479
14948,241,12086
15591,193,9652
16172,400,20016
17231,1,68
15356,0,24
14942,17,878
14942,152,7621
14329,103,5152
16374,67,3394
15834,104,5219
15834,152,7645
16929,23,1194
14384,15,772
14741,78,3924
16964,304,15227
14464,182,9135
17452,98,4909
16586,119,5977
16232,189,9476
16750,111,5588
14813,2,134
16588,240,12046
16350,2,127
15946,411,20560
14222,0,36
16529,45,2282
17222,8,407
14220,54,2740
14209,140,7010
14376,34,1742
14891,31,1565
16978,144,7233
17156,101,5099
14526,111,5565
14546,111,5571
17372,80,4009
17372,90,4529
14551,143,7161
17070,71,3575
14790,55,2753
14790,55,2759
14888,54,2722
14445,66,3342
14687,3,178
14687,11,574
17250,39,1962
14295,94,4730
14295,101,5080
16920,55,2775
16036,232,11620
17083,104,5214
17056,340,17033
15432,155,7755
17128,51,2553
14452,101,5071
15677,371,18586
14886,8,436
16073,204,10237
17550,1,71
15423,27,1395
15161,43,2154
14342,156,7813
14342,156,7837
14342,222,11149
14915,37,1887
14369,94,4716
14801,278,13906
14464,203,10164
16006,455,22765
14942,87,4369
15924,22,1149
17489,116,5827
16951,129,6499
15588,52,2602
16141,36,1818
17011,320,16013
17492,42,2143
16553,69,3489
17034,182,9132
15478,37,1896
14644,243,12166
14805,153,7662
14805,153,7675
16551,400,20022
16727,50,2520
16727,308,15415
16403,5,269
17493,173,8675
16075,320,16026
14541,152,7645
14541,201,10094
14956,266,13321
17344,109,5500
15267,43,2165
15478,13,668
15478,106,5329
15484,101,5074
15987,64,3212
15987,119,5986
16075,98,4910
16052,448,22435
16052,461,23090
17552,158,7907
16888,267,13380
16540,35,1764
14585,51,2562
16721,34,1724
15530,23,1195
15530,165,8263
15074,59,2960
17267,160,8042
14937,32,1630
16586,145,7259
14432,7,380
16751,57,2883
15792,230,11517
16036,396,19819
15433,110,5530
16346,124,6247
15179,82,4125
15366,6,346
17452,5,263
14760,38,1946
14557,42,2107
14557,62,3122
16118,75,3797
14927,41,2080
16664,62,3126
17418,50,2550
15949,187,9387
14542,28,1416
14409,80,4024
16119,372,18623
16160,65,3268
16742,52,2618
16262,12,617
16262,64,3250
14392,219,10972
15970,255,12797
15970,520,26029
14291,31,1599
14291,53,2653
17239,143,7155
17239,143,7178
15256,7,355
15794,20,1003
14130,3,177
16008,309,15471
16028,454,22745
15957,73,3693
14746,302,15125
14283,13,660
14139,198,9930
14139,236,11841
17186,73,3661
17361,117,5887
15093,124,6232
15395,61,3068
16013,3,176
17410,58,2928
14290,191,9558
15440,6,316
17556,60,3009
14654,82,4125
15345,55,2783
14940,318,15914
14959,225,11293
14959,291,14582
14959,295,14797
17312,92,4614
17312,222,11133
14901,120,6047
16901,102,5104
16041,242,12115
14555,86,4313
14555,220,11021
17352,171,8551
15778,109,5489
17210,176,8841
15154,134,6712
15900,214,10730
16187,56,2828
16205,478,23940
14751,10,509
14149,25,1262
14149,43,2185
14356,75,3759
14356,263,13198
14165,37,1858
15591,15,779
14152,22,1112
16378,176,8845
15933,225,11267
16158,147,7397
14893,94,4717
16005,8,422
16934,66,3305
15921,100,5039
17239,216,10837
14377,33,1656
14377,245,12284
16583,265,13268
15497,3,186
16109,64,3207
16849,8,433
15166,78,3933
14545,15,783
17509,87,4355
17055,49,2497
16919,518,25919
14212,100,5036
14882,56,2849
17459,42,2110
16820,7,367
14975,51,2565
14975,68,3424
14899,148,7448
15774,353,17695
17408,65,3255
17267,91,4587
14922,1,80
15762,133,6686
15930,254,12703
16122,333,16664
16336,66,3341
16842,7,366
16842,36,1815
16842,42,2116
16075,29,1462
15877,107,5390
16446,124,6215
16242,233,11667
14279,103,5170
15497,244,12207
16387,5,293
16923,212,10606
16581,29,1465
17144,140,7046
14989,217,10886
14512,15,791
14512,22,1132
14343,42,2112
16552,89,4489
17070,7,377
14274,18,948
16909,94,4734
15339,192,9631
17493,81,4092
15437,15,752
17440,152,7636
14399,107,5394
14399,116,5850
16923,257,12880
14392,222,11120
16341,250,12545
14564,164,8242
14436,206,10327
14658,61,3080
17266,11,565
14548,32,1628
17474,1,87
14695,48,2414
14428,159,7974
16160,128,6417
14549,121,6079
15935,105,5289
17564,54,2742
16491,19,1000
15457,230,11527
16250,17,853
17489,156,7840
14729,121,6100
15430,155,7790
16013,160,8037
16013,202,10115
14673,43,2157
17287,134,6722
16203,254,12713
14336,64,3216
16410,122,6150
15355,1,97
14642,105,5299
14537,109,5473
14998,45,2293
17056,371,18574
16258,35,1796
17137,11,582
17344,48,2420
14743,5,275
14743,116,5820
14450,265,13269
16006,367,18368
16878,227,11397
14831,70,3502
16489,198,9901
17341,104,5246
14403,90,4513
14403,90,4537
15970,43,2173
15862,319,15957
16759,137,6854
14266,5,286
14266,20,1049
16802,199,9952
14445,103,5178
17364,34,1724
15427,108,5427
15427,140,7006
15981,364,18246
17503,106,5342
17440,85,4284
14220,19,954
14940,182,9105
14664,136,6840
14746,203,10193
14746,204,10222
14746,209,10475
16926,159,7982
14552,131,6555
14553,242,12122
17169,91,4570
16440,8,419
14747,8,405
15308,27,1369
16919,496,24845
14124,193,9685
16225,240,12015
14917,87,4369
14917,95,4797
15057,117,5895
15961,352,17616
14393,17,854
14298,22,1110
14298,27,1376
14298,27,1390
14278,45,2258
14278,53,2698
17308,43,2200
16499,291,14567
16874,387,19380
17327,171,8570
15270,40,2018
16331,62,3127
14467,108,5447
14467,255,12751
16993,163,8170
14569,194,9749
16950,72,3617
14751,38,1936
17309,51,2597
16444,115,5789
14377,91,4556
16685,117,5852
16685,117,5889
17361,213,10680
15064,36,1828
15318,28,1434
15683,1,71
14940,73,3663
14549,36,1811
14211,89,4479
15501,55,2761
15415,264,13247
14725,131,6586
16542,27,1381
16864,145,7289
16882,42,2114
14749,8,443
14209,57,2863
14209,124,6223
15463,419,20957
14625,5,297
14625,43,2185
14625,61,3055
14425,131,6600
14637,117,5887
16384,6,317
14891,69,3456
14891,129,6460
15497,91,4561
14886,27,1351
17265,6,347
16298,45,2256
16888,127,6389
16888,428,21437
16888,461,23081
16410,72,3609
16410,139,6983
14942,32,1647
17075,123,6160
15927,308,15441
16304,64,3210
16836,35,1762
16199,198,9932
14904,16,841
14902,86,4330
16198,79,3982
16198,152,7610
14151,118,5928
15465,88,4445
16203,253,12678
16769,65,3257
16051,53,2653
16051,270,13521
16222,20,1043
14157,100,5032
15343,132,6646
15960,161,8084
15960,528,26413
16340,175,8784
14970,82,4144
15511,200,10037
15511,261,13096
17132,512,25604
14143,61,3078
14870,176,8804
16231,47,2371
14754,94,4738
14754,94,4749
14619,152,7636
17383,504,25227
15762,57,2897
14409,226,11329
14409,226,11333
16532,49,2488
15140,95,4760
14527,62,3110
14609,256,12823
16518,62,3127
14358,21,1059
17361,340,17011
15153,132,6627
16693,227,11395
16094,385,19280
14938,210,10543
16142,16,839
16142,26,1313
17208,116,5815
16008,147,7370
16008,225,11260
16849,23,1161
16890,22,1131
14828,33,1662
16225,111,5551
14904,7,365
15960,430,21529
16527,39,1989
15073,36,1845
14805,127,6376
14279,48,2403
15054,3,193
15054,158,7938
16666,70,3529
14206,42,2103
14206,110,5524
14888,206,10337
16060,185,9254
16546,103,5178
14153,97,4890
16304,172,8601
16267,89,4474
14277,34,1718
14277,34,1722
16458,20,1027
16458,127,6387
15369,273,13678
14924,17,863
15428,106,5328
14277,324,16246
16303,113,5665
14376,25,1291
16089,229,11462
16089,274,13732
16834,240,12001
14431,63,3184
14770,159,7956
14770,234,11731
14770,263,13166
16364,0,11
15509,65,3265
16853,177,8877
16921,174,8706
14343,106,5314
14343,191,9569
14134,38,1933
14358,190,9508
14358,247,12374
15979,1,61
15858,15,785
16874,328,16406
14432,68,3438
14940,55,2799
16118,85,4290
15901,306,15316
17459,214,10740
14642,83,4181
14584,60,3027
14986,90,4505
14958,40,2033
14979,87,4383
16993,42,2107
14409,91,4582
14409,286,14318
14927,76,3847
14927,141,7074
16117,55,2787
16826,96,4806
17414,178,8907
14431,48,2409
17100,109,5459
16869,61,3064
16869,139,6997
17162,7,393
17255,13,656
14174,85,4267
14541,8,450
14541,177,8897
14541,207,10358
15355,0,47
17458,145,7278
16022,457,22862
14550,295,14759
15301,13,668
14521,90,4503
16119,63,3193
16119,63,3197
15928,11,564
14196,19,989
14805,12,637
17503,252,12630
14807,260,13044
14807,289,14485
15065,22,1131
16231,11,592
15554,89,4498
15466,0,12
14214,38,1902
14899,119,5996
14410,65,3268
14410,197,9893
17209,42,2124
16119,327,16388
16175,35,1772
16310,264,13244
16310,316,15808
14130,31,1585
16138,4,225
15880,52,2638
16134,365,18290
16166,10,538
16932,66,3307
17114,43,2152
17171,3,186
15981,455,22767
17336,0,2
16894,161,8053
16346,321,16071
17451,309,15487
15348,275,13792
15458,83,4176
15465,19,966
17125,110,5533
15940,75,3764
16579,51,2566
16504,56,2804
16363,0,1
15916,65,3297
16578,39,1978
16578,45,2292
15271,9,460
16883,138,6908
15251,107,5364
14376,180,9044
14713,45,2263
14407,28,1409
14438,257,12890
14438,257,12896
14816,285,14278
15933,168,8444
14899,99,4970
14899,233,11684
16857,3,170
15236,132,6637
16802,93,4665
16008,338,16935
14637,39,1999
14622,47,2387
16583,234,11726
16022,492,24622
14722,206,10306
15361,155,7772
14410,146,7336
15738,1,89
15439,43,2167
15466,241,12083
14246,128,6445
14246,140,7021
15463,356,17809
15335,124,6231
14997,57,2859
17036,356,17836
14126,1,92
17488,60,3040
14902,98,4919
14902,318,15933
14796,17,882
14796,25,1286
14639,36,1833
16846,229,11463
15930,68,3413
15930,151,7559
16013,21,1075
16159,26,1308
15113,118,5937
14824,297,14855
16125,244,12221
16387,165,8277
14907,86,4349
17208,44,2242
17004,167,8354
15073,102,5122
17471,53,2664
14369,2,129
15145,123,6160
14206,72,3631
17530,21,1083
16150,31,1586
14907,67,3378
16685,174,8746
15151,63,3192
16741,461,23069
14342,157,7859
17204,186,9331
15923,241,12058
15334,15,792
17457,66,3328
17056,239,11996
14212,157,7867
14134,33,1692
14134,172,8630
17555,43,2157
16975,228,11423
16878,59,2951
16878,66,3312
15940,47,2395
15941,6,317
17495,255,12776
15330,116,5836
16051,105,5295
16446,281,14060
14551,71,3566
14464,49,2451
14902,124,6231
15978,32,1632
16964,97,4887
16089,243,12174
16089,283,14171
16013,197,9894
16134,278,13909
14543,143,7190
16301,95,4763
15181,15,777
15369,61,3055
17493,6,323
15463,443,22174
16546,15,781
15800,63,3168
17476,10,503
17476,43,2168
17514,28,1449
14824,7,395
14824,163,8183
16776,141,7084
14259,164,8210
15473,231,11583
14918,82,4115
14918,135,6769
14912,118,5904
16583,102,5132
14336,41,2077
14336,102,5116
14873,195,9770
14774,261,13088
17488,115,5788
16431,196,9806
16731,272,13624
14467,89,4464
17533,26,1346
16978,168,8419
16751,36,1836
16073,266,13335
16052,211,10560
15351,33,1671
17400,66,3329
16028,62,3138
16878,213,10697
17447,48,2431
16888,511,25577
16841,65,3251
16841,80,4050
14130,20,1003
16685,79,3985
16685,79,3999
16685,136,6809
15407,276,13811
17190,3,199
17556,51,2552
17505,77,3900
15867,152,7610
15954,181,9091
16134,436,21826
14271,191,9577
16319,27,1395
15312,4,237
16858,127,6371
14546,151,7566
16317,130,6537
14981,229,11466
17394,7,353
17091,66,3305
16232,148,7418
14626,41,2091
14795,2,125
16735,29,1483
17156,55,2786
16305,19,959
16125,65,3277
15350,68,3402
16148,298,14948
16749,47,2360
15294,33,1695
14372,66,3334
15241,2,145
14123,67,3368
15530,156,7812
14980,88,4429
15469,149,7481
15469,149,7484
17339,51,2585
14734,148,7436
14742,32,1645
