method,model,weight_file,input_file,mass_token,entry_number,n_pixels,plane,layer_name,occlusion_size,reason,base_signal_score,base_background_score,active_threshold,active_frac,topk_frac,overlap_topk_signal,overlap_topk_background,has_curves,sig_global_iou@0.01,sig_global_recall@0.01,sig_global_precision@0.01,sig_global_components@0.01,sig_activeonly_iou@0.01,sig_activeonly_recall@0.01,sig_activeonly_precision@0.01,bkg_global_iou@0.01,sig_attr_q99_on_active,sig_attr_max_on_active,sig_pos_frac_active,auc_insertion_signal,auc_deletion_signal,ins_sig_frac_to_90,del_sig_frac_to_50,meta_path
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.4_eta_larcv_cropped.root,0.4,6150,3150,0,,8,A_low_tail+D_busy,0.005927685648202896,0.9940485954284668,0.0,0.01201629638671875,0.01,1.0,1.0,True,0.8320634920634921,0.8320634920634921,1.0,79,0.010158730158730159,0.010158730158730159,1.0,0.8320634920634921,0.007190618459135293,0.039313580840826035,0.5761904761904761,0.014749285299330952,0.1532476084306836,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_6150_meta_8.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.4_eta_larcv_cropped.root,0.4,9739,4913,0,,16,A_low_tail+D_busy,0.011741978116333485,0.9881945848464966,0.0,0.018741607666015625,0.01,1.0,1.0,True,0.5334825971911256,0.5334825971911256,1.0,70,0.009973539588845918,0.009973539588845918,1.0,0.5334825971911256,0.07089237451553349,0.22256620228290558,0.536535721555058,0.023479535570368172,0.0599918082356453,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_9739_meta_16.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.4_eta_larcv_cropped.root,0.4,9739,4913,0,,2,A_low_tail+D_busy,0.01174737885594368,0.9881891012191772,0.0,0.018741607666015625,0.01,1.0,1.0,True,0.5334825971911256,0.5334825971911256,1.0,94,0.009973539588845918,0.009973539588845918,1.0,0.5334825971911256,0.014385166168212896,0.03962904214859009,0.5298188479544067,0.020676174480468035,0.3840898124501109,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_9739_meta_2.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.4_eta_larcv_cropped.root,0.4,9739,4913,0,,4,A_low_tail+D_busy,0.01174737885594368,0.9881891012191772,0.0,0.018741607666015625,0.01,1.0,1.0,True,0.5334825971911256,0.5334825971911256,1.0,91,0.009973539588845918,0.009973539588845918,1.0,0.5334825971911256,0.02596282258629805,0.04137766361236572,0.5080398941583554,0.0203238676302135,0.43840022124350075,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_9739_meta_4.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.4_eta_larcv_cropped.root,0.4,9739,4913,0,,8,A_low_tail+D_busy,0.01174737885594368,0.9881891012191772,0.0,0.018741607666015625,0.01,1.0,1.0,True,0.5334825971911256,0.5334825971911256,1.0,62,0.009973539588845918,0.009973539588845918,1.0,0.5334825971911256,0.02577844068408013,0.044702231884002686,0.5161815591288419,0.020770744048058988,0.4462366343475879,0.0,0.0,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_9739_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,2265,1030,0,,16,B_border,0.49289560317993164,0.5048751831054688,0.0,0.00392913818359375,0.01,0.37046928653185807,0.37046928653185807,True,0.3623134328358209,0.9427184466019417,0.37046928653185807,12,0.009708737864077669,0.009708737864077669,1.0,0.3623134328358209,0.4823862445354462,0.4894709885120392,0.8825242718446602,0.4513266570866108,0.05991125488653779,0.4,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2265__offbeam_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,2265,1030,0,,2,B_border,0.4929957091808319,0.5047759413719177,0.0,0.00392913818359375,0.01,0.38992750858450975,0.38992750858450975,True,0.3887409661468239,0.9922330097087378,0.38992750858450975,11,0.009708737864077669,0.009708737864077669,1.0,0.3887409661468239,0.4580663773417475,0.48752695322036743,0.6242718446601941,0.4722336681559682,0.058500399766489866,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2265__offbeam_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,2265,1030,0,,4,B_border,0.49289560317993164,0.5048751831054688,0.0,0.00392913818359375,0.01,0.38725677222434185,0.38725677222434185,True,0.38505311077389986,0.9854368932038835,0.38725677222434185,12,0.009708737864077669,0.009708737864077669,1.0,0.38505311077389986,0.47876430988311774,0.48806482553482056,0.8242718446601942,0.46330229118466376,0.07216296456754208,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2265__offbeam_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,2265,1030,0,,8,B_border,0.4929957091808319,0.5047759413719177,0.0,0.00392913818359375,0.01,0.38153376573826786,0.38153376573826786,True,0.37721614485099964,0.970873786407767,0.38153376573826786,11,0.009708737864077669,0.009708737864077669,1.0,0.37721614485099964,0.4792742463946344,0.489345520734787,0.8689320388349514,0.4560697020962834,0.058377104345709085,0.4,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2265__offbeam_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,2313,334,0,,16,B_border,0.4979492127895355,0.5023460388183594,0.0,0.00127410888671875,0.01,0.12743227775658145,0.12743227775658145,True,0.12743227775658145,1.0,0.12743227775658145,16,0.008982035928143712,0.008982035928143712,1.0,0.12743227775658145,0.43486897796392443,0.4646979868412018,0.7005988023952096,0.4754919551312923,0.07126131728291511,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2313__dirt_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,2313,334,0,,2,B_border,0.49795815348625183,0.502337634563446,0.0,0.00127410888671875,0.01,0.12743227775658145,0.12743227775658145,True,0.12743227775658145,1.0,0.12743227775658145,16,0.008982035928143712,0.008982035928143712,1.0,0.12743227775658145,0.2755332750082017,0.4102102220058441,0.6437125748502994,0.4755013139918446,0.07127820309251547,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2313__dirt_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,2313,334,0,,4,B_border,0.4979492127895355,0.5023460388183594,0.0,0.00127410888671875,0.01,0.12743227775658145,0.12743227775658145,True,0.12743227775658145,1.0,0.12743227775658145,16,0.008982035928143712,0.008982035928143712,1.0,0.12743227775658145,0.32935203850269323,0.3876694142818451,0.7395209580838323,0.4754919551312923,0.07126131728291511,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2313__dirt_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,2313,334,0,,8,B_border,0.49795815348625183,0.502337634563446,0.0,0.00127410888671875,0.01,0.12743227775658145,0.12743227775658145,True,0.12743227775658145,1.0,0.12743227775658145,16,0.008982035928143712,0.008982035928143712,1.0,0.12743227775658145,0.3904014611244202,0.3969251811504364,0.7634730538922155,0.4755013139918446,0.07127820309251547,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2313__dirt_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,3122,140,0,,16,B_border,0.49779462814331055,0.5052845478057861,0.0,0.0005340576171875,0.01,0.0534147272033575,0.0534147272033575,True,0.0534147272033575,1.0,0.0534147272033575,8,0.007142857142857143,0.007142857142857143,1.0,0.0534147272033575,0.46271910190582266,0.4653182625770569,0.7357142857142858,0.4753450997173786,0.07125358805060386,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_3122__dirt_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,3122,140,0,,2,B_border,0.49779462814331055,0.5052845478057861,0.0,0.0005340576171875,0.01,0.0534147272033575,0.0534147272033575,True,0.0534147272033575,1.0,0.0534147272033575,8,0.007142857142857143,0.007142857142857143,1.0,0.0534147272033575,0.3836792171001434,0.3951561450958252,0.6642857142857143,0.4753450997173786,0.07125358805060386,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_3122__dirt_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,3122,140,0,,4,B_border,0.49779462814331055,0.5052845478057861,0.0,0.0005340576171875,0.01,0.0534147272033575,0.0534147272033575,True,0.0534147272033575,1.0,0.0534147272033575,8,0.007142857142857143,0.007142857142857143,1.0,0.0534147272033575,0.40436829805374136,0.4185484051704407,0.7357142857142858,0.4753450997173786,0.07125358805060386,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_3122__dirt_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,3122,140,0,,8,B_border,0.49779462814331055,0.5052845478057861,0.0,0.0005340576171875,0.01,0.0534147272033575,0.0534147272033575,True,0.0534147272033575,1.0,0.0534147272033575,8,0.007142857142857143,0.007142857142857143,1.0,0.0534147272033575,0.4566526445746421,0.4585314989089966,0.6642857142857143,0.4753450997173786,0.07125358805060386,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_3122__dirt_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,3374,666,0,,16,B_border,0.49957525730133057,0.50640469789505,0.0,0.00254058837890625,0.01,0.23464326592903473,0.23464326592903473,True,0.23016467065868262,0.9234234234234234,0.23464326592903473,16,0.010510510510510511,0.010510510510510511,1.0,0.23016467065868262,0.32603776454925537,0.4080018997192383,0.19369369369369369,0.4410800592973828,0.04799642562866212,0.5,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_3374__offbeam_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,3374,666,0,,2,B_border,0.499565988779068,0.5064142942428589,0.0,0.00254058837890625,0.01,0.25181228538725675,0.25181228538725675,True,0.25123715264560337,0.990990990990991,0.25181228538725675,17,0.010510510510510511,0.010510510510510511,1.0,0.25123715264560337,0.3040101230144501,0.3258602023124695,0.22072072072072071,0.4759126298129558,0.03533182786777615,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_3374__offbeam_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,3374,666,0,,4,B_border,0.49957525730133057,0.50640469789505,0.0,0.00254058837890625,0.01,0.24990461655856544,0.24990461655856544,True,0.24886018237082067,0.9834834834834835,0.24990461655856544,17,0.010510510510510511,0.010510510510510511,1.0,0.24886018237082067,0.33437609672546387,0.35095399618148804,0.28678678678678676,0.47332932818681,0.03627512650564313,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_3374__offbeam_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,3374,666,0,,8,B_border,0.499565988779068,0.5064142942428589,0.0,0.00254058837890625,0.01,0.2457077451354445,0.2457077451354445,True,0.2436625047294741,0.9669669669669669,0.2457077451354445,17,0.010510510510510511,0.010510510510510511,1.0,0.2436625047294741,0.3853255182504657,0.4079921543598175,0.28678678678678676,0.46857182607054704,0.030341130611486734,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_3374__offbeam_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,414,729,0,,16,B_border,0.49938374757766724,0.49948185682296753,0.0,0.002780914306640625,0.01,0.20335749713849677,0.20335749713849677,True,0.18920837770678026,0.7311385459533608,0.20335749713849677,25,0.009602194787379973,0.009602194787379973,1.0,0.18920837770678026,0.4104429364204407,0.4307829737663269,0.5212620027434842,0.4401728706434369,0.08983488720841706,0.7000000000000001,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_414__dirt_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,414,729,0,,2,B_border,0.49940264225006104,0.49946317076683044,0.0,0.002780914306640625,0.01,0.2655475009538344,0.2655475009538344,True,0.26224566691785983,0.9547325102880658,0.2655475009538344,24,0.009602194787379973,0.009602194787379973,1.0,0.26224566691785983,0.34299712061882126,0.4482543468475342,0.654320987654321,0.4814690716564655,0.09623662540689112,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_414__dirt_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,414,729,0,,4,B_border,0.49938374757766724,0.49948185682296753,0.0,0.002780914306640625,0.01,0.25562762304463943,0.25562762304463943,True,0.25,0.9190672153635117,0.25562762304463943,23,0.009602194787379973,0.009602194787379973,1.0,0.25,0.3182052969932556,0.44014009833335876,0.43072702331961593,0.47830330301076174,0.07117683179676533,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_414__dirt_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,,414,729,0,,8,B_border,0.49940264225006104,0.49946317076683044,0.0,0.002780914306640625,0.01,0.23922167111789394,0.23922167111789394,True,0.23026074182886522,0.8600823045267489,0.23922167111789394,23,0.009602194787379973,0.009602194787379973,1.0,0.23026074182886522,0.3949584782123567,0.4161602854728699,0.44170096021947874,0.47325964346528054,0.04817164638079703,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_414__dirt_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,,6438,2109,0,,16,B_border,0.4994056224822998,0.5006585717201233,0.0,0.008045196533203125,0.01,0.780618084700496,0.780618084700496,True,0.7622950819672131,0.9701280227596017,0.780618084700496,43,0.00995732574679943,0.00995732574679943,1.0,0.7622950819672131,0.3956000804901123,0.45028313994407654,0.6339497392128971,0.4931710975244641,0.04009687381330878,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_6438__nu_overlay_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,,6438,2109,0,,2,B_border,0.4992392957210541,0.5008243322372437,0.0,0.008045196533203125,0.01,0.8031285768790538,0.8031285768790538,True,0.8019047619047619,0.9981033665244191,0.8031285768790538,42,0.00995732574679943,0.00995732574679943,1.0,0.8019047619047619,0.2715822160243988,0.37366846203804016,0.6216216216216216,0.47579168900847435,0.07974555715918541,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_6438__nu_overlay_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,,6438,2109,0,,4,B_border,0.4992392957210541,0.5008243322372437,0.0,0.008045196533203125,0.01,0.8016024418161007,0.8016024418161007,True,0.799163179916318,0.9962067330488383,0.8016024418161007,42,0.00995732574679943,0.00995732574679943,1.0,0.799163179916318,0.29751116037368774,0.39969947934150696,0.5822664770033191,0.47535690292716026,0.11513492688536645,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_6438__nu_overlay_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,,6438,2109,0,,8,B_border,0.4992392957210541,0.5008243322372437,0.0,0.008045196533203125,0.01,0.7981686379244564,0.7981686379244564,True,0.7930250189537529,0.9919393077287814,0.7981686379244564,43,0.00995732574679943,0.00995732574679943,1.0,0.7930250189537529,0.35404577374458357,0.4373737871646881,0.6396396396396397,0.4733223937451839,0.09738489016890527,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_6438__nu_overlay_meta_8.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,,734,1333,0,,16,B_border,0.5002497434616089,0.5005155205726624,0.0,0.005084991455078125,0.01,0.46699732926363985,0.46699732926363985,True,0.44835164835164837,0.9182295573893473,0.46699732926363985,15,0.009752438109527382,0.009752438109527382,1.0,0.44835164835164837,0.45998212695121765,0.4707983136177063,0.5873968492123031,0.4868436016142368,0.04004956877324731,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_734__nu_overlay_meta_16.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,,734,1333,0,,2,B_border,0.4999464750289917,0.5008175373077393,0.0,0.005084991455078125,0.01,0.5040061045402519,0.5040061045402519,True,0.5017090770983669,0.9909977494373593,0.5040061045402519,17,0.009752438109527382,0.009752438109527382,1.0,0.5017090770983669,0.3082560205459595,0.44942182302474976,0.4913728432108027,0.4949683653190732,0.03842469202354551,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_734__nu_overlay_meta_2.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,,734,1333,0,,4,B_border,0.5002497434616089,0.5005155205726624,0.0,0.005084991455078125,0.01,0.49904616558565434,0.49904616558565434,True,0.4943310657596372,0.981245311327832,0.49904616558565434,17,0.009752438109527382,0.009752438109527382,1.0,0.4943310657596372,0.35156816720962575,0.4552207291126251,0.4696174043510878,0.4980555362999439,0.049854107107967144,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_734__nu_overlay_meta_4.txt
occlusion,mpid,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_nu_overlay_larcv_cropped.root,,734,1333,0,,8,B_border,0.4999464750289917,0.5008175373077393,0.0,0.005084991455078125,0.01,0.4895078214421976,0.4895078214421976,True,0.4803444402845376,0.9624906226556639,0.4895078214421976,17,0.009752438109527382,0.009752438109527382,1.0,0.4803444402845376,0.427523374557496,0.4623498320579529,0.4981245311327832,0.4982987927272916,0.038887471053749324,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_734__nu_overlay_meta_8.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,2265,1030,0,,16,B_border,0.2340458631515503,0.7640119791030884,0.0,0.00392913818359375,0.01,0.37046928653185807,0.37046928653185807,True,0.3623134328358209,0.9427184466019417,0.37046928653185807,12,0.009708737864077669,0.009708737864077669,1.0,0.3623134328358209,0.23110857605934143,0.23110857605934143,0.9019417475728155,0.2285140037536621,0.1384037091396749,0.4,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/resnet34_gn/occlusion__ENTRY_2265__offbeam_meta_16.txt
occlusion,resnet34_gn,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,,2265,1030,0,,2,B_border,0.2340652346611023,0.7639924883842468,0.0,0.00392913818359375,0.01,0.38992750858450975,0.38992750858450975,True,0.3887409661468239,0.9922330097087378,0.38992750858450975,11,0.009708737864077669,0.009708737864077669,1.0,0.3887409661468239,0.17856653481721896,0.21625640988349915,0.8504854368932039,0.23193783760070802,0.13948928480967882,0.1,0.1,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/resnet34_gn/occlusion__ENTRY_2265__offbeam_meta_2.txt
