run_number,subrun_number,event_number,signal_score,weight
16551,272,13603,0.0339536294341087,0.5092920064926147
16551,272,13645,0.0043711825273931,1.0
18677,253,12688,0.0046827336773276,1.1220200061798096
16853,10,516,0.0106811486184597,0.6284859776496887
15989,494,24719,0.0176073592156171,0.9794229865074158
18463,121,6059,0.009277650155127,0.4933130145072937
18941,41,2097,0.0029387914109975,1.2477641907360066
18610,215,10795,0.0033764149993658,1.132789969444275
18610,234,11708,0.0015488273929804,1.0824400186538696
15593,250,12548,0.0027027516625821,1.7831100225448608
18007,9,481,0.0037544681690633,1.2015617806318915
18007,9,498,0.0652786344289779,1.4893399477005005
15916,96,4804,0.0432209223508834,1.054569959640503
15916,380,19024,0.0018356046639382,0.9808430075645448
15771,44,2243,0.0179895404726266,0.6561211829805771
15771,44,2249,0.0043905624188482,2.9105947687485236
16101,67,3364,0.0182359870523214,0.2765220105648041
17861,335,16769,0.0047950376756489,1.0999000072479248
18770,47,2355,0.0037455395795404,1.1525293908730208
15873,168,8445,0.0049945297650992,1.2157549672950838
18603,245,12256,0.0044078845530748,0.9199680089950562
15975,7,372,0.0031618585344403,1.0117704431285899
15975,98,4904,0.0039083021692931,0.8475040197372437
16964,167,8353,0.0056441696360707,1.2144633068018607
14174,160,8034,0.0037605729885399,1.0657800436019895
14174,175,8793,0.0030147302895784,1.1792900562286377
16889,32,1609,0.0046048094518482,0.8923779726028442
16889,32,1646,0.0064190761186182,0.8813539743423462
18265,7,397,0.0038467990234494,0.6566709876060486
15386,101,5072,0.0075761619955301,0.5837739706039429
15774,116,5844,0.0065494268201291,0.8779129981994629
18527,412,20631,0.0039729243144392,1.049370050430298
17013,31,1582,0.013287553563714,0.5151200294494629
16551,77,3897,0.0048618772998452,1.058500051498413
16551,122,6149,0.0045432858169078,0.91109299659729
18032,427,21395,0.0185561701655387,1.1537466860142302
18481,13,674,0.0111058764159679,1.0194300413131714
14148,180,9008,0.0027307344134896,1.029379963874817
15242,86,4325,0.0022200467064976,0.6137610077857971
16557,28,1419,0.0047715888358652,1.0015699863433838
18954,401,20077,0.0052371742203831,1.1459985672957487
16448,11,573,0.0055357525125145,2.6234191255222754
