train_accu,test_accu,train_loss,test_loss,epoch,step
0.906250,0.937500,0.254426,0.200499,1.000000,2066.000000
0.937500,1.000000,0.125061,0.135811,1.000000,2086.000000
0.875000,0.875000,0.123368,0.472868,1.000000,2106.000000
0.875000,0.875000,0.046346,0.388188,1.000000,2126.000000
1.000000,0.812500,0.292093,0.245836,1.000000,2146.000000
0.937500,0.937500,0.020928,0.186744,1.000000,2166.000000
1.000000,1.000000,0.094315,0.169581,1.000000,2186.000000
0.906250,0.875000,0.153491,0.502531,1.000000,2206.000000
0.906250,0.875000,0.161123,0.180796,1.000000,2226.000000
1.000000,0.937500,0.149638,0.115645,1.000000,2246.000000
0.968750,0.937500,0.044711,0.147493,1.000000,2266.000000
0.968750,0.875000,0.116222,0.366473,1.000000,2286.000000
0.906250,1.000000,0.270005,0.215277,1.000000,2306.000000
0.968750,0.937500,0.394192,0.205043,1.000000,2326.000000
1.000000,1.000000,0.125558,0.271140,1.000000,2346.000000
0.906250,0.875000,0.139201,0.363526,1.000000,2366.000000
1.000000,1.000000,0.064144,0.109716,1.000000,2386.000000
1.000000,1.000000,0.097114,0.103670,1.000000,2406.000000
0.906250,1.000000,0.427862,0.139114,1.000000,2426.000000
0.906250,0.937500,0.413579,0.173390,1.000000,2446.000000
0.843750,0.812500,0.098659,0.478800,1.000000,2466.000000
0.937500,0.937500,0.445821,0.186137,1.000000,2486.000000
0.906250,1.000000,0.058810,0.165478,1.000000,2506.000000
0.968750,1.000000,0.068303,0.096796,1.000000,2526.000000
0.906250,1.000000,0.258616,0.143668,1.000000,2546.000000
0.906250,1.000000,0.172188,0.172504,1.000000,2566.000000
0.875000,1.000000,0.224557,0.146834,1.000000,2586.000000
0.968750,1.000000,0.250727,0.207926,1.000000,2606.000000
1.000000,1.000000,0.204554,0.086804,1.000000,2626.000000
1.000000,0.937500,0.047111,0.192910,1.000000,2646.000000
0.968750,0.812500,0.210989,0.100767,1.000000,2666.000000
0.906250,0.937500,0.079685,0.156353,1.000000,2686.000000
1.000000,0.875000,0.324443,0.104737,1.000000,2706.000000
0.906250,0.875000,0.087700,0.099937,1.000000,2726.000000
0.937500,0.937500,0.043308,0.156290,1.000000,2746.000000
0.937500,0.937500,0.020866,0.169348,1.000000,2766.000000
0.937500,0.937500,0.300421,0.188634,1.000000,2786.000000
0.875000,1.000000,0.221627,0.161202,1.000000,2806.000000
0.937500,0.937500,0.159004,0.104037,1.000000,2826.000000
0.968750,0.937500,0.071763,0.120153,1.000000,2846.000000
0.937500,0.875000,0.121755,0.154778,1.000000,2866.000000
1.000000,0.937500,0.409670,0.268820,1.000000,2886.000000
0.906250,0.937500,0.418544,0.175540,1.000000,2906.000000
0.843750,1.000000,0.455384,0.201376,1.000000,2926.000000
0.906250,0.937500,0.141158,0.253363,1.000000,2946.000000
0.906250,0.937500,0.231213,0.122471,1.000000,2966.000000
0.937500,0.875000,0.114042,0.183730,1.000000,2986.000000
0.843750,0.937500,0.164819,0.234792,1.000000,3006.000000
0.937500,0.875000,0.206902,0.196273,1.000000,3026.000000
0.968750,1.000000,0.073001,0.173333,1.000000,3046.000000
0.937500,0.937500,0.390780,0.103304,1.000000,3066.000000
0.968750,0.937500,0.236791,0.190861,1.000000,3086.000000
0.968750,1.000000,0.034092,0.196634,1.000000,3106.000000
0.968750,1.000000,0.279819,0.125294,1.000000,3126.000000
1.000000,0.875000,0.080178,0.199687,1.000000,3146.000000
1.000000,0.937500,0.109162,0.182945,1.000000,3166.000000
0.968750,1.000000,0.165375,0.333610,1.000000,3186.000000
0.968750,1.000000,0.298719,0.078648,1.000000,3206.000000
0.875000,0.812500,0.084435,0.299149,1.000000,3226.000000
0.906250,1.000000,0.250358,0.216747,1.000000,3246.000000
1.000000,1.000000,0.123887,0.101154,1.000000,3266.000000
0.937500,1.000000,0.090746,0.187212,1.000000,3286.000000
0.968750,0.937500,0.290827,0.100941,1.000000,3306.000000
0.875000,0.875000,0.141143,0.150929,1.000000,3326.000000
0.906250,0.875000,0.387788,0.440878,1.000000,3346.000000
0.937500,1.000000,0.055219,0.176357,1.000000,3366.000000
0.968750,0.812500,0.112570,0.698598,1.000000,3386.000000
1.000000,0.937500,0.178416,0.155397,1.000000,3406.000000
0.937500,1.000000,0.153857,0.123239,1.000000,3426.000000
1.000000,0.937500,0.209608,0.107298,1.000000,3446.000000
0.968750,0.937500,0.148502,0.085457,1.000000,3466.000000
0.968750,1.000000,0.034078,0.122109,1.000000,3486.000000
1.000000,1.000000,0.109584,0.217710,1.000000,3506.000000
0.906250,0.875000,0.136650,0.198150,1.000000,3526.000000
1.000000,0.937500,0.257451,0.234805,1.000000,3546.000000
1.000000,1.000000,0.123474,0.248470,1.000000,3566.000000
1.000000,0.875000,0.379844,0.175963,1.000000,3586.000000
0.812500,0.875000,0.143007,0.428698,1.000000,3606.000000
0.968750,0.937500,0.079571,0.150382,1.000000,3626.000000
1.000000,0.875000,0.036288,0.158599,1.000000,3646.000000
0.937500,1.000000,0.212039,0.136461,1.000000,3666.000000
0.937500,1.000000,0.112407,0.143413,1.000000,3686.000000
0.968750,0.812500,0.377661,0.445115,1.000000,3706.000000
1.000000,1.000000,0.024666,0.308644,1.000000,3726.000000
1.000000,0.937500,0.269294,0.131164,1.000000,3746.000000
0.937500,1.000000,0.327375,0.089743,1.000000,3766.000000
0.937500,1.000000,0.147491,0.115057,1.000000,3786.000000
0.968750,1.000000,0.417232,0.081907,1.000000,3806.000000
1.000000,0.937500,0.084028,0.175314,1.000000,3826.000000
0.968750,0.937500,0.303155,0.191833,1.000000,3846.000000
0.968750,1.000000,0.079195,0.058421,1.000000,3866.000000
0.906250,1.000000,0.080368,0.258228,1.000000,3886.000000
0.875000,1.000000,0.207433,0.175135,1.000000,3906.000000
0.906250,1.000000,0.188195,0.275416,1.000000,3926.000000
1.000000,0.875000,0.083250,0.149516,2.000000,3931.000000
0.781250,0.750000,0.164539,0.514208,2.000000,3951.000000
1.000000,0.875000,0.159698,0.124065,2.000000,3971.000000
0.906250,0.875000,0.137540,0.122985,2.000000,3991.000000
0.968750,0.937500,0.120373,0.177448,2.000000,4011.000000
0.937500,1.000000,0.147347,0.088241,2.000000,4031.000000
0.968750,0.937500,0.054329,0.197325,2.000000,4051.000000
0.968750,0.937500,0.239952,0.187009,2.000000,4071.000000
0.937500,0.937500,0.170824,0.304156,2.000000,4091.000000
1.000000,0.937500,0.020145,0.073973,2.000000,4111.000000
0.968750,0.937500,0.183318,0.149876,2.000000,4131.000000
1.000000,0.937500,0.041444,0.160367,2.000000,4151.000000
0.937500,0.937500,0.137053,0.122788,2.000000,4171.000000
1.000000,1.000000,0.142523,0.173880,2.000000,4191.000000
0.968750,0.875000,0.026169,0.176584,2.000000,4211.000000
0.968750,0.937500,0.164454,0.110616,2.000000,4231.000000
0.968750,0.875000,0.080418,0.256580,2.000000,4251.000000
0.968750,1.000000,0.149400,0.215983,2.000000,4271.000000
0.968750,0.937500,0.083808,0.140461,2.000000,4291.000000
0.593750,0.625000,0.026366,1.459619,2.000000,4311.000000
0.968750,1.000000,0.029051,0.111722,2.000000,4331.000000
0.906250,0.937500,0.046871,0.304000,2.000000,4351.000000
1.000000,0.875000,0.026586,0.174019,2.000000,4371.000000
0.937500,0.875000,0.124902,0.318334,2.000000,4391.000000
0.968750,0.937500,0.210162,0.134912,2.000000,4411.000000
0.968750,0.812500,0.099227,0.166671,2.000000,4431.000000
0.906250,1.000000,0.033043,0.197415,2.000000,4451.000000
0.843750,0.937500,0.036433,0.176469,2.000000,4471.000000
1.000000,1.000000,0.035449,0.118341,2.000000,4491.000000
0.968750,0.937500,0.258316,0.099050,2.000000,4511.000000
0.968750,1.000000,0.024815,0.118026,2.000000,4531.000000
0.812500,0.875000,0.131101,0.299673,2.000000,4551.000000
1.000000,0.875000,0.135047,0.147905,2.000000,4571.000000
1.000000,1.000000,0.253207,0.113780,2.000000,4591.000000
0.937500,0.812500,0.270924,0.096951,2.000000,4611.000000
0.906250,0.937500,0.037249,0.111051,2.000000,4631.000000
0.968750,0.937500,0.105146,0.139045,2.000000,4651.000000
1.000000,1.000000,0.032821,0.142731,2.000000,4671.000000
0.906250,1.000000,0.128034,0.145263,2.000000,4691.000000
0.937500,0.937500,0.052013,0.199435,2.000000,4711.000000
1.000000,1.000000,0.030272,0.169185,2.000000,4731.000000
0.875000,0.937500,0.045237,0.147584,2.000000,4751.000000
0.937500,0.750000,0.069932,0.154007,2.000000,4771.000000
1.000000,0.937500,0.203128,0.187395,2.000000,4791.000000
0.906250,1.000000,0.101633,0.295182,2.000000,4811.000000
0.937500,0.937500,0.154944,0.137173,2.000000,4831.000000
1.000000,0.937500,0.286033,0.123045,2.000000,4851.000000
0.906250,1.000000,0.119348,0.108576,2.000000,4871.000000
0.937500,0.937500,0.019077,0.119673,2.000000,4891.000000
0.906250,1.000000,0.216871,0.120144,2.000000,4911.000000
0.937500,0.937500,0.104280,0.169199,2.000000,4931.000000
0.968750,0.937500,0.122030,0.142833,2.000000,4951.000000
0.937500,1.000000,0.187111,0.187221,2.000000,4971.000000
0.968750,0.937500,0.019799,0.125339,2.000000,4991.000000
0.968750,0.937500,0.115476,0.123278,2.000000,5011.000000
0.937500,1.000000,0.153966,0.156851,2.000000,5031.000000
0.906250,0.937500,0.168949,0.371553,2.000000,5051.000000
1.000000,1.000000,0.139939,0.146950,2.000000,5071.000000
0.937500,0.937500,0.152324,0.118473,2.000000,5091.000000
0.968750,0.875000,0.051723,0.261566,2.000000,5111.000000
1.000000,0.937500,0.057065,0.164265,2.000000,5131.000000
0.937500,0.937500,0.206698,0.117651,2.000000,5151.000000
0.968750,1.000000,0.112132,0.231931,2.000000,5171.000000
0.937500,0.875000,0.078537,0.133080,2.000000,5191.000000
0.968750,1.000000,0.038799,0.201883,2.000000,5211.000000
0.968750,0.937500,0.057144,0.186963,2.000000,5231.000000
1.000000,0.937500,0.102168,0.108078,2.000000,5251.000000
0.968750,1.000000,0.042804,0.218139,2.000000,5271.000000
0.937500,1.000000,0.050569,0.118423,2.000000,5291.000000
0.937500,0.875000,0.151044,0.115833,2.000000,5311.000000
1.000000,0.937500,0.076785,0.100365,2.000000,5331.000000
0.906250,1.000000,0.095263,0.184073,2.000000,5351.000000
0.968750,0.937500,0.114769,0.169700,2.000000,5371.000000
0.937500,0.968750,0.151753,0.149355,2.000000,5391.000000
1.000000,0.875000,0.506817,0.203139,2.000000,5411.000000
0.937500,0.875000,0.108173,0.088204,2.000000,5431.000000
0.937500,0.875000,0.199822,0.128559,2.000000,5451.000000
0.968750,1.000000,0.487910,0.091644,2.000000,5471.000000
0.906250,1.000000,0.092059,0.126000,2.000000,5491.000000
0.968750,0.937500,0.197020,0.106860,2.000000,5511.000000
1.000000,0.937500,0.077281,0.152854,2.000000,5531.000000
0.875000,0.937500,0.047634,0.087015,2.000000,5551.000000
0.968750,1.000000,0.099748,0.072425,2.000000,5571.000000
1.000000,0.937500,0.525159,0.225236,2.000000,5591.000000
1.000000,1.000000,0.062128,0.128322,2.000000,5611.000000
0.937500,1.000000,0.136598,0.173775,2.000000,5631.000000
0.968750,0.937500,0.039023,0.081154,2.000000,5651.000000
0.968750,1.000000,0.077313,0.128271,2.000000,5671.000000
0.875000,0.937500,0.221218,0.136547,2.000000,5691.000000
0.906250,1.000000,0.078587,0.162764,2.000000,5711.000000
1.000000,0.937500,0.150473,0.155016,2.000000,5731.000000
0.968750,0.937500,0.032932,0.140391,2.000000,5751.000000
0.968750,0.937500,0.097278,0.149357,2.000000,5771.000000
1.000000,1.000000,0.081318,0.235209,2.000000,5791.000000
0.968750,1.000000,0.099565,0.180882,2.000000,5811.000000
0.906250,1.000000,0.041126,0.150326,2.000000,5831.000000
0.937500,0.937500,0.205940,0.069585,2.000000,5851.000000
0.968750,0.937500,0.112980,0.098957,2.000000,5871.000000
0.968750,1.000000,0.134589,0.099266,2.000000,5891.000000
0.875000,0.937500,0.083872,0.057512,3.000000,5896.000000
0.906250,0.937500,0.165390,0.104511,3.000000,5916.000000
0.875000,1.000000,0.246379,0.211122,3.000000,5936.000000
0.968750,1.000000,0.123084,0.117591,3.000000,5956.000000
0.968750,1.000000,0.441698,0.104047,3.000000,5976.000000
1.000000,0.937500,0.084937,0.097686,3.000000,5996.000000
0.937500,0.937500,0.186388,0.130818,3.000000,6016.000000
0.968750,0.937500,0.032682,0.184422,3.000000,6036.000000
0.937500,0.812500,0.120911,0.209825,3.000000,6056.000000
0.968750,1.000000,0.046110,0.197231,3.000000,6076.000000
0.906250,0.875000,0.045622,0.121102,3.000000,6096.000000
1.000000,1.000000,0.044974,0.190270,3.000000,6116.000000
1.000000,1.000000,0.072994,0.155488,3.000000,6136.000000
1.000000,0.937500,0.030077,0.172294,3.000000,6156.000000
1.000000,1.000000,0.069381,0.145432,3.000000,6176.000000
0.937500,0.937500,0.228709,0.088223,3.000000,6196.000000
1.000000,1.000000,0.030453,0.169708,3.000000,6216.000000
0.968750,0.937500,0.187433,0.175334,3.000000,6236.000000
1.000000,1.000000,0.054190,0.121835,3.000000,6256.000000
0.937500,0.937500,0.013781,0.251687,3.000000,6276.000000
0.968750,1.000000,0.052665,0.072988,3.000000,6296.000000
1.000000,0.937500,0.037600,0.127419,3.000000,6316.000000
0.968750,0.937500,0.113028,0.151795,3.000000,6336.000000
0.968750,0.875000,0.023025,0.090674,3.000000,6356.000000
1.000000,0.937500,0.128458,0.072310,3.000000,6376.000000
0.937500,1.000000,0.021511,0.172998,3.000000,6396.000000
0.968750,1.000000,0.016053,0.057461,3.000000,6416.000000
0.968750,1.000000,0.200714,0.089784,3.000000,6436.000000
0.937500,1.000000,0.171525,0.130219,3.000000,6456.000000
1.000000,1.000000,0.082656,0.112664,3.000000,6476.000000
0.968750,1.000000,0.245980,0.187680,3.000000,6496.000000
0.968750,1.000000,0.233288,0.111983,3.000000,6516.000000
0.937500,0.812500,0.171170,0.171118,3.000000,6536.000000
1.000000,1.000000,0.047419,0.157804,3.000000,6556.000000
0.906250,1.000000,0.081374,0.061802,3.000000,6576.000000
0.968750,1.000000,0.083791,0.126173,3.000000,6596.000000
0.937500,0.875000,0.045880,0.280883,3.000000,6616.000000
0.968750,1.000000,0.170025,0.150054,3.000000,6636.000000
1.000000,1.000000,0.202744,0.199381,3.000000,6656.000000
1.000000,1.000000,0.137784,0.135691,3.000000,6676.000000
1.000000,0.875000,0.139168,0.158653,3.000000,6696.000000
1.000000,1.000000,0.225801,0.180067,3.000000,6716.000000
0.937500,1.000000,0.090503,0.131955,3.000000,6736.000000
0.937500,0.875000,0.130278,0.128693,3.000000,6756.000000
0.937500,0.875000,0.098753,0.145464,3.000000,6776.000000
0.906250,1.000000,0.071523,0.192282,3.000000,6796.000000
1.000000,0.937500,0.055016,0.091536,3.000000,6816.000000
1.000000,0.937500,0.082126,0.088335,3.000000,6836.000000
0.968750,1.000000,0.253149,0.167873,3.000000,6856.000000
0.937500,0.937500,0.136847,0.050805,3.000000,6876.000000
0.937500,1.000000,0.036345,0.101900,3.000000,6896.000000
1.000000,0.937500,0.108695,0.189029,3.000000,6916.000000
1.000000,0.875000,0.132053,0.111205,3.000000,6936.000000
0.968750,1.000000,0.024021,0.132203,3.000000,6956.000000
0.968750,1.000000,0.164798,0.230508,3.000000,6976.000000
1.000000,1.000000,0.250926,0.084056,3.000000,6996.000000
1.000000,1.000000,0.055869,0.071835,3.000000,7016.000000
1.000000,0.937500,0.184153,0.135139,3.000000,7036.000000
0.968750,0.812500,0.208502,0.091718,3.000000,7056.000000
1.000000,1.000000,0.273632,0.170924,3.000000,7076.000000
0.968750,1.000000,0.081653,0.161242,3.000000,7096.000000
0.937500,0.937500,0.098715,0.107636,3.000000,7116.000000
0.937500,1.000000,0.145697,0.063659,3.000000,7136.000000
0.968750,0.937500,0.303604,0.279091,3.000000,7156.000000
0.906250,0.937500,0.114221,0.234474,3.000000,7176.000000
1.000000,1.000000,0.240951,0.082314,3.000000,7196.000000
0.968750,1.000000,0.139631,0.181513,3.000000,7216.000000
0.968750,0.812500,0.040155,0.270833,3.000000,7236.000000
0.968750,1.000000,0.011895,0.100651,3.000000,7256.000000
0.968750,0.937500,0.102856,0.174667,3.000000,7276.000000
0.781250,0.750000,0.028471,0.211694,3.000000,7296.000000
1.000000,1.000000,0.122642,0.122033,3.000000,7316.000000
0.968750,1.000000,0.167643,0.145708,3.000000,7336.000000
0.968750,1.000000,0.106594,0.137241,3.000000,7356.000000
0.937500,0.937500,0.034518,0.124322,3.000000,7376.000000
0.968750,0.937500,0.305672,0.189469,3.000000,7396.000000
0.937500,1.000000,0.193841,0.121664,3.000000,7416.000000
1.000000,1.000000,0.038768,0.149347,3.000000,7436.000000
0.968750,1.000000,0.123656,0.140042,3.000000,7456.000000
0.968750,1.000000,0.061010,0.130926,3.000000,7476.000000
0.968750,0.937500,0.349895,0.056389,3.000000,7496.000000
1.000000,1.000000,0.060775,0.155297,3.000000,7516.000000
0.968750,1.000000,0.181048,0.199861,3.000000,7536.000000
1.000000,0.875000,0.112865,0.172663,3.000000,7556.000000
0.968750,0.875000,0.022576,0.218563,3.000000,7576.000000
1.000000,1.000000,0.020139,0.176628,3.000000,7596.000000
1.000000,1.000000,0.023126,0.103976,3.000000,7616.000000
0.968750,1.000000,0.085153,0.085036,3.000000,7636.000000
0.906250,1.000000,0.158083,0.134586,3.000000,7656.000000
1.000000,1.000000,0.264578,0.129897,3.000000,7676.000000
0.937500,1.000000,0.092385,0.071633,3.000000,7696.000000
0.937500,0.937500,0.024519,0.179962,3.000000,7716.000000
0.968750,1.000000,0.080375,0.062413,3.000000,7736.000000
1.000000,1.000000,0.048619,0.074662,3.000000,7756.000000
0.937500,0.937500,0.084046,0.104952,3.000000,7776.000000
0.968750,0.875000,0.129155,0.086193,3.000000,7796.000000
0.906250,1.000000,0.043767,0.078983,3.000000,7816.000000
1.000000,0.937500,0.032547,0.102333,3.000000,7836.000000
0.968750,1.000000,0.031507,0.251461,3.000000,7856.000000
0.968750,0.937500,0.265812,0.116575,4.000000,7861.000000
1.000000,1.000000,0.056008,0.098911,4.000000,7881.000000
1.000000,0.937500,0.099109,0.190505,4.000000,7901.000000
1.000000,1.000000,0.058192,0.147096,4.000000,7921.000000
0.968750,1.000000,0.094780,0.085281,4.000000,7941.000000
0.968750,0.937500,0.275740,0.113141,4.000000,7961.000000
0.968750,1.000000,0.045968,0.075594,4.000000,7981.000000
0.875000,0.937500,0.014320,0.089101,4.000000,8001.000000
0.937500,0.875000,0.049422,0.073028,4.000000,8021.000000
0.937500,0.750000,0.033469,0.276343,4.000000,8041.000000
1.000000,1.000000,0.034552,0.149125,4.000000,8061.000000
1.000000,1.000000,0.147834,0.125844,4.000000,8081.000000
1.000000,1.000000,0.426949,0.120434,4.000000,8101.000000
0.906250,0.875000,0.166838,0.075660,4.000000,8121.000000
0.968750,0.812500,0.245533,0.134379,4.000000,8141.000000
0.968750,1.000000,0.012408,0.077370,4.000000,8161.000000
0.968750,1.000000,0.027670,0.150320,4.000000,8181.000000
1.000000,1.000000,0.128687,0.090409,4.000000,8201.000000
1.000000,0.937500,0.116114,0.125924,4.000000,8221.000000
1.000000,1.000000,0.147636,0.076734,4.000000,8241.000000
1.000000,0.937500,0.056946,0.150327,4.000000,8261.000000
0.875000,0.937500,0.155105,0.073155,4.000000,8281.000000
0.968750,1.000000,0.050226,0.081550,4.000000,8301.000000
0.968750,1.000000,0.083741,0.162883,4.000000,8321.000000
0.906250,0.875000,0.052391,0.078897,4.000000,8341.000000
0.968750,1.000000,0.051680,0.060656,4.000000,8361.000000
1.000000,0.937500,0.047235,0.082640,4.000000,8381.000000
0.937500,0.937500,0.143178,0.076933,4.000000,8401.000000
0.906250,1.000000,0.165108,0.036741,4.000000,8421.000000
0.937500,0.937500,0.034167,0.124532,4.000000,8441.000000
0.937500,0.937500,0.106481,0.131521,4.000000,8461.000000
0.968750,0.937500,0.161915,0.257630,4.000000,8481.000000
0.968750,1.000000,0.087436,0.165029,4.000000,8501.000000
0.937500,1.000000,0.253242,0.098819,4.000000,8521.000000
1.000000,0.937500,0.471449,0.201989,4.000000,8541.000000
0.937500,1.000000,0.081178,0.201633,4.000000,8561.000000
0.937500,1.000000,0.012082,0.115200,4.000000,8581.000000
1.000000,1.000000,0.356688,0.125834,4.000000,8601.000000
0.937500,1.000000,0.177704,0.109295,4.000000,8621.000000
0.968750,0.937500,0.012742,0.136174,4.000000,8641.000000
1.000000,0.812500,0.093992,0.123892,4.000000,8661.000000
0.968750,0.937500,0.312362,0.101621,4.000000,8681.000000
0.968750,0.875000,0.098641,0.168702,4.000000,8701.000000
1.000000,0.937500,0.117766,0.069287,4.000000,8721.000000
0.968750,1.000000,0.048782,0.167311,4.000000,8741.000000
0.906250,1.000000,0.212085,0.145480,4.000000,8761.000000
0.968750,1.000000,0.085186,0.174589,4.000000,8781.000000
0.937500,1.000000,0.200512,0.140872,4.000000,8801.000000
1.000000,0.875000,0.126238,0.099965,4.000000,8821.000000
0.968750,0.937500,0.059553,0.226551,4.000000,8841.000000
0.968750,1.000000,0.032763,0.064238,4.000000,8861.000000
0.968750,1.000000,0.127261,0.062318,4.000000,8881.000000
0.937500,0.875000,0.304633,0.121295,4.000000,8901.000000
1.000000,0.812500,0.355362,0.266714,4.000000,8921.000000
0.968750,0.937500,0.102478,0.088546,4.000000,8941.000000
