train_accu,test_accu,train_loss,test_loss,epoch,step
0.500000,0.500000,1.441527,0.747681,0.000000,1.000000
0.468750,0.562500,0.667910,0.671611,0.000000,21.000000
0.625000,0.625000,0.709668,0.660894,0.000000,41.000000
0.625000,0.562500,0.578262,0.577264,0.000000,61.000000
0.656250,0.625000,0.583998,0.572900,0.000000,81.000000
0.843750,0.812500,0.479039,0.537330,0.000000,101.000000
0.734375,0.875000,0.303575,0.490075,0.000000,121.000000
0.843750,0.812500,0.468921,0.452358,0.000000,141.000000
0.843750,0.812500,0.391250,0.486939,0.000000,161.000000
0.843750,0.875000,0.426690,0.512165,0.000000,181.000000
0.875000,0.937500,0.427124,0.368581,0.000000,201.000000
0.718750,0.812500,0.672848,0.459702,0.000000,221.000000
0.875000,0.812500,0.410755,0.398119,0.000000,241.000000
0.843750,0.937500,0.504436,0.315140,0.000000,261.000000
0.937500,0.937500,0.579273,0.316094,0.000000,281.000000
0.875000,0.875000,0.425212,0.376485,0.000000,301.000000
0.812500,0.750000,0.420550,0.353645,0.000000,321.000000
0.937500,0.750000,0.197651,0.327287,0.000000,341.000000
0.843750,1.000000,0.361838,0.305501,0.000000,361.000000
0.968750,0.875000,0.234214,0.354869,0.000000,381.000000
0.968750,1.000000,0.170446,0.392191,0.000000,401.000000
0.968750,1.000000,0.202948,0.272410,0.000000,421.000000
0.953125,0.812500,0.277685,0.379130,0.000000,441.000000
0.906250,1.000000,0.181564,0.239605,0.000000,461.000000
0.875000,0.937500,0.372412,0.277243,0.000000,481.000000
0.843750,0.937500,0.500002,0.247436,0.000000,501.000000
0.968750,0.937500,0.295748,0.264951,0.000000,521.000000
0.812500,0.750000,0.327424,0.253597,0.000000,541.000000
0.796875,0.937500,0.379420,0.324320,0.000000,561.000000
0.843750,0.937500,0.320192,0.288248,0.000000,581.000000
1.000000,0.937500,0.308515,0.292389,0.000000,601.000000
0.921875,1.000000,0.259387,0.297197,0.000000,621.000000
0.843750,0.937500,0.281428,0.271246,0.000000,641.000000
0.875000,0.812500,0.363086,0.208467,0.000000,661.000000
0.906250,0.875000,0.268749,0.223436,0.000000,681.000000
0.875000,0.937500,0.283370,0.198999,0.000000,701.000000
0.843750,1.000000,0.175771,0.173854,0.000000,721.000000
0.875000,0.906250,0.288785,0.352676,0.000000,741.000000
0.875000,0.812500,0.279782,0.234467,0.000000,761.000000
0.968750,0.937500,0.305190,0.250014,0.000000,781.000000
0.937500,0.875000,0.266144,0.203136,0.000000,801.000000
0.906250,0.812500,0.130561,0.188509,0.000000,821.000000
0.937500,0.937500,0.250452,0.221336,0.000000,841.000000
0.937500,0.812500,0.106362,0.281556,0.000000,861.000000
0.906250,0.812500,0.349351,0.255226,0.000000,881.000000
0.937500,0.937500,0.243182,0.270374,0.000000,901.000000
0.875000,0.750000,0.267172,0.275980,0.000000,921.000000
0.906250,0.937500,0.143667,0.210900,0.000000,941.000000
0.937500,0.875000,0.205568,0.173159,0.000000,961.000000
0.968750,1.000000,0.225099,0.210019,0.000000,981.000000
1.000000,0.937500,0.266973,0.317874,0.000000,1001.000000
0.796875,0.937500,0.390123,0.220094,0.000000,1021.000000
1.000000,0.937500,0.256549,0.258455,0.000000,1041.000000
0.843750,0.937500,0.376211,0.177880,0.000000,1061.000000
0.968750,1.000000,0.275301,0.331480,0.000000,1081.000000
0.875000,0.937500,0.190238,0.368662,0.000000,1101.000000
0.906250,0.812500,0.189725,0.280747,0.000000,1121.000000
0.968750,0.937500,0.261726,0.196997,0.000000,1141.000000
0.906250,1.000000,0.403391,0.287274,0.000000,1161.000000
0.937500,0.812500,0.082361,0.213949,0.000000,1181.000000
0.968750,0.937500,0.108899,0.247341,0.000000,1201.000000
0.906250,0.937500,0.318644,0.302425,0.000000,1221.000000
0.718750,1.000000,0.400601,0.182988,0.000000,1241.000000
0.906250,0.750000,0.149791,0.245129,0.000000,1261.000000
0.812500,0.875000,0.161533,0.230196,0.000000,1281.000000
0.875000,0.875000,0.104190,0.235963,0.000000,1301.000000
0.875000,0.937500,0.200720,0.225544,0.000000,1321.000000
0.937500,0.937500,0.143091,0.209124,0.000000,1341.000000
1.000000,0.937500,0.418194,0.158455,0.000000,1361.000000
0.968750,1.000000,0.059083,0.160104,0.000000,1381.000000
0.937500,0.875000,0.154202,0.154797,0.000000,1401.000000
0.812500,0.875000,0.210033,0.225107,0.000000,1421.000000
0.875000,0.750000,0.170742,0.337766,0.000000,1441.000000
0.921875,0.875000,0.201534,0.196406,0.000000,1461.000000
0.843750,0.781250,0.254783,0.216304,0.000000,1481.000000
0.906250,0.937500,0.157247,0.162167,0.000000,1501.000000
0.906250,1.000000,0.082411,0.204608,0.000000,1521.000000
0.937500,0.875000,0.105155,0.155407,0.000000,1541.000000
0.843750,1.000000,0.179442,0.272387,0.000000,1561.000000
0.875000,0.937500,0.274459,0.231091,0.000000,1581.000000
0.968750,1.000000,0.341277,0.182260,0.000000,1601.000000
0.875000,0.937500,0.168433,0.252723,0.000000,1621.000000
0.937500,0.812500,0.349958,0.249748,0.000000,1641.000000
0.906250,0.750000,0.049881,0.218777,0.000000,1661.000000
0.968750,1.000000,0.080377,0.192772,0.000000,1681.000000
0.937500,1.000000,0.303178,0.312187,0.000000,1701.000000
0.906250,0.937500,0.318532,0.245874,0.000000,1721.000000
0.906250,1.000000,0.083797,0.149210,0.000000,1741.000000
1.000000,0.875000,0.113753,0.272639,0.000000,1761.000000
0.968750,0.937500,0.183309,0.210373,0.000000,1781.000000
0.937500,0.875000,0.296081,0.184893,0.000000,1801.000000
0.906250,0.937500,0.240676,0.165395,0.000000,1821.000000
0.937500,1.000000,0.154687,0.293811,0.000000,1841.000000
0.906250,0.937500,0.446057,0.300942,0.000000,1861.000000
0.937500,1.000000,0.176789,0.137521,0.000000,1881.000000
0.937500,0.875000,0.142233,0.193857,0.000000,1901.000000
0.843750,1.000000,0.145766,0.287005,0.000000,1921.000000
0.937500,1.000000,0.122968,0.192711,0.000000,1941.000000
0.937500,0.937500,0.205135,0.261715,0.000000,1961.000000
0.906250,0.937500,0.355631,0.231726,1.000000,1966.000000
0.968750,0.937500,0.150027,0.251609,1.000000,1986.000000
0.906250,0.937500,0.271370,0.202334,1.000000,2006.000000
0.812500,0.937500,0.363497,0.195935,1.000000,2026.000000
1.000000,0.875000,0.327059,0.184398,1.000000,2046.000000
0.968750,0.937500,0.144989,0.170541,1.000000,2066.000000
0.906250,0.937500,0.204824,0.180784,1.000000,2086.000000
0.875000,0.875000,0.190963,0.197019,1.000000,2106.000000
0.968750,1.000000,0.193712,0.183304,1.000000,2126.000000
0.937500,1.000000,0.221165,0.205061,1.000000,2146.000000
0.906250,0.937500,0.370194,0.240483,1.000000,2166.000000
0.968750,0.937500,0.065798,0.199411,1.000000,2186.000000
1.000000,0.812500,0.163710,0.185894,1.000000,2206.000000
0.937500,0.875000,0.338520,0.164943,1.000000,2226.000000
0.968750,1.000000,0.264095,0.193374,1.000000,2246.000000
0.968750,0.937500,0.181427,0.165120,1.000000,2266.000000
1.000000,1.000000,0.514484,0.208529,1.000000,2286.000000
0.968750,0.875000,0.197250,0.192586,1.000000,2306.000000
