train_accu,test_accu,train_loss,test_loss,epoch,step
0.500000,0.500000,0.973945,5.768336,0.000000,1.000000
0.375000,0.500000,0.681507,3.800201,0.000000,21.000000
0.437500,0.375000,0.427273,9.265714,0.000000,41.000000
0.437500,0.250000,0.253137,3.001476,0.000000,61.000000
0.656250,0.500000,0.174021,0.970542,0.000000,81.000000
0.937500,0.875000,0.302623,0.479938,0.000000,101.000000
0.890625,0.906250,0.167262,0.755326,0.000000,121.000000
0.734375,0.781250,0.224403,0.420491,0.000000,141.000000
0.812500,0.750000,0.242271,0.351959,0.000000,161.000000
0.781250,0.937500,0.393936,0.480449,0.000000,181.000000
0.843750,0.875000,0.265737,0.319906,0.000000,201.000000
0.718750,0.562500,0.272198,4.281996,0.000000,221.000000
0.906250,0.875000,0.234445,0.550207,0.000000,241.000000
0.812500,0.937500,0.169709,0.279113,0.000000,261.000000
0.781250,0.812500,0.293291,0.767245,0.000000,281.000000
0.875000,0.812500,0.150240,0.182960,0.000000,301.000000
0.656250,0.812500,0.204186,1.006407,0.000000,321.000000
0.875000,0.812500,0.194582,0.248525,0.000000,341.000000
0.968750,1.000000,0.266372,0.199294,0.000000,361.000000
0.906250,1.000000,0.255998,0.402461,0.000000,381.000000
0.625000,0.718750,0.113477,1.375415,0.000000,401.000000
0.843750,0.812500,0.174256,0.654187,0.000000,421.000000
0.937500,0.937500,0.269460,0.334766,0.000000,441.000000
0.718750,0.437500,0.278870,0.315021,0.000000,461.000000
0.625000,0.625000,0.179425,2.665598,0.000000,481.000000
0.968750,0.812500,0.266013,0.338214,0.000000,501.000000
0.843750,0.812500,0.358365,0.353124,0.000000,521.000000
0.937500,0.937500,0.173211,0.182093,0.000000,541.000000
0.937500,1.000000,0.116738,0.148021,0.000000,561.000000
0.906250,0.875000,0.321228,0.250558,0.000000,581.000000
0.750000,0.812500,0.233616,0.724917,0.000000,601.000000
0.906250,1.000000,0.266083,0.191287,0.000000,621.000000
0.687500,0.687500,0.230724,0.526744,0.000000,641.000000
0.562500,0.750000,0.068933,5.019120,0.000000,661.000000
0.906250,0.875000,0.267995,1.097226,0.000000,681.000000
0.656250,0.750000,0.230426,3.690231,0.000000,701.000000
0.968750,0.812500,0.103594,0.209108,0.000000,721.000000
0.656250,0.625000,0.086147,1.549956,0.000000,741.000000
0.984375,0.812500,0.142421,0.198449,0.000000,761.000000
0.781250,0.937500,0.373063,0.241255,0.000000,781.000000
0.750000,0.687500,0.288077,2.698818,0.000000,801.000000
0.843750,0.875000,0.268324,0.273360,0.000000,821.000000
0.843750,0.937500,0.334393,0.430699,0.000000,841.000000
0.937500,0.875000,0.221149,0.250262,0.000000,861.000000
0.687500,0.562500,0.115338,0.960907,0.000000,881.000000
0.765625,0.750000,0.225117,0.594416,0.000000,901.000000
0.875000,0.750000,0.223887,0.336346,0.000000,921.000000
0.906250,0.937500,0.260502,0.219483,0.000000,941.000000
0.875000,0.937500,0.248448,0.157922,0.000000,961.000000
0.906250,0.875000,0.079449,0.149395,0.000000,981.000000
0.937500,0.937500,0.222292,0.244166,0.000000,1001.000000
0.937500,0.937500,0.350805,0.175029,0.000000,1021.000000
0.812500,0.875000,0.065309,0.621235,0.000000,1041.000000
0.562500,0.875000,0.217205,4.839881,0.000000,1061.000000
0.906250,0.937500,0.202724,0.206960,0.000000,1081.000000
1.000000,0.937500,0.071581,0.155159,0.000000,1101.000000
