run_number,subrun_number,event_number,signal_score,weight
6429,52,2613,0.4586161077022552,0.569385
6419,2,122,0.0046032597310841,0.460705
6380,88,4438,0.0069587887264788,1.43378
6380,92,4635,0.0015711226733401,1.01773
6380,96,4832,0.0046031097881495,0.42245680900000004
6565,166,8324,0.003936911933124,1.14266
6572,85,4257,0.0275824833661317,1.03969
6614,28,1447,0.0063627902418375,1.03854
6614,31,1600,0.1276711821556091,1.1633051617199999
6614,93,4656,0.0018916907720267,0.454104
6525,0,24,0.0040457905270159,0.747891
6525,4,225,0.0034222907852381,1.2854035235999999
6525,7,365,0.5999723076820374,0.7375344241299999
6535,15,789,0.0028880948666483,0.875777
6535,17,897,0.0043014665134251,0.568358
6404,194,9748,0.0467332080006599,0.93848
6658,54,2738,0.0026011730078607,0.955594
6619,73,3697,0.0033204199280589,0.95939
6367,58,2933,0.0155092580243945,0.79655959798
6367,61,3051,0.0081768967211246,0.866576
6582,38,1914,0.0043157082982361,1.07419
6360,81,4059,0.0030319027137011,0.324068
6565,147,7361,0.0043293535709381,1.2676
6565,151,7573,0.1153664216399192,0.983188
6640,51,2578,0.2195471078157425,1.02388
6483,3,181,0.1260152757167816,0.882599
6483,9,485,0.003065725788474,0.947686
6388,17,892,0.0037095958832651,0.941385
6527,2,137,0.0069793406873941,0.40635590996
6527,3,170,0.0136048858985304,0.653787
6429,15,761,0.0045389276929199,0.969783
6429,15,775,0.1146287769079208,0.992481
6412,16,819,0.5086256265640259,0.990659
6544,294,14750,0.0039751706644892,0.81703
6633,34,1731,0.0210094917565584,1.17797
6633,37,1899,0.0072426074184477,1.11582
6579,0,25,0.9849851131439208,0.990514
6375,49,2472,0.0037135069724172,1.12889
6482,22,1142,0.0029005305841565,0.95259088568
6482,25,1292,0.0026277019642293,1.186335666
6482,34,1742,0.0087412185966968,1.04057
6642,57,2894,0.0072587667964398,0.984502
6605,100,5002,0.0042206030339002,1.03653
6588,24,1246,0.002490609884262,1.26156
6506,63,3186,0.0054784435778856,1.12733
6483,79,3994,0.3729217946529388,1.01805
6461,26,1332,0.0009751269826665,1.07136
6667,33,1676,0.0052391174249351,1.097708871
6667,33,1694,0.2249220162630081,1.09712
6667,42,2131,0.0047967894934117,0.934785
6548,124,6248,0.0020203180611133,1.00947
6548,126,6303,0.0022012796252965,1.0805
6405,17,889,0.0034883767366409,1.0536428416
6480,12,645,0.0029116203077137,0.429059
6628,32,1610,0.0156286619603633,1.0219
6366,51,2590,0.0035083275288343,0.8698019617930001
6376,140,7011,0.0036159500014036,1.2799174795
6406,27,1359,0.004792152903974,0.551384
6483,11,597,0.0234956126660108,0.826608
6483,16,831,0.0053390832617878,0.874509
6483,20,1043,0.0271484665572643,0.477983
6510,114,5703,0.0035481634549796,1.2202213862
6548,6,308,0.0469930097460746,0.95908
6548,8,402,0.0108069693669676,0.924791
6676,120,6043,0.0170240383595228,1.04395
6549,71,3574,0.3019112050533294,0.90826291974
6749,97,4886,0.0223064590245485,0.495662
6647,94,4725,0.0026494543999433,0.92179
6592,120,6003,0.0018157346639782,1.07959
6592,120,6037,0.0046865716576576,0.557509
6683,199,9989,0.0096490960568189,1.02622
6344,59,2953,0.0065221935510635,1.1429688224
6681,1,79,0.0048058577813208,1.02434
6688,67,3368,0.0020509494934231,0.521241
6417,151,7567,0.004675795789808,0.991316
