run_number,subrun_number,event_number,signal_score,entry_number,n_pixels
15676,62,3125,0.013604891486465931,0.0,610.0
14925,135,6763,0.0037242749240249395,1.0,413.0
15867,161,8059,0.010619060136377811,2.0,128.0
15873,316,15803,0.01907990500330925,3.0,1751.0
15828,529,26485,0.08559133112430573,4.0,3069.0
14342,199,9992,0.011887467466294765,5.0,762.0
15777,75,3773,0.009702271781861782,6.0,463.0
15857,1,63,0.000693905632942915,7.0,1296.0
15782,11,573,5.8246590924682096e-05,8.0,3560.0
15437,20,1006,0.02972959168255329,9.0,2394.0
17204,155,7784,0.020862841978669167,10.0,1858.0
15013,172,8611,0.022529343143105507,11.0,2464.0
15592,42,2136,0.004283171612769365,12.0,2865.0
15700,6,327,0.06931900233030319,13.0,1265.0
15700,8,419,0.031583599746227264,14.0,1962.0
15828,142,7140,0.013174225576221943,15.0,478.0
15886,3,172,0.1426233947277069,16.0,681.0
15892,32,1625,0.028219541534781456,17.0,1413.0
15892,32,1645,5.4925974836805835e-05,18.0,1420.0
15521,1,66,0.00037481184699572623,19.0,2051.0
15907,51,2592,0.006430167704820633,20.0,126.0
18923,124,6238,0.5657756328582764,21.0,74.0
15491,26,1338,0.012541371397674084,22.0,2826.0
15473,7,389,0.9860198497772217,23.0,635.0
15900,25,1278,0.0018178955651819706,24.0,1350.0
18948,167,8393,0.017441315576434135,25.0,1879.0
15859,145,7263,0.9053764343261719,26.0,1332.0
15785,245,12269,0.03344991058111191,27.0,199.0
15762,267,13374,1.5245260328811128e-05,28.0,4469.0
15762,295,14765,5.2081977628404275e-05,29.0,1299.0
15590,62,3103,0.0034785016905516386,30.0,2519.0
15783,195,9798,0.4583981931209564,31.0,1748.0
15895,22,1127,0.0028483932837843895,32.0,1862.0
15715,45,2293,0.01456250250339508,33.0,1473.0
15872,75,3771,0.4224475622177124,34.0,751.0
15923,56,2831,0.0015676222974434495,35.0,1668.0
15923,439,21972,0.0045738257467746735,36.0,903.0
15657,13,698,0.016041118651628494,37.0,4145.0
15657,21,1085,0.06572989374399185,38.0,1106.0
15151,282,14139,0.000882126681972295,39.0,1115.0
15633,27,1390,0.001445246976800263,40.0,198.0
15633,35,1757,0.34403568506240845,41.0,455.0
15633,35,1800,0.019138626754283905,42.0,2069.0
15780,121,6057,0.6430584192276001,43.0,1740.0
15780,121,6100,0.02501799911260605,44.0,1016.0
15894,16,822,0.00912599079310894,45.0,1004.0
15921,17,872,0.009065509773790836,46.0,983.0
18283,86,4346,0.0008287476957775652,47.0,2047.0
15775,11,556,0.030977845191955566,48.0,1197.0
15766,32,1640,0.08624124526977539,49.0,1770.0
