run_number,subrun_number,event_number
7026,788,39428
6564,91,4585
7765,124,6236
7126,47,2359
6907,102,5133
6631,93,4667
7103,3,161
7103,3,184
6911,3,171
6630,8,411
7001,671,33558
6478,0,9
6478,0,23
6475,52,2606
7020,568,28436
7513,224,11232
6659,45,2255
6100,51,2585
6766,172,8638
7049,1114,55743
7004,265,13288
7407,39,1985
6634,150,7509
6773,96,4816
6773,104,5215
6786,69,3475
6805,68,3442
6666,37,1864
6666,41,2088
7535,25,1282
7112,34,1739
7693,48,2403
6176,113,5667
7355,23,1160
7355,28,1415
7724,57,2867
6756,81,4096
7126,30,1530
6611,48,2415
6922,186,9315
6620,60,3009
7124,9,486
7124,10,533
6923,70,3522
6544,42,2103
6806,29,1493
6493,38,1925
6043,139,6951
6501,58,2914
7135,9,494
7135,10,517
6907,122,6114
7001,232,11626
6596,137,6895
6786,144,7224
7049,12,615
7388,185,9267
7724,105,5299
6319,41,2099
6525,39,1970
6711,11,571
6780,175,8800
7580,45,2276
7580,46,2322
6045,16,809
6966,14,715
7588,124,6209
7130,7,371
7130,7,393
6975,108,5421
6664,19,973
7391,197,9863
7391,198,9918
6668,27,1374
7346,40,2006
7010,1205,60277
7293,31,1588
6298,147,7371
6579,9,477
7351,14,746
7388,133,6697
7388,138,6927
6932,132,6629
6959,10,535
7014,140,7023
6356,1,85
6783,215,10759
6672,34,1718
5217,86,4348
6763,185,9264
6763,188,9412
6670,34,1701
7671,61,3056
6115,41,2069
6115,46,2330
6690,50,2534
6756,152,7616
6993,11,574
6527,141,7085
7128,23,1157
5900,32,1612
6905,100,5023
6905,109,5491
6974,75,3786
7436,230,11523
6749,208,10412
6113,87,4361
7418,18,948
6917,50,2528
7019,334,16713
7019,336,16813
6960,12,616
7136,39,1998
6582,63,3183
7765,164,8247
7765,165,8273
6973,153,7655
6973,155,7761
6370,80,4020
7014,1327,66353
7023,557,27896
6577,127,6356
7020,247,12400
6674,4,226
6406,120,6035
6315,15,763
7652,6,321
6763,181,9100
6649,48,2424
6649,52,2636
6952,189,9485
6337,20,1022
6138,113,5674
6479,13,676
6874,70,3533
7130,4,211
6467,19,961
6467,20,1037
6324,80,4038
6324,84,4222
6503,76,3844
7001,905,45285
7487,88,4438
7079,68,3403
7668,127,6371
6766,152,7633
6766,152,7645
6766,153,7657
6959,137,6863
6959,140,7036
6995,14,719
6598,2,107
6827,88,4450
6199,169,8497
6680,74,3746
6608,39,1959
6426,161,8059
7014,70,3531
6908,149,7469
6908,176,8850
7014,896,44845
6446,180,9007
7675,11,571
7675,13,661
6339,56,2850
6827,43,2185
6489,147,7365
6775,8,437
6871,190,9519
6634,54,2702
7059,35,1789
6890,65,3252
6978,62,3150
6917,57,2860
6356,107,5386
7112,4,244
6980,167,8363
6482,75,3753
6482,76,3816
6749,35,1795
7055,503,25181
6346,40,2025
6792,0,12
7079,3,163
6683,0,35
6562,187,9360
6206,112,5640
6975,130,6539
7343,30,1508
7690,78,3929
7023,631,31564
6197,10,537
6197,43,2155
6686,31,1588
6822,30,1522
6970,50,2544
7532,7,395
6497,37,1863
6497,41,2087
6559,90,4503
6692,111,5567
7107,66,3308
7107,67,3368
7012,432,21616
7012,434,21720
7006,564,28240
6653,26,1341
7393,123,6181
7126,49,2494
6206,34,1729
7131,16,836
6683,69,3460
7021,209,10457
6025,45,2261
6911,69,3478
6911,71,3583
7001,282,14148
6901,164,8232
6589,41,2072
6589,42,2115
7461,58,2905
6332,91,4572
6332,94,4745
6502,19,976
6319,91,4566
6214,2,135
7521,13,689
6490,35,1792
6362,32,1601
7108,0,22
6506,28,1427
6122,77,3883
6977,37,1854
6991,192,9626
6945,35,1785
7126,46,2345
6341,116,5840
6683,141,7081
6426,129,6488
7327,117,5896
7492,5,299
6118,150,7538
7565,128,6427
7373,38,1927
7328,9,480
7004,418,20929
7049,1995,99787
6973,167,8367
7442,7,355
7143,10,501
7143,11,594
6404,137,6864
6805,195,9776
6859,129,6462
7522,81,4068
6955,98,4905
6917,23,1163
6615,142,7119
6930,49,2486
6562,102,5102
6562,107,5357
6562,150,7520
6544,80,4025
7055,97,4896
7013,116,5816
6921,182,9136
6917,77,3855
6507,193,9663
7488,2,118
7488,7,386
7079,76,3813
7079,77,3887
6786,35,1758
6783,232,11627
6747,28,1435
6656,26,1342
6783,182,9142
7054,1566,78348
6765,138,6943
6830,18,909
6837,114,5733
7459,43,2171
6633,10,510
7478,281,14081
6956,81,4065
7053,4,243
7010,320,16019
7010,324,16207
7023,274,13705
6497,8,419
6571,175,8762
7391,8,416
7004,1477,73898
7411,95,4773
7166,5,300
7049,349,17464
7021,288,14420
6565,41,2054
6933,55,2781
7497,182,9128
7497,187,9380
6672,5,278
6579,94,4730
6647,31,1590
6553,75,3781
6565,78,3909
6565,78,3924
6975,70,3528
6564,13,692
6423,142,7137
6826,76,3838
6338,29,1474
6338,39,1996
6840,82,4128
6664,93,4683
6421,1,97
6548,99,4981
6955,168,8436
6502,98,4916
6497,86,4330
7649,87,4351
6219,57,2868
7644,99,4975
6957,11,597
6813,127,6351
7018,659,32983
6349,0,21
7421,8,436
6969,188,9434
7464,4,237
6371,8,424
6478,126,6350
6974,25,1259
7699,22,1119
6680,9,456
6332,114,5742
7023,1116,55849
6918,83,4156
6949,47,2395
7054,1644,82229
7054,1645,82300
6216,74,3723
7502,51,2556
6885,74,3708
6591,168,8403
6591,168,8433
7302,157,7888
7400,192,9620
7018,444,22211
7373,19,989
6803,112,5648
6205,58,2930
7416,64,3214
6401,27,1363
6572,70,3515
6572,73,3654
6282,51,2587
7014,1386,69307
7014,1388,69434
7084,18,906
6630,134,6749
6611,110,5546
6371,37,1873
7522,47,2378
6749,202,10106
7003,114,5747
6957,122,6114
6957,124,6209
6957,126,6333
6440,200,10024
7017,1049,52499
6102,107,5353
6549,12,601
6542,182,9134
6797,25,1289
6797,29,1479
6052,45,2274
7327,81,4100
5436,81,4055
6404,98,4931
6404,106,5342
6050,50,2527
7003,1472,73632
6919,77,3857
6603,82,4134
7115,27,1364
7146,18,916
7095,25,1270
7385,82,4139
7014,168,8447
7165,23,1165
6991,136,6835
6991,136,6836
6991,143,7196
6663,130,6529
7079,70,3537
7079,71,3567
6569,24,1228
6663,221,11076
6768,69,3482
6921,120,6034
6482,126,6309
7023,1858,92945
6160,72,3633
7393,7,396
7145,2,126
6313,2,131
6206,67,3377
7020,822,41140
7054,1764,88207
7627,111,5551
7627,115,5753
7023,1163,58154
7049,1860,93042
6623,81,4070
7730,47,2375
6768,28,1414
5915,0,30
5915,2,103
7512,0,2
6339,83,4188
7012,95,4799
7400,119,6000
7517,19,962
6919,3,194
6919,7,381
6582,11,551
6901,112,5637
7001,1088,54415
6599,76,3842
6668,79,3971
7764,27,1351
7055,430,21545
7055,431,21584
7668,186,9319
7020,1116,55845
6098,119,5971
6027,46,2322
5911,67,3362
6932,159,7976
7115,13,690
6664,160,8006
6664,167,8393
7019,404,20239
6629,19,959
6551,74,3738
6564,56,2803
6176,83,4199
6176,85,4296
6176,85,4299
6410,88,4447
7328,36,1834
7025,406,20314
5930,6,336
7411,168,8448
6827,105,5300
7326,12,635
7136,5,277
6560,43,2187
6798,50,2501
6423,118,5908
7010,1489,74491
6963,71,3592
6303,86,4321
6031,56,2805
7383,26,1308
6831,84,4248
6198,72,3620
7012,1569,78452
7145,26,1320
6874,55,2761
7095,7,357
7020,141,7086
7049,569,28491
6837,100,5001
6160,47,2373
6160,47,2385
6404,23,1170
6507,25,1281
6813,100,5019
6749,219,10966
7515,1,79
6883,30,1512
6883,31,1557
6192,85,4263
7017,1127,56379
7017,1131,56570
6507,157,7866
6790,2,121
6666,28,1442
7020,201,10074
6631,61,3098
7090,7,392
6901,131,6555
7021,648,32439
7669,10,516
6507,170,8508
6953,63,3169
7107,49,2500
6832,43,2164
6487,79,3955
6487,88,4429
7442,129,6477
7051,25,1251
7295,92,4636
7491,138,6928
6311,70,3549
6311,70,3550
6663,50,2511
6811,30,1523
6977,53,2681
6805,8,442
7669,160,8039
6535,147,7387
7020,535,26760
7020,539,26974
6921,19,995
6787,54,2748
6888,81,4067
7017,295,14797
7403,36,1815
7459,28,1441
6573,50,2503
6640,162,8117
6620,153,7690
6921,80,4030
7003,176,8848
7715,15,800
7003,129,6498
7513,111,5600
7012,477,23898
6963,87,4356
6963,98,4914
7025,27,1361
7479,7,375
6785,225,11296
7008,1354,67741
6917,104,5227
6917,106,5347
6594,46,2321
7053,57,2852
5588,19,989
7716,94,4704
7716,94,4713
7349,55,2768
7014,1608,80406
7625,177,8855
7742,207,10385
6300,190,9530
7762,24,1227
6065,37,1899
7353,44,2217
7353,45,2281
7388,120,6038
7388,183,9167
5906,20,1038
7113,43,2164
6356,166,8317
7012,538,26909
7669,69,3499
7010,1685,84264
6310,2,112
6310,9,483
7648,32,1610
6382,70,3533
5935,69,3469
5935,69,3498
6322,17,863
6338,76,3836
7012,1472,73648
7574,74,3741
6350,141,7098
7649,62,3122
7012,114,5750
7012,119,5962
7307,42,2130
7049,829,41470
7492,56,2818
7298,39,1971
6756,63,3177
6683,133,6696
6683,139,6989
6478,95,4759
7020,1167,58376
7116,31,1598
7522,35,1775
6923,14,738
7008,974,48742
7146,72,3615
7501,77,3885
7017,1120,56006
6233,17,879
6923,132,6627
6667,14,718
7016,130,6527
7016,135,6797
7016,136,6843
7014,570,28508
6564,141,7054
7349,103,5186
6921,41,2061
6689,144,7238
7126,72,3609
6426,36,1837
7753,8,409
7753,9,484
7641,23,1159
5979,10,533
6030,110,5530
7334,99,4977
6224,112,5637
7654,43,2154
6936,180,9038
6801,182,9137
5966,63,3197
7054,899,44992
7505,60,3045
6324,103,5153
7295,19,984
7633,42,2112
7320,7,374
6787,78,3919
7436,156,7828
7012,1368,68434
7124,29,1467
6799,73,3677
7022,182,9134
7576,4,223
6981,39,1969
6231,117,5871
7665,13,696
7010,1638,81949
7003,909,45475
7026,272,13614
6908,123,6160
6922,20,1010
6922,25,1287
6772,23,1157
7023,115,5767
7392,30,1511
7392,34,1721
6355,29,1499
6836,62,3122
7001,694,34727
7001,694,34734
7371,175,8755
6535,220,11049
7003,280,14022
7123,3,163
6680,124,6243
7090,6,304
7491,78,3911
7457,289,14462
6480,80,4038
7128,33,1663
6859,186,9346
7740,35,1757
7764,89,4484
6324,116,5809
7512,28,1422
7668,9,474
6863,35,1793
7049,861,43094
7539,22,1147
6381,185,9293
6381,187,9389
5905,37,1875
6198,197,9880
5977,6,310
5977,6,327
6790,57,2859
7018,226,11350
7047,65,3274
5449,52,2602
6551,58,2924
6698,132,6608
7010,1303,65176
6830,230,11503
7127,2,132
6320,36,1836
7434,38,1902
7627,17,898
7085,79,3958
7085,63,3198
7627,92,4604
7014,1264,63212
6092,162,8140
6997,5,259
7004,978,48931
7528,155,7756
6999,3,178
6559,7,370
6559,35,1776
7054,1161,58079
7327,169,8458
7492,76,3805
7400,92,4601
6502,45,2280
5912,0,25
7397,21,1074
7502,60,3046
7017,1318,65929
7017,1319,65992
7017,1322,66150
7482,3,151
6438,28,1431
6882,160,8001
7142,38,1915
6779,77,3852
7749,9,493
7001,533,26694
7349,206,10309
7577,31,1565
6360,50,2543
7372,2,126
7165,17,887
7146,56,2813
5455,101,5068
7010,1052,52642
6649,42,2143
7113,47,2362
7442,148,7415
7486,76,3820
6835,76,3830
6122,89,4497
7013,24,1232
6773,145,7268
6773,241,12056
7682,38,1926
7022,96,4844
7001,834,41714
7018,709,35471
6974,66,3313
6037,18,909
7142,24,1224
7142,24,1249
6884,3,159
6359,20,1044
7411,21,1069
7055,148,7401
7724,189,9483
6304,6,329
7113,54,2717
7112,22,1102
7086,3,199
7004,1000,50002
6789,88,4418
6789,89,4454
7017,1216,60849
7017,1217,60854
6837,157,7865
6837,158,7932
6952,60,3014
6952,61,3084
7023,1681,84097
7398,33,1689
6647,39,1997
7145,49,2475
6879,155,7797
6642,43,2199
6974,4,219
6583,148,7443
6111,75,3775
7007,73,3685
7128,48,2425
7023,43,2167
7141,30,1524
7666,19,994
6785,2,122
7371,180,9028
6913,3,186
6690,106,5329
6777,35,1792
7058,18,911
7478,104,5235
7750,3,194
6318,96,4806
6318,97,4885
6318,100,5031
6286,163,8193
7020,918,45917
6025,10,547
7411,191,9551
6917,62,3124
7128,27,1367
7501,60,3012
7466,32,1642
6952,68,3432
6945,187,9366
7739,22,1101
6562,31,1564
7360,26,1323
7057,16,828
6998,59,2990
6789,12,622
6789,14,741
7017,742,37121
6811,13,656
7739,86,4315
6501,13,693
6982,23,1180
7023,589,29460
6972,69,3494
7560,22,1119
7346,55,2753
6404,180,9033
7021,681,34084
6947,35,1751
6977,83,4181
7139,26,1308
7142,49,2493
6942,41,2059
6942,58,2901
7055,356,17822
7096,6,338
7017,1706,85330
7017,1712,85642
7457,58,2902
6765,29,1472
7708,5,254
7744,62,3136
6483,92,4629
7107,63,3178
7546,71,3563
7084,78,3944
6340,136,6838
6969,217,10862
6973,189,9470
6103,93,4690
6288,153,7675
6288,154,7736
7017,583,29183
7017,591,29586
6467,113,5673
6508,18,918
7729,28,1446
6572,62,3140
6572,63,3172
7049,1374,68720
6959,166,8325
6959,170,8509
6567,12,631
6022,7,386
6874,98,4948
6544,69,3462
6879,58,2934
7014,57,2881
7512,19,973
6552,78,3912
7577,82,4116
7577,84,4237
7165,40,2001
5932,38,1932
6973,4,208
7327,135,6793
7012,927,46400
7108,34,1711
7408,102,5111
6355,6,317
6907,158,7932
6907,162,8129
5925,21,1057
7527,2,147
6957,235,11788
7019,240,12019
6801,101,5087
7020,1294,64717
6199,200,10035
7488,25,1279
6968,45,2286
6671,119,5975
7012,1114,55729
5983,41,2059
7562,20,1048
6410,180,9029
7018,101,5062
6978,84,4221
6830,210,10510
6312,132,6602
6546,62,3138
6937,29,1474
7352,17,887
5956,21,1059
7584,20,1015
6453,32,1643
7008,527,26377
7588,181,9054
7086,30,1513
7086,31,1574
6853,160,8045
7014,461,23100
6969,136,6835
7048,90,4540
7143,60,3039
6620,38,1919
6055,20,1008
7049,1389,69481
7049,1389,69500
6805,33,1695
7135,50,2504
7640,47,2362
6192,144,7227
6640,87,4376
7139,18,933
7699,212,10646
6811,211,10575
7356,8,402
7586,37,1872
7477,10,503
6571,44,2239
6571,45,2279
6981,76,3826
6840,94,4724
6964,71,3572
7020,1284,64230
6626,1,85
7018,260,13014
6670,49,2492
6785,21,1068
7115,45,2291
7132,20,1042
7023,401,20067
7021,443,22155
6431,74,3721
6344,37,1885
6431,31,1598
6182,67,3352
7391,160,8001
7391,162,8109
7054,756,37817
6303,46,2329
7146,42,2124
7146,43,2181
6886,19,967
7126,7,353
7584,3,155
6773,156,7816
6773,163,8199
6426,96,4840
5925,75,3786
6155,12,609
7049,1082,54136
6280,115,5766
6571,11,558
6571,13,680
7365,12,603
6766,62,3108
7004,880,44004
6647,132,6634
6647,139,6963
7371,149,7457
6369,134,6738
5941,36,1822
6765,165,8294
6793,6,319
7020,1260,63023
7017,791,39585
7054,1908,95436
6803,153,7654
6326,107,5361
6319,111,5566
7010,234,11745
7648,23,1180
6664,73,3699
7047,18,909
7486,9,463
6118,145,7298
7385,153,7665
7434,8,436
7136,53,2693
6510,74,3728
5983,31,1595
7116,35,1787
6958,77,3886
7623,41,2099
7055,106,5329
7054,1845,92288
7001,1050,52506
7373,34,1747
6777,14,705
6919,185,9254
6919,206,10313
7409,124,6222
7409,126,6318
7010,1359,67965
7478,83,4166
7724,130,6509
6668,87,4389
6795,21,1059
7004,1285,64261
6798,48,2425
6388,69,3489
6388,71,3564
7004,442,22144
5918,2,130
6220,3,190
6997,26,1301
6921,64,3243
6030,101,5084
7132,26,1332
7522,88,4436
7522,91,4583
5916,28,1409
6572,11,566
7079,64,3204
7079,65,3283
7003,723,36172
7012,958,47929
7117,16,815
7143,68,3402
6162,134,6740
7128,2,118
6441,1,66
7026,335,16800
7355,1,66
7355,1,97
5914,138,6919
7021,795,39797
7025,290,14530
7108,41,2086
7018,140,7009
6350,53,2687
6959,69,3453
6959,71,3592
6785,204,10218
6937,85,4293
6859,158,7930
7023,1933,96664
7023,1942,97145
7145,38,1945
6917,8,414
7017,1065,53282
6901,59,2957
7003,240,12042
6893,39,1986
7114,5,294
6798,175,8760
7507,66,3339
7131,79,3965
7586,11,554
6329,5,282
7124,8,441
7049,1785,89261
7699,131,6590
7139,45,2292
6410,18,935
6797,13,658
7634,141,7059
7634,141,7063
7023,885,44286
6698,111,5569
6035,6,304
6855,105,5260
7360,85,4268
7116,63,3198
7562,10,505
7388,0,26
6798,133,6669
5465,14,713
6285,39,1965
6105,45,2280
7528,231,11554
6102,25,1295
7143,52,2626
7491,37,1881
6594,6,309
7049,133,6687
7371,37,1865
7742,31,1595
6214,44,2233
6058,74,3715
6426,80,4014
6824,66,3348
6031,101,5097
6632,63,3185
7003,848,42418
6553,148,7409
6323,95,4786
6007,90,4542
7010,1032,51604
6110,67,3370
7016,174,8708
7729,166,8338
6548,78,3947
7315,12,644
7014,1407,70393
7021,517,25853
7334,0,45
7334,1,54
7059,45,2279
6596,134,6705
7099,4,216
7099,5,283
6975,221,11078
7018,316,15840
7018,321,16072
6752,68,3401
6594,15,770
6564,114,5741
6591,108,5404
7012,262,13133
7700,10,541
6853,22,1144
6766,21,1095
5971,115,5760
6881,22,1127
6341,63,3159
6969,3,162
6615,174,8719
7139,6,331
7388,97,4868
6756,98,4938
7054,1819,90979
6546,22,1143
7017,1002,50106
7017,1006,50315
6919,55,2754
6794,62,3143
5985,213,10659
7625,44,2245
7046,55,2797
6800,114,5723
6669,60,3040
7668,95,4776
6991,132,6637
7768,227,11367
7143,37,1861
7574,24,1246
6544,301,15062
6658,33,1652
6800,76,3833
7136,10,535
6857,9,488
6608,22,1143
6162,83,4198
7026,299,14954
7403,9,461
6497,127,6359
6318,23,1158
7010,46,2343
5953,7,379
6779,113,5668
7126,68,3447
6338,59,2976
7049,987,49370
6918,63,3180
6780,82,4136
6560,13,657
6963,34,1731
7726,0,35
6829,129,6460
7108,27,1380
7498,114,5719
7498,118,5903
6502,132,6609
7010,803,40182
7478,227,11368
6960,130,6506
6572,187,9361
7513,55,2799
6542,169,8457
7136,64,3210
7136,64,3230
7504,7,396
7498,259,12960
6882,90,4513
6379,195,9780
7326,96,4809
7107,53,2661
7019,521,26065
6488,16,816
6488,27,1355
6798,139,6951
6798,141,7072
6785,149,7455
6921,138,6950
7114,3,176
6367,62,3148
6553,25,1288
6553,29,1467
6553,31,1553
6138,12,619
6749,151,7591
6912,44,2201
6148,25,1276
6437,14,716
6437,14,719
6599,34,1726
6885,60,3041
7003,1199,59962
7003,1200,60005
6783,112,5643
6429,175,8751
6024,12,624
6803,54,2748
5906,126,6328
7010,692,34646
6348,44,2236
7455,5,266
7768,77,3859
7768,85,4295
7671,30,1516
6141,3,163
7134,25,1283
6098,50,2547
7718,41,2071
7001,458,22923
6311,87,4353
6311,95,4789
6063,39,1992
6063,40,2003
6185,16,835
6507,197,9857
6874,75,3758
6945,46,2302
6769,90,4538
7012,140,7030
6811,136,6841
7528,205,10270
6835,120,6039
6835,138,6948
6805,132,6633
7336,16,806
6457,25,1285
6953,166,8337
6616,101,5052
7373,70,3522
7373,76,3832
6336,112,5646
7473,66,3326
6468,128,6442
6888,42,2104
6888,44,2214
6575,62,3111
6427,13,691
7014,194,9727
7432,15,761
7669,150,7514
7644,230,11550
6468,143,7184
6484,10,548
7407,8,417
6865,68,3416
7131,46,2320
7114,6,312
7113,72,3620
6973,210,10501
6934,78,3927
6381,11,552
6786,152,7617
6288,69,3495
6634,72,3608
6933,21,1096
6933,26,1328
6377,39,1972
6964,90,4506
7349,196,9828
7382,1,95
6052,31,1555
6149,160,8012
6991,26,1322
7440,6,318
5994,16,839
7694,179,8972
7123,27,1396
7054,748,37444
7054,752,37613
7025,474,23743
7019,576,28841
7003,1235,61766
7573,60,3047
7126,5,283
7007,102,5119
7557,91,4570
7557,102,5130
6632,65,3253
7499,25,1277
7378,160,8044
6922,169,8468
6690,67,3377
7001,307,15375
6098,136,6806
6792,47,2359
6566,34,1716
6566,45,2255
7025,382,19116
6985,51,2561
7008,1179,58967
7007,139,6989
6407,130,6523
6765,123,6190
7107,46,2313
7444,45,2297
6467,80,4040
7565,172,8623
7054,1905,95276
6483,50,2550
6653,138,6920
7014,809,40457
7079,22,1112
6030,7,393
7507,207,10379
7006,207,10381
7010,257,12867
6362,15,778
7414,3,174
6119,1,59
7012,1488,74407
6665,22,1143
6665,22,1150
6914,3,193
6989,34,1735
6989,34,1745
6953,186,9336
6544,17,881
7017,196,9849
6933,8,435
6562,198,9935
7371,159,7981
6162,173,8672
5900,9,491
6967,56,2845
7054,244,12240
7389,35,1751
7023,1745,87271
6835,19,999
6871,92,4630
6671,126,6313
6934,29,1490
6600,112,5602
6964,64,3216
6964,80,4034
6284,47,2390
7710,72,3625
7018,308,15441
7764,21,1069
6882,240,12036
6575,23,1189
6748,222,11140
7084,29,1473
6959,2,140
6959,3,189
7657,47,2373
6544,163,8181
6835,104,5249
6894,78,3910
6517,27,1400
7713,40,2008
7502,149,7482
6206,78,3943
6432,10,523
7400,77,3897
7487,146,7343
5966,117,5858
5966,25,1275
7302,95,4777
7143,4,208
6572,56,2819
6572,56,2838
7008,725,36288
6111,24,1246
7690,57,2893
6938,17,892
6957,188,9412
7012,1714,85721
7012,1720,86050
7014,1462,73120
6939,112,5649
6565,118,5918
6106,93,4656
6528,66,3344
6528,71,3576
6144,3,152
7134,66,3344
6572,115,5758
5933,195,9788
7014,113,5668
7014,114,5733
7623,78,3940
6622,4,229
7728,18,924
6658,63,3179
6957,110,5533
6318,94,4736
6908,70,3506
6813,221,11072
6813,222,11102
6468,33,1695
7633,250,12522
7021,27,1367
6036,50,2533
7107,76,3812
7107,76,3817
6783,91,4594
6783,95,4764
6621,20,1043
6621,27,1400
7491,160,8005
7528,142,7111
7371,100,5021
7371,104,5238
7022,163,8177
7003,252,12603
6919,34,1749
6666,181,9089
7315,18,945
7055,58,2948
6854,77,3898
6894,96,4802
7517,106,5348
7385,136,6847
6080,162,8131
6564,72,3611
5896,36,1823
7144,60,3014
6021,167,8400
7008,1230,61502
7023,211,10554
7001,1181,59080
7001,1182,59109
6300,15,784
6978,71,3575
5953,23,1158
7546,206,10304
6091,166,8315
6922,84,4216
6922,92,4634
7295,58,2948
6226,86,4306
6853,57,2893
7135,70,3543
6320,16,836
6303,44,2214
6906,7,370
7409,87,4399
7010,1170,58516
6423,170,8501
6616,129,6456
6046,4,245
7019,63,3165
6921,161,8078
7705,42,2134
6837,233,11651
6837,237,11896
6439,46,2348
7010,1506,75336
6334,45,2294
6901,40,2023
7108,49,2463
6582,38,1914
7131,41,2065
7019,490,24528
7132,12,612
6973,22,1131
6871,139,6959
6123,127,6384
7012,1604,80208
7025,387,19363
7014,1086,54313
6027,91,4574
7142,18,917
6955,132,6630
7495,32,1629
6787,136,6814
7084,12,618
5925,116,5811
5925,149,7471
7008,350,17540
7008,353,17687
7014,1177,58873
5982,46,2342
7113,58,2933
6785,61,3092
6301,50,2548
6766,107,5371
7014,350,17525
6882,40,2030
5455,55,2769
6381,43,2176
6381,51,2569
6106,80,4046
7003,1602,80118
7712,32,1645
7049,1484,74230
7049,1484,74240
7012,411,20555
7131,14,720
6544,248,12448
6937,12,624
7690,17,873
6217,107,5353
6812,72,3621
7116,76,3827
7025,363,18158
6763,158,7927
6763,158,7948
6763,173,8666
7503,59,2985
6160,25,1278
7116,50,2516
6773,25,1270
6801,24,1215
6776,152,7628
7729,34,1737
7099,2,101
6078,74,3713
6565,122,6113
7019,472,23606
6173,93,4667
6298,160,8033
7017,625,31268
6261,13,696
6907,191,9585
6173,141,7096
6285,104,5249
6544,166,8339
6408,47,2389
6906,18,944
6906,24,1202
7017,1536,76830
7055,276,13833
7112,45,2272
6634,134,6707
6634,144,7216
6647,222,11117
7302,146,7306
6854,87,4353
7128,54,2739
6508,40,2029
6853,113,5659
6666,50,2537
6639,54,2740
6942,32,1628
6510,33,1667
6766,26,1322
6766,34,1705
6950,46,2302
6812,88,4428
6794,18,904
6794,21,1061
6769,7,394
6917,210,10507
7049,1435,71761
6376,123,6169
7633,267,13356
6837,9,452
6805,86,4326
7128,32,1629
7085,72,3612
6826,56,2847
6932,44,2217
6565,135,6765
6598,84,4232
7057,17,883
7134,7,380
6637,39,1994
7397,17,867
7498,125,6291
7558,10,521
7699,37,1858
7388,41,2061
7019,71,3581
6634,87,4361
6599,53,2668
7326,52,2605
7667,35,1798
7352,13,668
6954,15,758
6378,15,782
7010,771,38568
6773,0,12
7059,72,3628
6956,203,10159
6956,207,10354
5990,57,2888
6343,111,5591
6404,146,7344
5960,61,3060
6799,64,3225
7055,455,22795
5906,27,1390
6168,169,8455
6698,41,2053
6339,4,202
6980,128,6437
7095,16,825
7079,21,1084
6664,205,10282
7544,33,1682
7544,35,1800
7012,101,5087
7669,165,8254
6786,79,3993
6530,31,1572
6429,94,4716
6332,71,3553
6828,129,6468
6959,192,9641
6487,146,7305
7293,14,730
6231,66,3313
7108,65,3282
6478,61,3086
6490,99,4993
6427,38,1947
5977,141,7084
6666,162,8133
7638,20,1011
7638,21,1058
6190,106,5342
6527,54,2710
7014,400,20026
7049,66,3338
6043,17,892
6559,27,1396
7403,17,878
7485,29,1491
7485,31,1552
6989,12,647
7007,129,6471
7644,49,2494
7018,328,16447
6544,291,14594
6339,164,8209
6410,110,5508
6687,12,628
7131,48,2439
7131,49,2471
7128,51,2591
7008,542,27104
6341,121,6095
7004,690,34522
7012,1624,81246
6600,164,8203
6043,111,5592
6043,114,5739
6194,8,429
5969,22,1115
7014,1680,84014
7020,1646,82333
6303,7,391
6304,196,9836
7727,71,3590
7727,74,3745
6438,7,400
7290,46,2340
7135,25,1270
6022,133,6670
7461,11,587
6665,5,274
6350,96,4807
7020,203,10176
6520,11,595
7020,499,24988
7461,70,3504
7461,70,3522
6969,54,2736
6363,0,50
7143,67,3371
7143,67,3393
6895,15,782
5996,11,577
7054,143,7174
7765,7,367
6949,61,3096
6945,106,5336
6787,200,10040
7130,10,516
7130,11,553
7012,421,21051
6776,81,4086
6915,215,10765
6382,102,5150
6609,79,3963
7107,25,1270
7107,26,1319
7008,124,6219
6955,46,2342
7406,26,1313
7054,956,47840
6332,60,3005
6043,32,1613
7023,1289,64467
7409,77,3859
6386,1,66
7625,180,9028
6336,173,8670
5977,120,6033
6565,222,11118
7471,32,1637
6984,46,2330
7057,46,2329
6802,8,431
6549,64,3239
6589,15,776
5933,175,8774
7139,33,1683
6811,42,2131
7474,132,6638
6176,14,737
7059,43,2153
7008,1357,67883
7008,1361,68092
6887,19,992
6887,20,1039
6829,187,9353
6280,76,3823
7021,9,451
7117,14,738
7004,333,16697
7004,334,16734
7573,46,2301
7371,197,9869
6327,87,4382
6528,90,4527
7146,60,3010
6687,32,1635
6180,15,799
7492,13,681
7293,35,1760
7007,37,1880
6573,72,3618
6908,138,6948
7146,27,1386
7018,152,7635
6583,4,235
7017,1108,55450
7017,1113,55689
7021,437,21882
7144,48,2428
7144,48,2448
7132,9,451
7469,18,924
6588,4,240
6914,12,626
7145,46,2310
6765,128,6443
6765,134,6722
7011,75,3798
7004,435,21788
6836,43,2198
7126,42,2127
7020,933,46677
7020,936,46821
6686,69,3491
6350,116,5833
6829,30,1536
7057,9,451
6300,67,3392
6440,139,6966
6440,142,7102
6162,110,5544
6354,64,3247
6871,199,9985
7563,21,1096
7049,590,29529
6788,24,1217
7055,609,30463
6501,31,1599
7059,54,2710
5947,179,8964
7014,11,583
7142,43,2193
7079,36,1823
6785,158,7923
6594,105,5289
6829,102,5150
6549,127,6385
7371,221,11066
6420,62,3113
6168,82,4136
6611,57,2857
7707,11,584
