run_number,subrun_number,event_number,signal_score,entry_number,n_pixels
7001,916,45840,0.006458527874201536,0.0,2413.0
7016,378,18939,0.0028322560247033834,1.0,1470.0
7017,644,32240,0.05067209526896477,2.0,1446.0
7017,1674,83722,0.00034290325129404664,3.0,5762.0
7017,1674,83743,0.0029968610033392906,4.0,179.0
7017,1022,51131,0.006803300231695175,5.0,1119.0
7016,385,19252,0.4307156205177307,6.0,123.0
7112,25,1277,0.007361255586147308,7.0,4039.0
7001,1145,57254,0.00040301334229297936,8.0,586.0
7017,657,32867,0.8434435725212097,9.0,439.0
7014,1748,87402,0.009142054244875908,10.0,2085.0
7016,131,6582,0.016472477465867996,11.0,1918.0
7012,1639,81969,0.004582021851092577,12.0,164.0
7017,1345,67269,0.052682243287563324,13.0,296.0
7016,133,6659,0.00947145838290453,14.0,1753.0
7017,731,36561,0.009846276603639126,15.0,1434.0
7017,1348,67405,0.0004884845693595707,16.0,1328.0
7017,1348,67429,0.0022785563487559557,17.0,2331.0
7020,111,5573,0.013355600647628307,18.0,1613.0
7020,288,14410,0.0021816438529640436,19.0,2378.0
7014,1649,82452,0.00532223517075181,20.0,1222.0
7014,1649,82459,0.0061781988479197025,21.0,460.0
7014,1649,82485,0.005070790648460388,22.0,107.0
7016,376,18806,0.017253074795007706,23.0,369.0
7016,376,18816,0.38125529885292053,24.0,464.0
7001,602,30129,0.0005675277207046747,25.0,3023.0
7012,1308,65441,0.9335402846336365,26.0,1967.0
7001,776,38826,0.002857184736058116,27.0,1853.0
7017,778,38917,0.007883040234446526,28.0,1599.0
7017,48,2409,0.023429114371538162,29.0,1456.0
7017,1672,83647,0.00929933600127697,30.0,751.0
7011,66,3305,0.0068186502903699875,31.0,1286.0
7012,1297,64872,0.015655027702450752,32.0,413.0
7012,1297,64889,0.2490556538105011,33.0,607.0
7012,1297,64899,0.020334547385573387,34.0,75.0
7020,267,13388,0.03821627050638199,35.0,2156.0
7017,1065,53282,0.020376939326524734,36.0,1012.0
7017,446,22345,0.009777761995792389,37.0,1562.0
7001,885,44259,0.0008907999144867063,38.0,3251.0
7017,1478,73933,0.014377097599208355,39.0,1438.0
7014,1699,84991,0.030792413279414177,40.0,2619.0
7017,9,491,0.007889356464147568,41.0,3284.0
7016,307,15376,0.029203373938798904,42.0,481.0
7020,390,19550,0.015284879133105278,43.0,165.0
7017,982,49150,0.0005779407802037895,44.0,1358.0
7013,92,4632,0.010613554157316685,45.0,3583.0
7011,129,6470,0.026186347007751465,46.0,1128.0
7011,129,6493,0.005882869940251112,47.0,496.0
7001,1005,50293,0.013807820156216621,48.0,4076.0
7020,525,26276,0.008104524575173855,49.0,1733.0
7017,1742,87120,0.004579042550176382,50.0,1644.0
7017,1009,50454,0.07358082383871078,51.0,2399.0
7017,1009,50490,0.005528661888092756,52.0,2973.0
7017,1009,50498,0.016011498868465424,53.0,3246.0
7113,57,2859,0.025789590552449226,54.0,511.0
7001,1129,56456,0.014769982546567917,55.0,464.0
7001,55,2800,0.0002864812850020826,56.0,2856.0
7017,966,48328,0.9874792695045471,57.0,920.0
7017,187,9391,4.7832691052462906e-06,58.0,2601.0
7001,1039,51977,0.017690377309918404,59.0,728.0
7001,1039,51982,0.012171677313745022,60.0,820.0
7001,507,25366,0.02795545384287834,61.0,1476.0
7011,286,14310,0.002617852995172143,62.0,2126.0
7017,323,16175,0.004276502877473831,63.0,2486.0
7017,323,16177,0.23928973078727722,64.0,1108.0
7020,121,6083,0.016211682930588722,65.0,66.0
7001,220,11003,0.6790027022361755,66.0,751.0
7014,1424,71208,0.027354614809155464,67.0,101.0
7017,1223,61156,0.003956412430852652,68.0,979.0
7017,492,24646,0.05570370331406593,69.0,948.0
7017,1549,77470,0.004877278581261635,70.0,441.0
7012,1379,68953,0.03198796510696411,71.0,1110.0
7012,1379,68964,6.924718036316335e-05,72.0,2807.0
7001,1150,57533,7.836246368242428e-05,73.0,1241.0
7017,568,28433,0.01709131710231304,74.0,2604.0
7017,759,37957,0.02230733260512352,75.0,2466.0
7017,759,37974,0.004521489609032869,76.0,619.0
7017,988,49415,0.019266750663518906,77.0,2361.0
7017,988,49423,0.014608227647840977,78.0,2693.0
7001,938,46915,0.05913972854614258,79.0,1024.0
7017,451,22600,0.009814098477363586,80.0,771.0
7017,1208,60412,0.02942565642297268,81.0,3018.0
7017,28,1435,0.0007353551918640733,82.0,821.0
7017,329,16485,0.006198650225996971,83.0,1469.0
7001,1159,57961,0.022897852584719658,84.0,621.0
7017,1373,68700,0.5540816187858582,85.0,338.0
7016,264,13238,0.015052289701998234,86.0,252.0
7020,213,10681,7.304752216441557e-05,87.0,741.0
7017,115,5751,0.01343969814479351,88.0,2183.0
7017,344,17216,0.14474086463451385,89.0,2167.0
7001,208,10404,0.03623378276824951,90.0,308.0
7016,247,12392,0.015212612226605415,91.0,2818.0
7020,524,26244,0.10374456644058228,92.0,1660.0
7017,61,3051,0.002210150705650449,93.0,1411.0
7017,588,29450,0.014436023309826851,94.0,3344.0
7017,827,41379,0.008885743096470833,95.0,3387.0
7014,994,49739,0.00438011484220624,96.0,7461.0
7017,1180,59042,0.0011415242915973067,97.0,812.0
7014,1296,64812,0.009776076301932335,98.0,1068.0
7014,1653,82662,0.2949216365814209,99.0,2417.0
7017,60,3017,0.003246179549023509,100.0,967.0
7017,976,48850,0.0015598107129335403,101.0,400.0
7011,22,1102,0.0005690516554750502,102.0,3057.0
7017,1578,78944,0.05155227705836296,103.0,264.0
7017,1236,61828,0.04227737337350845,104.0,844.0
7001,353,17678,0.09465982764959335,105.0,693.0
7001,353,17687,0.025481346994638443,106.0,2058.0
7017,1002,50106,0.004017914645373821,107.0,3409.0
7017,1002,50108,0.0029084987472742796,108.0,1810.0
7013,28,1413,0.009606407023966312,109.0,549.0
7017,51,2572,0.0909801498055458,110.0,417.0
7017,51,2588,0.0006756999064236879,111.0,536.0
7020,1901,95065,0.037740085273981094,112.0,1961.0
7017,420,21020,0.012679369188845158,113.0,181.0
7003,1586,79336,0.0021266655530780554,114.0,397.0
7020,382,19150,0.055282384157180786,115.0,640.0
7017,360,18001,0.0035609707701951265,116.0,1490.0
7017,1283,64161,0.048088233917951584,117.0,1620.0
7017,1164,58246,0.03012358583509922,118.0,616.0
7012,1742,87123,0.022743836045265198,119.0,1056.0
7014,1561,78064,0.0007163200643844903,120.0,2498.0
7014,1561,78082,0.0039338706992566586,121.0,262.0
7020,46,2305,0.0002607556525617838,122.0,2017.0
7017,732,36643,0.01260726060718298,123.0,2782.0
7014,1495,74775,0.030490104109048843,124.0,667.0
7017,1492,74635,0.25676852464675903,125.0,1671.0
7017,1624,81223,0.02678508311510086,126.0,1046.0
7017,631,31594,0.0019386430503800511,127.0,3579.0
7017,524,26219,0.06478317081928253,128.0,1322.0
7017,524,26236,0.008328130468726158,129.0,1479.0
7020,103,5192,0.030935050919651985,130.0,2722.0
7001,825,41259,0.0025319913402199745,131.0,598.0
7014,1113,55668,0.05857253819704056,132.0,1684.0
7003,1565,78288,8.554923260817304e-05,133.0,236.0
7020,64,3206,0.01196991465985775,134.0,1482.0
7020,64,3221,0.28488659858703613,135.0,953.0
7017,1029,51485,0.003244341118261218,136.0,2583.0
7016,349,17472,0.00981998909264803,137.0,229.0
7011,39,1979,0.0055309743620455265,138.0,1746.0
7017,698,34924,3.5169785405742005e-05,139.0,730.0
7016,343,17197,0.0027870461344718933,140.0,452.0
7016,9,490,0.0027924426831305027,141.0,2283.0
7020,19,973,0.001956608146429062,142.0,3935.0
7013,226,11339,0.16815222799777985,143.0,596.0
7016,309,15489,0.00022090460697654635,144.0,4702.0
7020,115,5784,0.007396559230983257,145.0,276.0
7020,284,14240,0.008680297993123531,146.0,827.0
7013,159,7988,0.05336816981434822,147.0,590.0
7017,1521,76067,0.010845205746591091,148.0,1137.0
7020,414,20745,0.004898922983556986,149.0,838.0
7017,417,20891,0.011221729218959808,150.0,4258.0
7001,869,43466,0.0037213389296084642,151.0,819.0
7011,28,1433,0.00039234483847394586,152.0,419.0
7017,1146,57327,0.009440208785235882,153.0,1963.0
7001,1072,53613,0.004128747619688511,154.0,2230.0
7017,703,35179,0.00410181051120162,155.0,3476.0
7017,341,17072,0.013890068978071213,156.0,1528.0
7017,463,23182,0.9576048851013184,157.0,811.0
7012,1322,66146,0.00610381318256259,158.0,1726.0
7017,1589,79494,0.07904316484928131,159.0,1009.0
7020,278,13940,0.04921984672546387,160.0,392.0
7020,423,21175,0.025884035974740982,161.0,3342.0
7014,1450,72512,0.013007590547204018,162.0,480.0
7001,685,34252,0.05390804260969162,163.0,388.0
7017,1667,83356,0.0033451681956648827,164.0,402.0
7017,1667,83363,0.02181065082550049,165.0,525.0
7020,232,11615,0.0009498739964328706,166.0,1543.0
7017,1434,71748,0.004313051234930754,167.0,890.0
7017,1099,54981,0.0011261312756687403,168.0,243.0
7020,465,23287,0.006076122634112835,169.0,1063.0
7003,1509,75467,0.005551059264689684,170.0,749.0
7020,61,3055,0.01039060391485691,171.0,2435.0
7020,61,3096,0.6839714050292969,172.0,255.0
7017,1031,51553,0.0006895298138260841,173.0,1134.0
7017,1031,51573,0.00029468449065461755,174.0,2871.0
7017,1031,51595,0.0117427296936512,175.0,659.0
7017,871,43597,0.0010464650113135576,176.0,541.0
7016,249,12478,0.29427796602249146,177.0,1043.0
7017,934,46706,0.07213238626718521,178.0,1418.0
7017,712,35643,0.05931074544787407,179.0,849.0
7017,6,324,0.021673711016774178,180.0,1353.0
7017,348,17420,0.022023947909474373,181.0,868.0
7017,319,15982,0.0006930144154466689,182.0,415.0
7017,1163,58154,0.008806017227470875,183.0,1991.0
7011,107,5392,0.004313207231462002,184.0,521.0
7012,1167,58357,0.0007596434443257749,185.0,1244.0
7016,60,3044,0.00011553421791177243,186.0,3637.0
7020,32,1601,0.006703964434564114,187.0,2118.0
7013,203,10184,0.0006102953338995576,188.0,1417.0
7001,892,44613,0.0006522543262690306,189.0,1234.0
7011,179,9000,0.0023103083949536085,190.0,2511.0
7017,449,22485,0.005979069042950869,191.0,2714.0
7017,1604,80241,0.014521905221045017,192.0,680.0
7001,372,18639,0.00010222945275017992,193.0,4268.0
7017,1287,64369,0.01700083538889885,194.0,1233.0
7017,154,7702,0.04987271502614021,195.0,58.0
7017,154,7705,0.0062902867794036865,196.0,3234.0
7001,795,39753,0.10049983859062195,197.0,3917.0
7001,574,28722,0.01890343241393566,198.0,962.0
7001,574,28748,0.008236612193286419,199.0,1077.0
7013,158,7932,0.0010623731650412083,200.0,237.0
7001,1066,53311,0.0011374630266800523,201.0,975.0
7001,695,34779,0.0022333390079438686,202.0,1546.0
7016,266,13347,0.009631073102355003,203.0,1698.0
7017,1093,54668,0.012291236780583858,204.0,1232.0
7017,458,22947,0.0013668884057551622,205.0,190.0
7011,307,15358,0.03165609389543533,206.0,1411.0
7011,307,15365,0.009518821723759174,207.0,658.0
7020,434,21745,0.0663214847445488,208.0,1742.0
7020,464,23239,0.019339650869369507,209.0,3002.0
7020,49,2483,0.02245917171239853,210.0,3271.0
7020,347,17387,0.018825244158506393,211.0,1200.0
7016,279,13979,0.02290351502597332,212.0,298.0
7017,1571,78571,0.001675195642746985,213.0,701.0
7017,1097,54899,0.02963879518210888,214.0,694.0
7014,1264,63214,0.06261398643255234,215.0,939.0
7020,333,16657,0.019391700625419617,216.0,3566.0
7001,992,49637,0.011072802357375622,217.0,4134.0
7016,40,2023,0.4235365092754364,218.0,2754.0
7020,239,11994,0.016112683340907097,219.0,521.0
7017,925,46287,0.041666582226753235,220.0,282.0
7017,1453,72695,0.00014598711277358234,221.0,1477.0
7003,1381,69056,0.006243622396141291,222.0,1105.0
7017,994,49701,0.012989065609872341,223.0,323.0
7001,1170,58527,0.008796953596174717,224.0,2479.0
7011,181,9064,0.014256708323955536,225.0,1553.0
7017,1369,68477,0.11819048225879669,226.0,1611.0
7014,1729,86499,0.34012696146965027,227.0,16405.0
7001,1087,54375,0.013771038502454758,228.0,3303.0
7017,81,4077,0.014107756316661835,229.0,1228.0
7017,81,4080,0.01707177422940731,230.0,2857.0
7001,1134,56746,0.026189422234892845,231.0,2697.0
7017,1422,71139,0.01627800241112709,232.0,270.0
7017,454,22744,0.003958194050937891,233.0,1202.0
7020,201,10074,0.0004182211705483496,234.0,2410.0
7017,520,26017,0.005305852275341749,235.0,1481.0
7016,399,19959,0.05051127448678017,236.0,1813.0
7013,106,5346,0.06434938311576843,237.0,680.0
7020,519,25993,0.2212291657924652,238.0,156.0
7001,1144,57238,0.009549684822559357,239.0,148.0
7017,1258,62910,0.000317312398692593,240.0,1012.0
7017,1258,62915,0.04655584692955017,241.0,2732.0
7017,1230,61520,0.02340080589056015,242.0,278.0
7020,252,12623,0.001141205197200179,243.0,748.0
7011,188,9442,0.001179940882138908,244.0,1501.0
7013,165,8295,0.008232242427766323,245.0,1334.0
7012,1737,86862,0.657943844795227,246.0,1380.0
7017,1701,85059,0.0016461742343381047,247.0,2500.0
7017,1701,85097,0.00471195112913847,248.0,1429.0
7011,258,12901,0.0031689314637333155,249.0,256.0
7017,1681,84064,0.0014013653853908181,250.0,498.0
7017,1681,84074,0.004173976834863424,251.0,2652.0
7014,1239,61969,0.0005854392657056451,252.0,1930.0
7003,1631,81560,0.0029331673868000507,253.0,3737.0
7017,1185,59271,2.911635601776652e-05,254.0,1157.0
7017,1590,79521,0.011557871475815773,255.0,165.0
7016,127,6393,0.06731734424829483,256.0,583.0
6999,46,2336,0.006577069405466318,257.0,351.0
7115,43,2167,0.003601017175242305,258.0,4934.0
7020,43,2162,0.25238028168678284,259.0,2177.0
7017,1553,77656,1.527486165286973e-05,260.0,2100.0
7017,946,47329,0.9156826138496399,261.0,3327.0
7017,630,31529,0.011380464769899845,262.0,1986.0
7020,45,2272,0.024566104635596275,263.0,1307.0
7017,496,24802,0.019312525168061256,264.0,1889.0
7016,100,5018,0.01487345527857542,265.0,1203.0
7016,100,5034,0.14760205149650574,266.0,1084.0
7016,100,5047,0.00201979442499578,267.0,2962.0
7017,89,4451,0.006540367379784584,268.0,917.0
7020,405,20299,0.020071858540177345,269.0,1334.0
7017,1394,69711,0.007552979048341513,270.0,3783.0
7017,472,23610,0.0044130682945251465,271.0,2029.0
7020,273,13687,0.04210711270570755,272.0,1148.0
7011,96,4848,0.00010452065180288628,273.0,2112.0
7017,927,46364,0.02696075476706028,274.0,540.0
7017,776,38809,0.05052279308438301,275.0,2851.0
7001,747,37400,0.14896225929260254,276.0,67.0
7011,198,9920,0.0021541202440857887,277.0,3042.0
7016,101,5051,0.005171115510165691,278.0,2609.0
7011,103,5170,0.00012470211368054152,279.0,2322.0
7001,514,25730,0.0028188852593302727,280.0,1819.0
7020,25,1273,0.004511178005486727,281.0,1029.0
7001,663,33199,0.01532675139605999,282.0,3316.0
7020,413,20679,0.13983899354934692,283.0,439.0
7017,1712,85618,0.00213968800380826,284.0,1876.0
7017,1712,85642,0.027484534308314323,285.0,164.0
7017,30,1515,0.040333352982997894,286.0,1888.0
7017,1187,59388,0.00022388057550415397,287.0,4073.0
7020,271,13560,0.02314671128988266,288.0,2348.0
7020,271,13597,0.027379624545574188,289.0,2644.0
7014,1375,68795,0.12855197489261627,290.0,592.0
7017,893,44690,0.12504668533802032,291.0,190.0
7017,893,44698,0.0002664230123627931,292.0,636.0
7017,428,21406,0.010890446603298187,293.0,2823.0
7017,392,19635,0.004947424866259098,294.0,195.0
7017,672,33606,0.05192594975233078,295.0,813.0
7017,1644,82208,0.040944021195173264,296.0,158.0
7017,1644,82243,0.773209810256958,297.0,129.0
7020,194,9749,0.026843762025237083,298.0,1440.0
7001,335,16775,0.0008088135509751737,299.0,1434.0
7016,129,6485,0.0014684811467304826,300.0,2026.0
7017,313,15683,0.002377881668508053,301.0,3793.0
7017,333,16653,0.008083178661763668,302.0,1587.0
7017,333,16656,0.015008528716862202,303.0,1612.0
7017,325,16277,0.0075701274909079075,304.0,617.0
7020,402,20146,0.004743621684610844,305.0,2375.0
7016,253,12655,0.0004564244591165334,306.0,3218.0
7017,505,25288,0.009147822856903076,307.0,1948.0
7011,141,7053,0.031097305938601494,308.0,623.0
7016,292,14614,0.03886399790644646,309.0,5570.0
7016,47,2390,0.004851373378187418,310.0,1040.0
7017,1106,55322,0.0009991831611841917,311.0,2978.0
7017,1269,63499,0.1367972493171692,312.0,819.0
7001,1049,52456,0.0012805131264030933,313.0,263.0
7020,48,2422,0.0007640760159119964,314.0,1736.0
7020,324,16209,0.018300747498869896,315.0,1548.0
7017,645,32253,0.004120256751775742,316.0,1122.0
7017,645,32297,0.0817883238196373,317.0,1219.0
7020,218,10920,0.04782155156135559,318.0,1001.0
7020,154,7710,0.012533861212432384,319.0,856.0
7017,204,10223,0.014522128738462925,320.0,2833.0
7017,1506,75350,0.03640349581837654,321.0,6651.0
7017,456,22811,0.05703872814774513,322.0,635.0
7017,1330,66518,0.10530773550271988,323.0,656.0
7020,472,23612,0.005032540298998356,324.0,1534.0
7020,309,15499,0.00013305526226758957,325.0,2225.0
7020,116,5820,0.00816182792186737,326.0,437.0
7017,359,17959,0.009044189006090164,327.0,1671.0
7012,1424,71220,0.0771351009607315,328.0,3853.0
7014,838,41914,0.03001190535724163,329.0,464.0
7017,0,12,0.00013898476026952267,330.0,2565.0
7017,1601,80059,0.057045213878154755,331.0,927.0
7017,1601,80090,0.015557467006146908,332.0,2126.0
7001,1106,55328,0.010824942961335182,333.0,2080.0
7017,1294,64745,0.012016280554234982,334.0,1723.0
7001,967,48353,0.00043949068640358746,335.0,837.0
7020,359,17964,0.04134174436330795,336.0,1407.0
7020,359,17969,0.013428639620542526,337.0,556.0
7020,167,8371,0.027716228738427162,338.0,263.0
7017,1441,72093,0.2169559746980667,339.0,2340.0
7017,1595,79777,0.04565128684043884,340.0,35.0
7003,1311,65581,0.028981005772948265,341.0,2077.0
7020,106,5328,0.018486488610506058,342.0,1878.0
7017,1420,71001,0.043389443308115005,343.0,451.0
7012,1386,69321,0.03763248398900032,344.0,3374.0
7001,307,15375,0.014132149517536163,345.0,1539.0
7017,339,16982,0.8965042233467102,346.0,1045.0
7020,417,20897,0.1410287320613861,347.0,1952.0
7017,1697,84864,0.024500692263245583,348.0,1127.0
7017,1366,68333,0.025291332975029945,349.0,2140.0
7017,1212,60618,0.005560635589063168,350.0,428.0
7017,538,26932,0.43425989151000977,351.0,2902.0
7017,72,3640,0.024596355855464935,352.0,3375.0
7017,847,42373,0.0022645245771855116,353.0,454.0
7017,847,42384,0.009198286570608616,354.0,1627.0
7001,979,48957,0.015529122203588486,355.0,981.0
7001,1188,59450,0.9734169840812683,356.0,723.0
7020,354,17720,0.030856268480420113,357.0,1417.0
7017,883,44175,0.02398088201880455,358.0,1254.0
7014,1515,75758,0.0008497738162986934,359.0,3968.0
7017,1511,75556,0.054816290736198425,360.0,139.0
7017,1511,75563,0.012018985114991665,361.0,2978.0
7001,284,14227,0.004959604237228632,362.0,3286.0
7001,284,14230,0.00904156919568777,363.0,2584.0
7017,121,6073,0.001895187422633171,364.0,1033.0
7017,121,6074,0.02325424551963806,365.0,470.0
7020,238,11942,0.0032274199184030294,366.0,1342.0
7017,1587,79378,0.035092808306217194,367.0,1457.0
7017,410,20530,0.0023950827307999134,368.0,3074.0
7016,235,11796,0.01098929438740015,369.0,820.0
7020,442,22144,0.021671272814273834,370.0,1159.0
7020,442,22148,0.23694582283496857,371.0,1167.0
7001,878,43919,0.018867921084165573,372.0,2477.0
7003,1403,70162,0.03875620290637016,373.0,456.0
7020,119,5986,0.02103707753121853,374.0,604.0
7016,80,4016,0.9667701125144958,375.0,514.0
7016,86,4337,0.008336656726896763,376.0,1206.0
7016,95,4794,0.01604291796684265,377.0,100.0
7116,2,114,0.0032047524582594633,378.0,2509.0
7013,222,11121,0.014020973816514015,379.0,1097.0
7017,579,28965,0.17532935738563538,380.0,354.0
7011,143,7175,0.03351246193051338,381.0,1839.0
7011,143,7178,0.0017712418921291828,382.0,3609.0
7011,143,7181,0.018171079456806183,383.0,1867.0
7017,1706,85330,0.05590969696640968,384.0,1084.0
7112,9,456,0.01903926394879818,385.0,2178.0
7020,47,2373,0.0049606868997216225,386.0,2592.0
7014,1501,75053,0.4220023453235626,387.0,1135.0
7001,525,26274,0.0025408705696463585,388.0,1017.0
7017,96,4844,0.03670864924788475,389.0,2023.0
7020,412,20647,0.004603478591889143,390.0,3524.0
7017,1075,53792,0.0537334606051445,391.0,1797.0
7017,1075,53798,0.024058924987912178,392.0,1735.0
7017,1652,82634,0.15702295303344727,393.0,746.0
7014,1543,77169,0.013004450127482414,394.0,2183.0
7017,142,7137,0.9621267318725586,395.0,1400.0
7001,731,36563,0.6704597473144531,396.0,1104.0
7014,1740,87044,0.0015910298097878695,397.0,405.0
7020,265,13289,0.0016475837910547853,398.0,1783.0
7016,348,17426,0.001860075630247593,399.0,394.0
7020,253,12689,0.022928571328520775,400.0,984.0
7020,408,20413,0.03184416517615318,401.0,1026.0
7017,216,10833,0.007026721257716417,402.0,2502.0
7017,216,10838,0.014348302036523819,403.0,1874.0
7020,85,4269,0.002298385137692094,404.0,2283.0
7017,487,24379,0.01402493566274643,405.0,2803.0
7016,130,6527,0.023057792335748672,406.0,3385.0
7016,71,3560,0.0029081255197525024,407.0,1076.0
7020,403,20171,0.011057482101023197,408.0,1962.0
7003,1707,85374,0.06634639948606491,409.0,1341.0
7003,1707,85400,0.1098707839846611,410.0,1881.0
7107,38,1935,0.04125256836414337,411.0,1662.0
7016,299,14952,0.9940117001533508,412.0,1866.0
7012,1460,73029,0.01155590545386076,413.0,1022.0
7014,1713,85674,0.04325626790523529,414.0,729.0
7014,1713,85684,0.009170354343950748,415.0,1714.0
7017,243,12190,0.02972305193543434,416.0,2787.0
7020,1957,97872,0.06635209918022156,417.0,2571.0
7017,93,4666,0.008294429630041122,418.0,2580.0
7017,1458,72939,0.0003701622481457889,419.0,1739.0
7017,763,38177,0.0024214549921453,420.0,346.0
7017,898,44921,0.0022237899247556925,421.0,2429.0
7020,134,6745,0.17806226015090942,422.0,2284.0
7012,1687,84362,0.07511930167675018,423.0,704.0
7017,100,5038,0.05226227268576622,424.0,418.0
7017,1711,85553,0.00011556936078704894,425.0,759.0
7017,1711,85568,0.030349796637892723,426.0,1413.0
7017,327,16358,0.011974038556218147,427.0,2662.0
